dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
Q71RI9-1_42_451_5vep_pdb_TYR_PLP_3.dlg	TYR	-11.79	1	-11.79	1	-6.61	1	-6.61	1	-7.15	12	-5.81	-7.34	8	1	17
Q6P6M7_23_467_3bc8_pdb_TYR_PLP_3.dlg	TYR	-13.9	71	-13.01	98	-6.73	71	-6.69	98	-7.04	2	-6.7	-8.89	41	6	21
Q8R1K4-1_10_436_5g4i.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.38	17	-12.38	17	-5.87	17	-5.87	17	-5.95	86	-5.57	-7.44	34	1	34
Q80WP8-1_59_550_6enz.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.86	13	-9.86	13	-6.65	13	-6.65	13	-6.65	13	-5.37	-6.65	13	1	19
Q71RI9-1_42_451_2zjg_pdb_TYR_PLP_2.dlg	TYR	-11.5	15	-11.34	4	-6.35	15	-6.8	4	-7.1	91	-6.69	-7.26	46	3	31
Q6XPS7_39_398_1lw4.1.D_swissmodel_TYR_PLP_3.dlg	TYR	-3.51	11	1.55	91	-2.16	11	3.15	91	1.14	65	3.44	-5.56	96	15	13
Q7TSV6-1_3_399_2cst.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.75	8	-11.12	43	-5.88	8	-4.77	43	-5.76	81	-4.9	-7.02	74	5	16
Q9Z1J3_58_459_6nzu.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.37	78	-10.37	78	-4.3	78	-4.3	78	-4.53	54	-4.08	-6.85	43	1	19
P50431_9_478_1rvu.1.A_swissmodel_TYR_PLP_3.dlg	TYR	-8.83	21	-8.83	21	-5.82	21	-5.82	21	-5.82	21	-4.9	-5.82	21	1	60
Q3UEG6_63_509_6fyq.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.79	74	-8.79	74	-6.74	74	-6.74	74	-6.94	90	-6.45	-7.06	55	1	23
P61922-2_39_444_4y0h.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.07	57	-12.07	57	-6.08	57	-6.08	57	-6.39	18	-6.03	-7.03	88	1	51
Q8CI94_11_836_2pyd.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.37	21	-11.37	21	-6.71	21	-6.71	21	-6.76	6	-5.95	-6.82	93	1	42
P05202_32_430_1ama.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.67	18	-13.67	18	-6.54	18	-6.54	18	-6.67	28	-5.28	-7.95	19	1	48
Q8VBT2_5_317_2o2j.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-9.1	95	-8.32	79	-5.53	95	-5.82	79	-5.95	9	-5.68	-6.09	49	6	7
O35423-1_27_412_3kgx_pdb_TYR_PLP_1.dlg	TYR	-10.38	68	-9.89	27	-4.14	68	-3.11	27	-3.61	62	-3.27	-6.77	83	5	13
Q9WUB3_11_836_2pyd.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.18	18	-11.18	18	-6.84	18	-6.84	18	-6.84	18	-6.08	-7.72	56	1	27
Q3UX83-2_105_524_1m4n.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.11	36	-12.11	36	-7.08	36	-7.08	36	-7.4	52	-6.87	-7.4	52	1	15
Q7TSV6-1_3_399_2cst.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.26	50	-10.97	45	-4.89	50	-5.83	45	-6.21	24	-5.47	-8.23	32	4	22
P05202_30_430_3hlm_pdb_TYR_PLP_2.dlg	TYR	-13.71	17	-13.32	86	-6.0	17	-5.31	86	-5.65	95	-5.15	-9.19	47	2	21
Q71RI9-1_42_451_5veq_pdb_TYR_PLP_2.dlg	TYR	-16.21	83	-16.21	83	-7.57	83	-7.57	83	-7.86	61	-6.82	-8.78	74	1	37
Q8BG54_108_530_6hrh.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-10.99	77	-10.99	77	-6.46	77	-6.46	77	-6.46	77	-4.33	-6.46	77	1	69
O88986_28_415_1fc4.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.29	2	-10.29	2	-5.38	2	-5.38	2	-5.68	8	-4.87	-5.68	8	1	56
Q6P6M7_23_467_3bc8_pdb_TYR_PLP_1.dlg	TYR	-14.08	33	-12.87	25	-6.97	33	-6.74	25	-7.06	56	-6.49	-7.46	72	4	22
Q71RI9-1_42_451_5ver_pdb_TYR_PLP_1.dlg	TYR	-14.24	4	-14.24	4	-8.4	4	-8.4	4	-8.84	66	-8.27	-9.16	10	1	60
Q8QZR1_52_442_4ge9.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.48	80	-7.01	50	-4.52	80	-4.63	50	-5.25	85	-4.14	-5.99	42	4	25
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.37	7	-9.8	1	-6.25	7	-4.48	1	-4.69	94	-4.1	-7.95	75	3	21
Q6P6M7_23_466_3bca_pdb_TYR_PLP_1.dlg	TYR	-13.93	72	-13.71	31	-6.86	72	-6.64	31	-7.4	36	-7.14	-8.86	76	2	28
Q3UX83-1_157_576_1m4n.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.45	65	-10.41	42	-6.87	65	-4.36	42	-4.83	22	-4.37	-7.14	31	8	14
Q3UNZ2_26_422_1d7k.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-10.63	40	-9.73	74	-5.3	40	-4.72	74	-5.06	38	-4.1	-6.47	32	3	28
Q8R1K4-1_10_436_5g4i.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-14.71	8	-14.71	8	-8.82	8	-8.82	8	-8.82	8	-8.43	-8.82	8	1	15
Q91WT9-2_40_543_4pcu.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.81	90	-4.33	50	-5.15	90	-3.78	50	-4.0	15	-2.65	-5.54	60	3	16
Q71RI9-1_42_451_5veq_pdb_TYR_PLP_4.dlg	TYR	-16.58	1	-16.58	1	-6.9	1	-6.9	1	-7.51	75	-6.29	-8.87	37	1	41
O35423-1_27_412_3kgw_pdb_TYR_PLP_2.dlg	TYR	-11.0	16	-11.0	16	-5.58	16	-5.58	16	-5.65	63	-5.13	-7.89	59	1	39
Q9CZN7-2_40_500_5x3v.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-6.47	86	-5.85	90	-4.4	86	-4.18	90	-4.18	90	-3.68	-4.58	21	4	18
Q6P6M7_23_467_3bcb_pdb_TYR_PLP_2.dlg	TYR	-14.38	82	-14.03	55	-8.3	82	-6.72	55	-7.22	57	-6.43	-8.3	82	3	23
P48320_88_584_2okk.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.05	17	-9.39	10	-7.3	17	-5.05	10	-5.37	90	-4.78	-7.59	11	6	12
Q71RI9-1_42_451_5vep_pdb_TYR_PLP_2.dlg	TYR	-11.31	11	-11.31	11	-6.44	11	-6.44	11	-7.12	80	-6.15	-7.12	80	1	37
Q71RI9-1_42_451_5ver_pdb_TYR_PLP_2.dlg	TYR	-15.28	16	-15.28	16	-7.66	16	-7.66	16	-7.66	16	-6.3	-8.65	74	1	47
Q71RI9-1_42_451_5vep_pdb_TYR_PLP_4.dlg	TYR	-11.71	90	-10.89	45	-5.58	90	-7.03	45	-7.19	88	-6.45	-7.69	35	4	29
Q8R238_12_327_2rkb.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.37	27	-11.37	27	-5.42	27	-5.42	27	-6.04	4	-5.52	-7.62	55	1	16
Q80WP8-2_63_477_5hsj.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.37	64	-10.37	64	-6.01	64	-6.01	64	-6.01	64	-5.74	-6.25	7	1	19
Q71RI9-1_42_451_5ver_pdb_TYR_PLP_3.dlg	TYR	-14.66	93	-14.66	93	-8.34	93	-8.34	93	-8.77	57	-8.09	-8.92	88	1	61
Q3UX83-1_157_576_1m4n.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.27	16	-10.96	58	-6.84	16	-5.31	58	-6.06	81	-5.67	-7.16	9	3	9
Q80W22_1_469_1kl7.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.14	84	-8.27	64	-6.79	84	-4.88	64	-4.99	93	-4.48	-6.8	73	6	13
Q91WT9-1_39_559_4l28.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.91	44	-3.53	38	-5.82	44	-4.25	38	-5.09	14	-3.48	-6.17	11	5	23
P50431_9_478_1rvu.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.15	100	-10.15	100	-6.1	100	-6.1	100	-6.28	4	-5.63	-6.41	7	1	55
Q8BGT5_49_521_3ihj.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.84	13	-10.84	13	-6.42	13	-6.42	13	-6.65	26	-6.17	-6.65	26	1	17
Q3UEG6_52_507_4atp.1.A_swissmodel_TYR_PLP_4.dlg	TYR	-7.58	72	-7.58	72	-3.92	72	-3.92	72	-4.21	23	-2.84	-5.26	18	1	41
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-6.31	49	-5.94	8	-4.37	49	-3.37	8	-4.33	94	-3.48	-4.58	26	3	12
Q6P6M7_23_466_3bca_pdb_TYR_PLP_4.dlg	TYR	-14.36	56	-13.69	78	-7.45	56	-7.15	78	-7.41	27	-6.97	-8.78	3	4	36
Q99K85_17_370_3e77.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.34	35	-10.61	1	-7.31	35	-7.05	1	-7.27	15	-6.95	-8.06	31	7	30
Q8R0X7_110_553_4q6r.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.74	33	-12.74	33	-6.16	33	-6.16	33	-6.79	42	-6.27	-7.67	4	1	38
P05202_30_430_3pdb_pdb_TYR_PLP_2.dlg	TYR	-13.76	19	-13.48	27	-8.67	19	-5.51	27	-6.23	88	-5.55	-8.78	73	2	34
O35423-2_1_390_3kgw.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.89	51	-10.02	24	-5.05	51	-4.2	24	-5.16	40	-4.25	-6.82	72	4	20
Q71RI9-1_42_451_2zjg_pdb_TYR_PLP_1.dlg	TYR	-11.9	40	-11.47	99	-7.43	40	-5.95	99	-6.25	7	-5.87	-7.43	40	2	34
Q71RI9-1_42_451_5veq_pdb_TYR_PLP_1.dlg	TYR	-16.42	94	-16.42	94	-7.75	94	-7.75	94	-7.75	94	-6.49	-9.18	2	1	47
Q91WT9-1_39_559_4l28.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-7.4	10	-3.74	77	-4.92	10	-2.42	77	-2.89	31	-1.55	-5.65	71	4	19
Q6P6M7_23_467_3bcb_pdb_TYR_PLP_3.dlg	TYR	-14.38	67	-14.27	77	-8.07	67	-7.15	77	-7.31	89	-6.58	-8.23	28	2	33
P50431_9_478_1rvu.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.53	82	-8.53	82	-5.57	82	-5.57	82	-5.7	60	-5.02	-5.7	60	1	66
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.65	23	-9.1	52	-6.81	23	-5.25	52	-5.25	52	-4.51	-6.99	28	7	10
P97363_115_554_5txr.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.28	95	-11.28	95	-1.82	95	-1.82	95	-3.05	77	-2.09	-3.11	63	1	38
Q8BWU8_9_436_5g4i.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.84	69	-11.26	73	-7.0	69	-5.97	73	-6.26	56	-5.82	-7.67	35	8	12
Q8VCN5_9_398_5tsu.1.C_swissmodel_TYR_PLP_4.dlg	TYR	-10.92	60	-10.92	60	-6.73	60	-6.73	60	-6.73	60	-5.49	-7.83	31	1	19
Q6P6M7_23_466_3bca_pdb_TYR_PLP_2.dlg	TYR	-14.69	24	-13.77	93	-8.82	24	-6.84	93	-7.37	8	-7.11	-8.82	24	5	25
Q6P6M7_23_467_3bc8_pdb_TYR_PLP_4.dlg	TYR	-14.09	94	-12.78	48	-6.83	94	-6.82	48	-7.25	27	-6.44	-8.96	26	5	24
Q91WT9-2_40_543_4pcu.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-6.87	94	-2.55	29	-4.97	94	-0.48	29	-3.53	27	-1.73	-5.67	26	8	15
O35484_8_435_3btn_pdb_TYR_PLP_1.dlg	TYR	-8.22	46	-7.83	33	-3.48	46	-5.1	33	-5.77	65	-4.72	-5.79	2	3	23
Q8VBT2_5_317_2o2j.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-9.96	2	-9.96	2	-5.68	2	-5.68	2	-6.13	7	-5.39	-6.24	24	1	33
Q8VC19_199_634_6hrh.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-11.0	20	-11.0	21	-6.07	20	-5.0	21	-5.76	40	-4.85	-7.17	54	2	32
Q3UX83-2_105_524_1m4n.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.05	92	-12.05	92	-7.13	92	-7.13	92	-7.31	58	-6.77	-7.38	82	1	25
P29758_38_439_2can.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.76	16	-9.47	55	-6.12	16	-4.58	55	-5.23	75	-4.5	-6.51	51	2	22
Q8QZR1_64_442_3pdx.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.04	30	-11.04	30	-6.71	30	-6.71	30	-7.34	94	-6.91	-7.34	94	1	49
P05201_1_413_5tor.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-13.01	95	-12.95	89	-8.81	95	-6.21	89	-6.44	83	-5.92	-8.95	58	2	21
Q80WP8-2_59_493_6enz.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.1	40	-7.69	6	-4.23	40	-4.18	6	-5.1	76	-3.52	-6.51	54	3	20
O35423-1_27_412_3kgx_pdb_TYR_PLP_2.dlg	TYR	-12.43	55	-12.43	55	-7.54	55	-7.54	55	-7.6	70	-6.78	-7.6	70	1	27
Q71RI9-1_42_451_5ver_pdb_TYR_PLP_4.dlg	TYR	-15.87	27	-15.87	27	-6.56	27	-6.56	27	-7.46	28	-6.28	-9.37	25	1	49
Q71RI9-1_42_451_3e2z_pdb_TYR_PLP_1.dlg	TYR	-14.29	39	-14.29	39	-8.49	39	-8.49	39	-8.63	86	-7.93	-8.63	86	1	54
P05202_30_430_3pd6_pdb_TYR_PLP_2.dlg	TYR	-14.26	40	-13.27	34	-8.59	40	-4.8	34	-5.56	84	-5.07	-8.59	40	3	28
P50431_1_478_1eji_pdb_TYR_PLP_4.dlg	TYR	-12.59	37	-12.59	37	-7.49	37	-7.49	37	-7.77	91	-7.0	-7.77	91	1	21
Q8VCN5_9_398_5tsu.1.C_swissmodel_TYR_PLP_3.dlg	TYR	-8.91	51	-8.91	51	-4.5	51	-4.5	51	-5.85	22	-3.84	-7.88	49	1	15
Q9CXF0_6_460_3e9k.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.19	53	-8.19	53	-3.93	53	-3.93	53	-4.18	48	-3.33	-6.94	52	1	35
O35855_29_393_1ekp.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.2	100	-12.2	100	-5.94	100	-5.94	100	-6.37	34	-5.46	-6.98	3	1	33
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.23	69	-8.6	75	-5.74	69	-4.94	75	-5.53	84	-4.6	-6.66	98	3	12
Q80WP8-1_59_550_6enz_pdb_TYR_PLP_1.dlg	TYR	-10.26	48	-9.47	20	-5.3	48	-6.45	20	-7.03	45	-6.21	-7.19	51	4	22
Q9CZN7-2_40_500_5x3v.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.56	48	-7.56	48	-5.4	48	-5.4	48	-5.6	39	-5.27	-5.6	39	1	29
Q6XPS7_39_398_1lw4.1.D_swissmodel_TYR_PLP_4.dlg	TYR	-9.1	6	-9.1	6	-6.22	6	-6.22	6	-6.3	97	-5.15	-6.3	97	1	35
Q3UEG6_52_507_4atp.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-7.85	69	-6.28	11	-5.24	69	-4.8	11	-5.29	26	-3.57	-7.09	80	2	38
Q8QZR1_64_442_3pdx_pdb_TYR_PLP_1.dlg	TYR	-11.36	34	-11.36	34	-7.07	34	-7.07	34	-7.45	52	-7.0	-7.45	52	1	60
A2AIG8-1_64_482_1m4n.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.1	14	-9.34	99	-4.45	14	-5.59	99	-5.79	4	-5.45	-5.99	71	2	14
P00860_2_418_7odc_pdb_TYR_PLP_1.dlg	TYR	-11.68	34	-10.12	4	-7.36	34	-6.33	4	-6.39	23	-6.11	-7.53	31	9	12
Q8QZR1_52_442_4ge9.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.82	3	-8.82	3	-5.5	3	-5.5	3	-5.59	12	-4.79	-6.24	50	1	28
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-7.48	87	-6.75	9	-4.76	87	-3.17	9	-3.36	82	-3.02	-5.61	2	8	15
Q91WT9-1_40_557_4pcu.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-9.87	15	-9.2	3	-6.77	15	-7.07	3	-7.46	31	-6.64	-7.46	31	3	23
Q8R0X7_110_553_4q6r.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.26	84	-12.26	84	-7.04	84	-7.04	84	-7.22	52	-6.62	-7.33	48	1	46
Q8QZR5_20_495_3tcm.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.04	43	-5.27	20	-6.05	43	-2.55	20	-4.24	1	-1.1	-7.13	53	2	45
Q14CH1_35_495_5j8q.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.94	1	-7.7	99	-4.59	1	-5.5	99	-5.5	99	-5.06	-6.93	16	7	16
Q8BTY1_4_421_1w7m.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-15.54	86	-15.54	86	-7.42	86	-7.42	86	-7.52	55	-6.83	-8.66	85	1	63
Q6P6M7_23_467_3bcb.1.A_swissmodel_TYR_PLP_4.dlg	TYR	-13.72	90	-13.44	12	-7.91	90	-6.63	12	-7.22	49	-6.31	-7.99	97	3	22
A2AIG8-2_42_459_4n0b.2.B_swissmodel_TYR_PLP_2.dlg	TYR	-12.0	37	-10.7	96	-6.43	37	-6.29	96	-6.81	73	-5.7	-7.08	42	7	12
Q80WP8-1_59_550_6enz_pdb_TYR_PLP_2.dlg	TYR	-11.15	46	-11.15	46	-5.85	46	-5.85	46	-5.92	97	-5.36	-6.61	72	1	18
A2AIG8-2_41_459_1m4n.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.47	44	-9.17	75	-4.69	44	-5.13	75	-5.2	28	-4.7	-5.8	63	6	18
Q6XPS7_39_398_1lw4.1.D_swissmodel_TYR_PLP_2.dlg	TYR	-4.93	35	-4.93	35	-3.1	35	-3.1	35	-3.1	35	-0.98	-6.19	76	1	16
Q3UEG6_52_507_4atp.1.A_swissmodel_TYR_PLP_3.dlg	TYR	-9.61	35	-9.61	35	-5.6	35	-5.6	35	-6.41	77	-5.06	-6.95	68	1	52
P97363_115_554_5txr.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.37	54	-8.26	58	-0.48	54	-2.4	58	-2.8	31	-2.2	-2.8	31	3	24
Q91WT9-2_40_543_4pcu.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-7.39	83	-4.43	87	-5.28	83	-4.11	87	-5.2	75	-3.32	-5.76	63	4	25
Q8VCN5_9_398_5tsu.1.C_swissmodel_TYR_PLP_2.dlg	TYR	-11.66	41	-11.66	41	-5.62	41	-5.62	41	-6.77	71	-4.51	-8.48	95	1	33
Q6P6M7_23_467_3bcb.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.93	19	-13.93	19	-7.03	19	-7.03	19	-7.03	19	-6.32	-7.93	59	1	26
Q91WT9-2_40_543_4pcu.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-6.89	9	-4.25	66	-5.29	9	-3.93	66	-4.82	42	-3.28	-5.48	34	3	20
P48318_92_593_2okj.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.84	58	-9.5	11	-5.54	58	-6.24	11	-6.8	71	-5.93	-6.8	71	2	55
P05202_32_430_1ama.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-13.45	80	-13.45	80	-6.35	80	-6.35	80	-6.66	11	-5.65	-9.01	15	1	44
Q3UNZ2_26_422_1d7k.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-9.91	51	-9.91	51	-5.83	51	-5.83	51	-5.91	93	-4.9	-6.19	22	1	38
Q91WT9-1_40_557_4pcu.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.65	9	-10.26	71	-4.03	9	-5.22	71	-5.22	71	-4.3	-6.88	35	2	19
Q3UX83-2_102_522_6d0a.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.78	67	-7.38	79	-4.96	67	-7.05	79	-7.9	64	-6.06	-7.9	64	5	29
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.39	10	-7.39	10	-5.74	10	-5.74	10	-5.74	10	-5.26	-5.74	10	1	33
P05202_30_430_3pdb_pdb_TYR_PLP_1.dlg	TYR	-13.32	75	-12.47	2	-6.15	75	-5.23	2	-6.09	8	-5.32	-8.7	21	7	28
P23738_17_484_4e1o.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.38	5	-13.38	5	-6.77	5	-6.77	5	-6.95	74	-6.47	-7.49	35	1	42
Q8QZR1_64_442_3pdx.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.16	45	-11.16	45	-7.19	45	-7.19	45	-7.33	93	-6.91	-7.33	93	1	52
Q80WP8-2_68_523_2okj.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.08	57	-10.0	49	-6.76	57	-6.63	49	-7.23	65	-6.42	-7.23	65	7	26
P61922-1_39_499_4zsy.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.11	59	-11.11	59	-4.81	59	-4.81	59	-4.96	84	-4.47	-6.98	97	1	54
Q9DBE0_7_493_2jis.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.12	43	-11.12	43	-6.39	43	-6.39	43	-6.56	81	-5.49	-7.95	33	1	33
Q6XPS7_39_398_1lw4.1.D_swissmodel_TYR_PLP_1.dlg	TYR	-8.4	99	-8.37	15	-5.67	99	-5.8	15	-6.14	62	-5.57	-6.14	62	2	46
O35484_8_435_3btn_pdb_TYR_PLP_2.dlg	TYR	-7.31	97	-6.9	52	-4.03	97	-5.01	52	-5.31	46	-4.7	-5.43	36	2	10
Q71RI9-1_42_451_5veq.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-15.22	28	-15.22	28	-7.56	28	-7.56	28	-7.66	46	-6.46	-8.82	89	1	53
P05202_30_430_3hlm_pdb_TYR_PLP_1.dlg	TYR	-13.55	32	-13.47	89	-8.72	32	-6.05	89	-6.25	1	-5.64	-8.72	32	2	23
Q8VC19_199_634_6hrh.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-13.18	20	-13.18	20	-6.1	20	-6.1	20	-6.66	27	-5.54	-7.24	28	1	54
Q14CH1_48_490_3a9y.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-4.92	4	-4.92	4	-4.04	4	-4.04	4	-4.54	63	-3.82	-4.54	63	1	59
P05201_1_413_5tor.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.81	18	-12.81	18	-8.92	18	-8.92	18	-8.99	22	-8.32	-8.99	22	1	22
Q14CH1_35_495_5j8q.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.45	94	-8.39	92	-4.61	94	-4.02	92	-4.1	79	-3.92	-6.59	7	2	18
Q80WP8-2_63_477_5hsj.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.97	60	-9.97	60	-6.12	60	-6.12	60	-6.34	75	-5.8	-6.49	17	1	21
Q80WP8-1_59_550_6enz.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.9	28	-10.9	28	-6.61	28	-6.61	28	-6.88	39	-5.86	-6.88	39	1	24
Q71RI9-1_42_451_3e2z_pdb_TYR_PLP_2.dlg	TYR	-16.39	20	-16.39	20	-7.7	20	-7.7	20	-8.04	70	-6.44	-9.71	18	1	50
Q6P6M7_23_467_3bcb_pdb_TYR_PLP_1.dlg	TYR	-14.58	79	-14.26	78	-8.26	79	-7.11	78	-7.11	78	-6.5	-8.26	79	2	28
P50431_1_478_1eji_pdb_TYR_PLP_3.dlg	TYR	-12.99	41	-12.99	41	-6.84	41	-6.84	41	-7.46	76	-6.65	-7.76	55	1	27
O88533_1_467_1js6.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.4	78	-11.4	78	-6.83	78	-6.83	78	-7.18	16	-6.53	-8.12	33	1	23
P50431_9_478_1rvu.1.A_swissmodel_TYR_PLP_4.dlg	TYR	-9.95	45	-9.95	45	-6.17	45	-6.17	45	-6.17	45	-5.52	-6.52	14	1	42
