dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
O15382_28_392_1kt8_pdb_HIS_PLP_1.dlg	HIS	-14.1	44	-13.65	8	-5.01	44	-5.94	8	-6.26	31	-5.07	-6.78	20	2	58
P34896_11_480_1bj4_pdb_HIS_PLP_1.dlg	HIS	-10.59	90	-10.59	90	-5.56	90	-5.56	90	-5.63	61	-4.62	-5.63	61	1	20
Q16773_1_422_4wlh_pdb_HIS_PLP_1.dlg	HIS	-12.56	54	-12.48	72	-4.24	54	-5.03	72	-5.69	67	-4.38	-5.69	67	2	40
O15270_112_537_4bmk.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.54	86	-11.54	86	-4.51	86	-4.51	86	-5.43	61	-4.37	-5.43	61	1	77
P21549_1_392_4kyo_pdb_HIS_PLP_1.dlg	HIS	-8.47	83	-7.05	93	-3.87	83	-5.34	93	-5.61	32	-4.58	-5.82	58	5	30
O15382_28_392_5cr5_pdb_HIS_PLP_1.dlg	HIS	-14.18	59	-14.18	59	-4.72	59	-4.72	59	-5.69	1	-4.66	-7.89	76	1	66
O95470_62_568_4q6r_pdb_HIS_PLP_1.dlg	HIS	-13.45	74	-13.45	74	-5.87	74	-5.87	74	-6.14	50	-5.45	-6.14	50	1	26
P32929_10_399_3cog.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-8.4	6	-8.08	10	-4.45	6	-3.62	10	-3.95	1	-3.24	-5.38	36	4	16
P06737_1_847_1l5s_pdb_HIS_PLP_3.dlg	HIS	-12.59	76	-12.59	76	-4.55	76	-4.55	76	-4.58	17	-4.03	-6.13	34	1	27
O94903_12_248_1ct5.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.17	2	-8.43	19	-2.55	2	-3.5	19	-4.38	62	-3.45	-5.26	64	5	21
P06737_1_847_1l5r_pdb_HIS_PLP_1.dlg	HIS	-12.38	12	-12.35	71	-4.4	12	-5.93	71	-5.93	71	-5.05	-6.09	74	2	25
P17735_41_444_3dyd.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.45	22	-11.45	22	-3.64	22	-3.64	22	-4.0	65	-3.43	-6.78	59	1	27
Q16773_1_422_1w7l_pdb_HIS_PLP_2.dlg	HIS	-12.59	67	-12.59	67	-4.73	67	-4.73	67	-5.43	62	-4.38	-6.74	87	1	43
P06737_1_847_1exv_pdb_HIS_PLP_2.dlg	HIS	-13.34	52	-13.34	52	-4.61	52	-4.61	52	-5.37	23	-4.31	-6.26	32	1	26
Q16773_1_422_1w7n_pdb_HIS_PLP_1.dlg	HIS	-16.08	42	-16.08	42	-5.15	42	-5.15	42	-5.6	34	-4.38	-8.02	64	1	79
P32929_1_405_3elp_pdb_HIS_PLP_2.dlg	HIS	-9.94	93	-9.22	81	-5.67	93	-4.63	81	-4.83	60	-4.41	-5.67	93	4	18
Q96EN8_35_495_5j8q.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-9.36	23	-9.36	23	-4.08	23	-4.08	23	-4.12	69	-3.91	-4.98	64	1	15
Q96I15_8_445_3gzd_pdb_HIS_PLP_1.dlg	HIS	-10.28	8	-10.28	8	-5.12	8	-5.12	8	-5.44	10	-4.75	-5.44	10	1	55
P06737_2_847_1fc0_pdb_HIS_PLP_1.dlg	HIS	-12.95	2	-12.95	2	-3.78	2	-3.78	2	-4.03	82	-3.68	-6.07	81	1	18
Q96GA7_11_328_2rkb.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.91	98	-9.87	70	-4.88	98	-4.94	70	-5.61	91	-4.82	-6.17	30	8	13
P00505_32_430_5ax8.2.B_swissmodel_HIS_PLP_1.dlg	HIS	-13.8	74	-13.8	74	-4.51	74	-4.51	74	-4.85	34	-4.21	-6.76	61	1	49
Q9HD40_1_501_3hl2_pdb_HIS_PLP_4.dlg	HIS	-13.29	31	-13.11	12	-6.62	31	-6.0	12	-6.03	48	-5.58	-6.66	19	2	27
Q16773_1_422_3fvx_pdb_HIS_PLP_1.dlg	HIS	-13.0	49	-12.35	28	-4.94	49	-4.45	28	-5.69	46	-4.83	-5.69	46	2	29
Q96GA7_11_328_2rkb_pdb_HIS_PLP_1.dlg	HIS	-12.73	53	-11.72	15	-4.7	53	-4.34	15	-4.72	88	-4.15	-6.73	2	4	15
P32929_1_402_3cog_pdb_HIS_PLP_4.dlg	HIS	-10.12	59	-10.12	59	-4.93	59	-4.93	59	-5.58	95	-3.53	-5.93	49	1	37
O15270_177_540_2bwp.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-7.92	36	-7.52	18	-3.51	36	-5.36	18	-5.7	51	-3.98	-5.7	51	2	32
Q9HD40_1_501_4zdl_pdb_HIS_PLP_1.dlg	HIS	-14.06	66	-14.06	66	-4.89	66	-4.89	66	-5.7	50	-5.06	-5.76	26	1	55
P0DN79_41_550_4l3v.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-7.48	21	-7.48	21	-3.3	21	-3.3	21	-3.47	75	-1.98	-4.71	98	1	35
Q9Y697_67_457_5kz5_pdb_HIS_PLP_11.dlg
P34897_43_504_4pvf.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-9.45	60	-8.83	43	-4.13	60	-4.53	43	-5.08	42	-4.46	-5.53	84	4	27
P06737_1_847_1l5s_pdb_HIS_PLP_4.dlg	HIS	-12.34	85	-11.55	47	-4.2	85	-4.82	47	-4.95	64	-4.18	-6.48	17	3	29
O15382_28_392_5i5x_pdb_HIS_PLP_1.dlg	HIS	-13.64	13	-13.31	56	-4.87	13	-4.49	56	-4.96	65	-4.44	-6.47	99	3	22
P54687_1_386_2cog_pdb_HIS_PLP_1.dlg	HIS	-12.43	1	-12.43	1	-5.0	1	-5.0	1	-6.09	36	-4.65	-6.93	69	1	67
Q9GZT4_3_329_3l6r.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-13.1	37	-13.1	37	-6.07	37	-6.07	37	-6.12	17	-5.54	-6.14	2	1	58
P21549_1_392_1j04_pdb_HIS_PLP_1.dlg	HIS	-13.36	80	-13.36	80	-6.0	80	-6.0	80	-6.27	9	-5.72	-6.52	6	1	38
Q9Y697_56_457_5usr.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.93	15	-9.93	15	-5.25	15	-5.25	15	-5.36	90	-5.15	-5.68	64	1	35
Q9Y697_67_457_5kz5_pdb_HIS_PLP_1.dlg
P32929_1_402_3cog_pdb_HIS_PLP_3.dlg	HIS	-9.94	70	-9.94	70	-4.79	70	-4.79	70	-5.27	39	-3.03	-6.32	30	1	29
Q9HD40_1_501_4zdp_pdb_HIS_PLP_4.dlg	HIS	-13.81	48	-13.81	48	-5.75	48	-5.75	48	-5.75	48	-4.95	-6.83	19	1	15
Q8IUZ5_10_438_5g4i.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-12.83	99	-12.56	93	-5.0	99	-4.26	93	-4.58	73	-4.18	-7.65	32	3	20
Q16773_1_422_1w7l_pdb_HIS_PLP_1.dlg	HIS	-12.35	12	-12.35	12	-5.37	12	-5.37	12	-5.37	12	-4.4	-6.23	76	1	40
Q8N5Z0_1_425_4ge9_pdb_HIS_PLP_1.dlg	HIS	-14.02	31	-14.02	31	-4.35	31	-4.35	31	-5.57	14	-4.64	-7.94	61	1	42
Q16773_4_422_4wp0.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-13.42	39	-13.42	39	-5.23	39	-5.23	39	-6.23	85	-4.99	-6.49	42	1	92
O75600_74_419_2x8u.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.98	7	-10.98	7	-5.24	7	-5.24	7	-5.4	3	-5.08	-5.4	3	1	29
Q9Y697_56_457_5usr.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.27	18	-10.36	25	-4.68	18	-2.29	25	-2.88	72	-2.41	-6.02	73	5	20
Q99259_93_593_2okj.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.72	55	-11.21	41	-4.41	55	-5.63	41	-6.11	36	-5.71	-6.13	2	2	18
Q16773_3_421_4ge9.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.31	64	-10.31	64	-6.47	64	-6.47	64	-6.61	46	-5.54	-6.61	46	1	57
Q9HD40_1_501_4zdp_pdb_HIS_PLP_2.dlg	HIS	-13.77	99	-13.14	7	-5.02	99	-4.31	7	-4.31	7	-3.68	-7.12	79	2	23
P06737_24_832_3ceh_pdb_HIS_PLP_2.dlg	HIS	-11.94	64	-11.44	22	-4.51	64	-5.67	22	-5.78	75	-5.32	-5.93	27	3	31
O15270_112_537_4bmk.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-12.93	86	-12.93	86	-4.85	86	-4.85	86	-5.68	37	-4.64	-5.68	37	1	84
P11926_7_427_1d7k_pdb_HIS_PLP_1.dlg	HIS	-10.79	9	-10.38	55	-6.49	9	-3.62	55	-5.87	83	-4.48	-6.49	9	3	14
P04181_1_439_2oat_pdb_HIS_PLP_1.dlg	HIS	-11.17	96	-11.17	96	-5.19	96	-5.19	96	-6.29	66	-5.53	-6.29	66	1	25
P21549_1_392_4cbs_pdb_HIS_PLP_2.dlg	HIS	-11.21	82	-11.21	82	-4.73	82	-4.73	82	-5.49	96	-4.39	-6.46	50	1	56
Q86YJ6_1_470_1kl7.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.62	83	-10.62	83	-2.85	83	-2.85	83	-3.71	60	-3.09	-5.77	52	1	63
P11216_1_843_5iko_pdb_HIS_PLP_4.dlg	HIS	-12.29	86	-12.29	86	-5.12	86	-5.12	86	-5.59	76	-5.05	-5.59	76	1	41
P23378_53_1006_4lgl.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-8.8	46	-8.8	46	-3.42	46	-3.42	46	-3.99	24	-3.11	-4.62	14	1	44
Q9HD40_1_501_3hl2_pdb_HIS_PLP_1.dlg	HIS	-13.56	30	-13.56	30	-6.04	30	-6.04	30	-6.57	39	-6.16	-6.57	39	1	55
Q9HD40_1_501_4zdl_pdb_HIS_PLP_2.dlg	HIS	-13.65	82	-13.65	82	-5.58	82	-5.58	82	-5.78	86	-5.3	-6.55	40	1	43
P00505_32_430_5ax8.2.B_swissmodel_HIS_PLP_2.dlg	HIS	-13.49	64	-12.2	68	-4.62	64	-3.75	68	-4.39	29	-3.93	-7.08	17	3	18
O15382_28_392_5i60_pdb_HIS_PLP_2.dlg	HIS	-13.58	44	-11.72	98	-4.86	44	-3.9	98	-4.73	64	-3.87	-8.04	40	6	37
Q9BYV1_65_508_5g4i.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-9.57	86	-7.65	92	-2.78	86	-2.84	92	-3.15	83	-2.75	-4.62	64	5	24
P20711_1_480_3rbf_pdb_HIS_PLP_2.dlg	HIS	-9.68	70	-9.42	89	-6.18	70	-2.53	89	-2.65	3	-2.46	-6.23	13	6	17
Q9Y697_67_457_5kz5_pdb_HIS_PLP_12.dlg
P54687_1_386_2cog_pdb_HIS_PLP_2.dlg	HIS	-12.86	25	-12.86	25	-6.34	25	-6.34	25	-6.5	75	-4.71	-6.94	36	1	62
Q96GA7_11_328_2rkb_pdb_HIS_PLP_2.dlg	HIS	-12.69	33	-11.88	70	-5.03	33	-4.75	70	-4.96	17	-4.47	-6.48	75	4	13
O15382_28_392_1kta_pdb_HIS_PLP_1.dlg	HIS	-13.92	55	-13.92	55	-4.92	55	-4.92	55	-5.52	45	-5.01	-6.34	29	1	41
P17174_2_413_3wzf_pdb_HIS_PLP_2.dlg	HIS	-12.47	71	-12.04	33	-7.65	71	-3.66	33	-4.08	63	-3.18	-8.1	75	4	36
Q8TBG4_7_438_4ysn.1.A_swissmodel_HIS_PLP_3.dlg	HIS	-7.83	1	-7.83	1	-4.37	1	-4.37	1	-4.6	7	-3.15	-5.75	88	1	17
O15382_28_392_5i5u_pdb_HIS_PLP_2.dlg	HIS	-14.5	16	-14.34	12	-6.12	16	-6.92	12	-7.02	60	-5.35	-8.13	91	2	35
P20711_1_480_3rbf.1.B_swissmodel_HIS_PLP_1.dlg	HIS	-10.23	10	-10.0	43	-2.96	10	-3.64	43	-3.78	99	-3.52	-5.71	100	4	13
P34896_8_483_1eji.1.D_swissmodel_HIS_PLP_3.dlg	HIS	-9.63	79	-8.79	60	-4.7	79	-4.57	60	-4.7	9	-4.13	-5.39	19	3	30
O15382_28_392_5i5x_pdb_HIS_PLP_2.dlg	HIS	-14.12	39	-13.48	93	-4.88	39	-4.42	93	-5.51	2	-4.43	-8.09	31	3	36
P19113_2_477_4e1o.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.81	36	-12.81	36	-5.1	36	-5.1	36	-5.56	21	-5.19	-5.56	21	1	57
P54687_1_386_2coi_pdb_HIS_PLP_1.dlg	HIS	-12.13	82	-12.13	82	-4.28	82	-4.28	82	-5.26	76	-4.19	-7.09	59	1	60
Q9HD40_1_501_4zdl_pdb_HIS_PLP_4.dlg	HIS	-13.69	42	-13.69	42	-5.35	42	-5.35	42	-5.7	56	-5.3	-6.44	37	1	51
Q16719_6_460_2hzp.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.08	81	-9.08	81	-2.14	81	-2.14	81	-2.22	65	-1.9	-5.35	89	1	32
P11217_13_837_3zcp.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.66	52	-12.66	52	-5.39	52	-5.39	52	-5.87	14	-5.32	-6.14	5	1	47
O15382_28_392_2a1h_pdb_HIS_PLP_2.dlg	HIS	-14.51	27	-14.51	27	-4.71	27	-4.71	27	-5.84	72	-4.62	-8.1	80	1	36
O15382_28_392_5i5u_pdb_HIS_PLP_1.dlg	HIS	-14.58	45	-13.98	25	-6.38	45	-7.02	25	-7.42	38	-6.75	-7.42	38	3	43
Q16773_1_422_3fvu_pdb_HIS_PLP_1.dlg	HIS	-12.61	81	-12.4	90	-7.3	81	-5.36	90	-5.41	73	-4.72	-7.3	81	2	57
P24298_19_495_3tcm.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.35	83	-11.35	83	-6.85	83	-6.85	83	-7.09	35	-6.42	-7.09	35	1	55
O15382_28_392_1ekv_pdb_HIS_PLP_2.dlg	HIS	-13.89	36	-13.89	36	-6.9	36	-6.9	36	-7.4	57	-6.51	-7.4	57	1	39
P06737_1_847_1exv_pdb_HIS_PLP_1.dlg	HIS	-13.18	10	-12.14	18	-4.68	10	-5.46	18	-6.05	4	-5.18	-6.05	4	3	24
Q96QU6_55_475_1m7y.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-13.36	24	-9.81	36	-5.8	24	-4.63	36	-4.91	93	-4.62	-6.02	12	3	16
Q16773_1_422_3fvs_pdb_HIS_PLP_1.dlg	HIS	-12.62	11	-12.57	34	-4.69	11	-4.92	34	-5.94	72	-5.04	-5.94	72	2	39
P17735_41_444_3dyd_pdb_HIS_PLP_1.dlg	HIS	-11.43	17	-11.43	17	-6.26	17	-6.26	17	-6.55	76	-6.06	-6.55	76	1	26
P06737_1_847_1l5q_pdb_HIS_PLP_2.dlg	HIS	-12.57	31	-11.09	29	-4.29	31	-5.91	29	-6.28	34	-5.25	-6.28	34	6	33
O15382_28_392_5i5t_pdb_HIS_PLP_2.dlg	HIS	-14.48	77	-13.56	7	-6.82	77	-7.34	7	-7.75	38	-7.09	-7.75	38	2	21
P23378_53_1006_4lgl.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-8.04	70	-7.97	91	-4.2	70	-3.51	91	-4.07	33	-3.2	-4.74	62	2	23
P13196_199_595_2bwp.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-8.88	70	-8.88	70	-3.86	70	-3.86	70	-5.16	66	-3.97	-5.81	69	1	31
O15382_28_392_5cr5_pdb_HIS_PLP_2.dlg	HIS	-13.86	6	-13.86	6	-5.44	6	-5.44	6	-5.44	6	-4.63	-7.7	27	1	38
Q9Y697_67_457_5kz5_pdb_HIS_PLP_8.dlg
Q99259_93_594_2okj_pdb_HIS_PLP_1.dlg	HIS	-12.71	18	-12.71	18	-6.56	18	-6.56	18	-6.88	2	-6.35	-6.88	2	1	17
Q6YP21_41_450_3e2y.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-16.25	76	-16.25	76	-6.69	76	-6.69	76	-6.74	91	-6.12	-7.8	40	1	66
O15382_28_392_2hdk_pdb_HIS_PLP_2.dlg	HIS	-13.8	16	-13.8	16	-4.59	16	-4.59	16	-5.29	65	-4.5	-7.56	7	1	55
P54687_21_386_2abj.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.07	14	-10.54	37	-4.55	14	-5.44	37	-5.96	1	-5.06	-6.24	90	2	18
P21549_1_392_4i8a_pdb_HIS_PLP_1.dlg	HIS	-7.75	44	-7.75	44	-3.64	44	-3.64	44	-4.96	92	-3.27	-5.18	57	1	12
P06737_1_847_1l5q_pdb_HIS_PLP_1.dlg	HIS	-13.37	69	-13.37	69	-4.6	69	-4.6	69	-4.6	69	-4.1	-6.19	82	1	22
Q9HD40_1_501_4zdo_pdb_HIS_PLP_3.dlg	HIS	-11.67	23	-11.67	23	-4.5	23	-4.5	23	-5.0	49	-4.11	-6.26	10	1	24
Q99259_93_593_2okj.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.84	43	-11.84	43	-5.13	43	-5.13	43	-6.45	87	-5.56	-6.45	87	1	31
P06737_1_847_1l5q_pdb_HIS_PLP_3.dlg	HIS	-13.14	62	-12.48	30	-4.54	62	-5.59	30	-5.59	30	-4.55	-6.49	79	2	26
P17174_2_413_3wzf.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.91	95	-11.7	56	-4.18	95	-3.49	56	-3.75	55	-3.2	-7.79	41	2	41
Q6ZQY3_35_520_5hsj.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.18	94	-9.82	72	-5.45	94	-4.22	72	-4.82	29	-4.33	-5.45	94	2	14
P06737_1_847_1l5s_pdb_HIS_PLP_1.dlg	HIS	-12.75	73	-12.75	73	-4.52	73	-4.52	73	-4.61	67	-3.9	-6.28	5	1	20
P04181_38_439_2can_pdb_HIS_PLP_1.dlg	HIS	-10.43	68	-10.43	68	-4.2	68	-4.2	68	-4.44	24	-3.85	-5.75	18	1	17
O15382_28_392_5bwu_pdb_HIS_PLP_2.dlg	HIS	-15.14	89	-15.14	89	-7.15	89	-7.15	89	-7.15	89	-5.35	-8.45	85	1	40
P11926_7_427_1d7k.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-9.48	20	-9.48	20	-5.87	20	-5.87	20	-5.87	20	-5.32	-5.87	20	1	20
O15382_28_392_2hgx_pdb_HIS_PLP_1.dlg	HIS	-14.18	17	-14.18	17	-5.12	17	-5.12	17	-6.21	52	-5.08	-8.11	48	1	31
Q16773_1_422_4wp0_pdb_HIS_PLP_1.dlg	HIS	-13.69	50	-13.69	50	-5.51	50	-5.51	50	-6.32	80	-4.62	-6.32	80	1	79
O15382_28_392_5i5t_pdb_HIS_PLP_1.dlg	HIS	-14.21	6	-14.21	6	-7.45	6	-7.45	6	-7.8	12	-6.86	-7.8	12	1	38
P11926_7_427_1d7k.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.12	81	-10.12	81	-5.05	81	-5.05	81	-5.59	56	-4.13	-5.66	12	1	21
P20711_1_480_3rbf.1.B_swissmodel_HIS_PLP_2.dlg	HIS	-10.0	86	-9.85	52	-5.85	86	-1.93	52	-2.65	34	-2.03	-6.51	69	2	16
P22557_151_541_2bwp.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-9.82	8	-8.34	4	-3.21	8	-4.78	4	-5.07	38	-4.41	-5.81	91	4	33
P21549_1_388_2yob_pdb_HIS_PLP_1.dlg	HIS	-13.81	43	-13.81	43	-6.95	43	-6.95	43	-7.5	97	-6.09	-7.75	95	1	48
Q9Y617_17_370_3e77_pdb_HIS_PLP_2.dlg	HIS	-11.33	33	-11.33	33	-6.34	33	-6.34	33	-6.54	99	-6.3	-6.56	81	1	29
P32929_1_402_2nmp_pdb_HIS_PLP_3.dlg	HIS	-9.38	37	-9.38	37	-3.99	37	-3.99	37	-5.61	97	-3.1	-7.2	71	1	14
P21549_1_392_4i8a_pdb_HIS_PLP_2.dlg	HIS	-7.68	80	-6.68	96	-2.79	80	-2.26	96	-3.73	90	-2.47	-4.78	91	4	16
O15382_28_392_5hne_pdb_HIS_PLP_2.dlg	HIS	-13.32	36	-11.57	16	-4.76	36	-3.71	16	-4.32	22	-3.52	-7.8	43	4	30
O15382_28_392_5bwt_pdb_HIS_PLP_2.dlg	HIS	-13.89	56	-12.99	73	-8.14	56	-5.19	73	-5.46	24	-4.83	-8.14	56	4	19
Q8N5Z0_1_425_2r2n_pdb_HIS_PLP_2.dlg	HIS	-13.84	97	-13.51	42	-4.27	97	-4.66	42	-5.2	30	-4.38	-7.61	40	2	34
P0DN79_41_550_4l3v.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-7.5	6	-7.5	6	-3.33	6	-3.33	6	-3.33	6	-2.02	-5.06	5	1	34
Q8N5Z0_1_425_4gdy_pdb_HIS_PLP_2.dlg	HIS	-13.21	9	-13.21	9	-4.19	9	-4.19	9	-4.93	4	-4.18	-6.3	32	1	53
P04181_1_439_1oat_pdb_HIS_PLP_1.dlg	HIS	-9.73	59	-9.16	28	-5.78	59	-4.06	28	-4.54	51	-3.76	-5.78	59	4	21
Q9Y617_17_370_3e77.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.01	98	-11.19	70	-5.42	98	-4.02	70	-4.12	28	-3.81	-6.06	16	3	16
P11926_1_461_2on3_pdb_HIS_PLP_2.dlg	HIS	-9.28	65	-9.22	98	-4.0	65	-4.78	98	-4.92	49	-4.45	-5.24	54	3	12
O15382_28_392_2hg8_pdb_HIS_PLP_2.dlg	HIS	-14.04	46	-14.04	46	-4.83	46	-4.83	46	-5.97	69	-4.62	-7.93	2	1	28
O15270_145_538_1fc4.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-7.03	23	-4.63	8	-3.24	23	-5.51	8	-5.78	90	-4.31	-5.78	90	4	26
Q8N5Z0_1_425_5tf5_pdb_HIS_PLP_2.dlg	HIS	-13.44	6	-13.44	6	-4.94	6	-4.94	6	-5.86	98	-4.78	-5.87	23	1	52
P80404_39_499_4y0d.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.24	69	-12.12	40	-5.65	69	-5.54	40	-6.0	81	-5.35	-6.0	81	2	35
P24298_19_495_3tcm.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.77	2	-10.77	2	-3.06	2	-3.06	2	-3.83	74	-2.66	-5.85	32	1	57
P21549_1_388_2yob_pdb_HIS_PLP_2.dlg	HIS	-13.13	44	-12.77	60	-6.29	44	-5.83	60	-6.05	43	-5.24	-7.0	100	2	41
O15382_28_392_5bwx_pdb_HIS_PLP_1.dlg	HIS	-14.15	8	-13.65	12	-6.37	8	-7.72	12	-7.84	74	-7.07	-7.84	74	3	37
P34897_22_504_4pvf_pdb_HIS_PLP_4.dlg	HIS	-10.82	16	-10.82	16	-5.5	16	-5.5	16	-5.99	91	-5.24	-5.99	91	1	33
P06737_1_847_1l5r_pdb_HIS_PLP_4.dlg	HIS	-12.34	94	-12.34	94	-6.39	94	-6.39	94	-6.55	56	-5.36	-6.55	56	1	42
O15382_28_392_5bww_pdb_HIS_PLP_1.dlg	HIS	-14.65	96	-13.89	16	-5.22	96	-7.68	16	-7.81	34	-7.24	-7.96	44	2	44
Q16773_1_422_4wp0_pdb_HIS_PLP_2.dlg	HIS	-12.45	91	-12.45	91	-5.63	91	-5.63	91	-5.93	90	-4.86	-7.02	11	1	80
O75600_41_418_3tqx.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.94	71	-10.05	98	-3.89	71	-3.66	98	-3.98	36	-3.66	-5.96	40	4	29
Q9Y600_1_493_2jis_pdb_HIS_PLP_1.dlg	HIS	-12.05	28	-11.32	66	-4.68	28	-6.69	66	-6.73	23	-6.25	-6.73	23	4	29
P11216_22_840_5iko.1.A_swissmodel_HIS_PLP_4.dlg	HIS	-12.13	49	-12.13	49	-4.7	49	-4.7	49	-5.32	36	-4.72	-5.32	36	1	50
Q9NUV7_155_530_2x8u.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.6	66	-8.73	35	-4.38	66	-3.75	35	-3.76	97	-3.4	-5.81	7	6	14
Q8N5Z0_1_425_4ge9_pdb_HIS_PLP_2.dlg	HIS	-13.36	6	-13.36	6	-4.77	6	-4.77	6	-5.6	8	-4.82	-7.1	25	1	41
P54687_1_386_2coj_pdb_HIS_PLP_1.dlg	HIS	-12.19	42	-12.19	42	-4.87	42	-4.87	42	-5.14	57	-4.02	-6.95	4	1	50
P34896_8_483_1eji.1.D_swissmodel_HIS_PLP_2.dlg	HIS	-10.05	26	-10.05	26	-5.11	26	-5.11	26	-5.85	49	-5.14	-5.97	75	1	19
Q05329_88_584_2okk_pdb_HIS_PLP_1.dlg	HIS	-10.51	37	-10.51	37	-2.52	37	-2.52	37	-3.39	29	-2.61	-6.29	46	1	22
