dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
P06737_1_847_2zb2_pdb_ORN_PLP_1.dlg	ORN	-13.41	97	-12.87	11	-3.35	97	-2.86	11	-5.53	37	-3.41	-5.53	37	3	34
Q9Y617_17_370_3e77.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.65	60	-13.65	60	-2.61	60	-2.61	60	-3.19	74	-2.5	-5.3	14	1	34
O75600_41_418_3tqx.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.44	27	-11.45	35	-3.13	27	-3.88	35	-4.52	15	-3.35	-5.3	21	8	23
P04181_1_439_2oat_pdb_ORN_PLP_1.dlg	ORN	-14.34	80	-14.34	80	-4.2	80	-4.2	80	-5.08	10	-4.29	-7.23	33	1	61
O15382_28_392_2hgx_pdb_ORN_PLP_1.dlg	ORN	-15.48	76	-12.96	60	-4.0	76	-3.96	60	-4.55	17	-3.69	-5.41	12	8	18
Q8IUZ5_10_438_5g4i.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-14.0	71	-14.0	71	-2.96	71	-2.96	71	-3.05	98	-2.44	-5.3	100	1	26
Q16773_1_422_1w7l_pdb_ORN_PLP_1.dlg	ORN	-13.16	42	-13.16	42	-3.81	42	-3.81	42	-4.44	49	-3.7	-4.81	48	1	23
O15270_112_537_4bmk.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.82	95	-13.82	95	-5.72	95	-5.72	95	-5.89	48	-5.08	-6.34	28	1	35
Q9HD40_1_501_4zdp_pdb_ORN_PLP_3.dlg	ORN	-14.18	20	-13.68	21	-3.14	20	-2.14	21	-3.63	71	-2.26	-4.9	92	2	34
P11926_1_461_2oo0_pdb_ORN_PLP_1.dlg	ORN	-11.29	41	-11.29	41	-4.58	41	-4.58	41	-4.58	41	-3.82	-6.57	33	1	37
Q9HD40_1_501_4zdp_pdb_ORN_PLP_1.dlg	ORN	-13.87	78	-13.27	11	-3.03	78	-2.47	11	-3.16	35	-2.33	-4.17	39	3	30
P06737_2_847_3dd1_pdb_ORN_PLP_1.dlg	ORN	-14.87	89	-14.87	89	-3.62	89	-3.62	89	-4.38	61	-3.41	-5.74	67	1	24
Q8TBG4_7_438_4ysn.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-9.08	63	-9.08	63	-4.87	63	-4.87	63	-4.87	63	-3.61	-4.87	63	1	17
P20711_1_480_3rbf.1.B_swissmodel_ORN_PLP_1.dlg	ORN	-11.99	14	-11.45	46	-3.66	14	-1.89	46	-2.7	65	-2.02	-4.79	22	2	14
P54687_21_386_2abj.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.36	36	-12.14	52	-2.61	36	-1.82	52	-2.77	79	-2.3	-5.22	66	5	21
Q96I15_8_445_3gzc_pdb_ORN_PLP_2.dlg	ORN	-11.56	91	-11.56	91	-2.75	91	-2.75	91	-3.55	89	-2.65	-4.34	54	1	46
P20132_1_328_1p5j_pdb_ORN_PLP_1.dlg	ORN	-14.3	45	-14.3	45	-3.44	45	-3.44	45	-3.68	79	-2.67	-5.97	39	1	18
Q8NHS2_5_399_3wzf.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.34	23	-12.09	73	-2.24	23	-2.12	73	-3.74	8	-2.28	-5.58	36	4	26
P11216_1_843_5iko_pdb_ORN_PLP_1.dlg	ORN	-13.94	96	-13.9	93	-2.69	96	-3.06	93	-3.75	14	-2.99	-4.43	12	2	40
Q96GA7_11_328_2rkb_pdb_ORN_PLP_2.dlg	ORN	-15.06	5	-13.94	92	-4.48	5	-4.19	92	-4.75	22	-3.8	-5.53	19	2	16
P11926_7_427_1d7k.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-11.94	37	-10.86	92	-3.0	37	-2.38	92	-2.58	22	-1.9	-6.73	81	6	15
P34896_8_483_1eji.1.D_swissmodel_ORN_PLP_4.dlg	ORN	-10.51	8	-9.68	2	-3.49	8	-4.51	2	-4.62	100	-3.76	-5.67	43	5	20
Q8TD30_49_523_3ihj_pdb_ORN_PLP_1.dlg	ORN	-13.14	70	-12.7	12	-3.95	70	-4.81	12	-6.43	96	-5.27	-6.43	96	4	13
P22557_151_541_2bwp.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-9.4	36	-8.11	57	-1.53	36	-4.41	57	-4.78	98	-3.97	-5.68	11	11	16
O15382_28_392_2hgw_pdb_ORN_PLP_2.dlg	ORN	-13.81	68	-13.29	4	-3.58	68	-3.67	4	-4.73	63	-3.76	-6.07	59	7	31
P11216_22_840_5iko.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.38	50	-13.13	10	-2.81	50	-3.19	10	-4.03	22	-3.04	-4.79	44	3	30
P06737_1_847_1l5r_pdb_ORN_PLP_4.dlg	ORN	-15.72	3	-13.26	59	-4.1	3	-3.16	59	-4.77	96	-3.81	-5.41	94	4	30
Q16773_1_422_3fvu_pdb_ORN_PLP_1.dlg	ORN	-13.93	78	-13.93	78	-4.11	78	-4.11	78	-5.44	18	-4.32	-5.44	18	1	50
P00505_32_430_5ax8.2.B_swissmodel_ORN_PLP_2.dlg	ORN	-13.87	2	-13.29	80	-2.11	2	-3.38	80	-3.41	46	-2.65	-5.91	83	2	22
P17735_41_444_3dyd.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-11.44	40	-11.35	11	-3.96	40	-3.28	11	-3.5	82	-2.52	-7.3	56	2	13
P13196_199_595_2bwp.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-10.51	63	-10.51	63	-3.61	63	-3.61	63	-4.56	66	-3.07	-5.45	78	1	14
O15382_28_392_1ekp_pdb_ORN_PLP_2.dlg	ORN	-14.28	36	-14.28	36	-2.62	36	-2.62	36	-3.43	57	-2.49	-6.31	98	1	17
Q9Y617_17_370_3e77.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.51	99	-13.51	99	-2.4	99	-2.4	99	-2.88	26	-2.23	-4.32	8	1	37
Q9BYV1_52_496_5g4i.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.08	59	-12.08	59	-2.65	59	-2.65	59	-3.41	23	-2.77	-3.53	50	1	30
P34897_22_504_4pvf_pdb_ORN_PLP_1.dlg	ORN	-12.43	43	-11.22	91	-1.6	43	-3.47	91	-3.63	25	-2.8	-6.66	45	4	19
O75600_24_417_2jg2.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.44	54	-11.56	70	-2.2	54	-2.91	70	-3.17	72	-2.68	-3.61	25	7	22
Q9Y697_67_457_5kz5_pdb_ORN_PLP_9.dlg
P17174_2_413_3wzf_pdb_ORN_PLP_2.dlg	ORN	-14.33	81	-12.3	23	-1.71	81	-3.25	23	-4.87	67	-3.52	-6.26	96	9	16
Q96GA7_11_328_2rkb.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.62	6	-11.9	15	-4.57	6	-2.64	15	-2.98	98	-2.27	-5.69	30	6	17
P06737_6_839_1fa9.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-14.8	47	-14.8	47	-3.72	47	-3.72	47	-4.24	1	-3.44	-4.39	46	1	68
Q8N5Z0_1_425_4ge9_pdb_ORN_PLP_1.dlg	ORN	-14.13	78	-13.84	53	-3.99	78	-3.04	53	-3.89	26	-3.31	-7.23	57	2	20
P06737_2_847_1xoi_pdb_ORN_PLP_2.dlg	ORN	-15.6	19	-15.6	19	-4.52	19	-4.52	19	-5.67	70	-3.98	-5.67	70	1	62
O15382_28_392_5bwv_pdb_ORN_PLP_2.dlg	ORN	-15.86	5	-15.14	8	-4.68	5	-4.53	8	-5.14	33	-4.46	-6.3	78	2	29
O15382_28_392_2hdk_pdb_ORN_PLP_1.dlg	ORN	-14.54	53	-13.21	81	-2.66	53	-3.87	81	-4.49	9	-3.6	-5.11	51	5	15
Q9Y697_67_457_5kz5_pdb_ORN_PLP_10.dlg
O15270_177_540_2bwp.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-10.21	79	-10.21	79	-3.03	79	-3.03	79	-4.17	90	-2.55	-5.78	63	1	29
P06737_1_847_1em6_pdb_ORN_PLP_2.dlg	ORN	-15.33	23	-14.33	7	-4.38	23	-3.24	7	-4.75	74	-3.58	-5.34	91	2	24
P11216_1_843_5iko_pdb_ORN_PLP_4.dlg	ORN	-13.54	94	-13.06	41	-3.35	94	-2.58	41	-3.75	69	-2.8	-4.38	4	5	40
P00505_32_430_5ax8.2.B_swissmodel_ORN_PLP_1.dlg	ORN	-14.69	57	-14.69	57	-2.41	57	-2.41	57	-2.9	71	-1.92	-4.08	1	1	27
Q9Y600_7_493_2jis.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.85	78	-12.3	42	-2.54	78	-4.02	42	-4.56	41	-3.55	-4.61	70	2	24
P04181_1_439_2byj_pdb_ORN_PLP_2.dlg	ORN	-13.44	67	-13.44	67	-4.73	67	-4.73	67	-4.73	67	-4.21	-6.69	37	1	15
O15382_28_392_5i5v_pdb_ORN_PLP_1.dlg	ORN	-13.48	34	-13.47	84	-6.69	34	-3.92	84	-3.96	64	-3.38	-6.69	34	2	21
Q8IUZ5_10_438_5g4i.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-14.48	80	-13.33	96	-1.89	80	-3.06	96	-3.69	69	-2.79	-5.68	29	5	28
P04181_38_439_1gbn_pdb_ORN_PLP_1.dlg	ORN	-13.35	9	-13.35	9	-4.61	9	-4.61	9	-5.04	30	-4.13	-6.27	67	1	56
P06737_2_847_3ddw_pdb_ORN_PLP_1.dlg	ORN	-15.41	76	-13.08	66	-3.93	76	-5.24	66	-5.83	33	-4.55	-5.83	33	6	24
P06737_1_847_2zb2_pdb_ORN_PLP_2.dlg	ORN	-15.05	94	-15.05	94	-3.93	94	-3.93	94	-4.32	62	-3.61	-5.3	28	1	38
P06737_1_847_1l5r_pdb_ORN_PLP_2.dlg	ORN	-15.79	48	-15.79	48	-4.41	48	-4.41	48	-4.95	61	-4.06	-5.72	63	1	36
O15382_28_392_5i5s_pdb_ORN_PLP_1.dlg	ORN	-15.62	44	-14.13	3	-4.81	44	-2.98	3	-4.36	98	-3.23	-6.53	76	4	26
Q99259_93_593_2okj.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.05	87	-12.05	87	-3.23	87	-3.23	87	-4.11	61	-3.3	-6.73	59	1	26
Q9HD40_1_501_3hl2_pdb_ORN_PLP_3.dlg	ORN	-15.56	14	-14.2	73	-3.62	14	-2.74	73	-4.33	94	-3.0	-5.71	24	4	31
P20711_1_480_3rbl_pdb_ORN_PLP_2.dlg	ORN	-12.94	34	-12.24	27	-1.08	34	-3.91	27	-3.98	7	-3.61	-6.45	41	2	23
Q9HD40_1_501_3hl2_pdb_ORN_PLP_4.dlg	ORN	-14.97	15	-14.77	47	-3.61	15	-2.26	47	-3.42	85	-2.12	-5.18	14	3	27
P54687_1_386_2coi_pdb_ORN_PLP_1.dlg	ORN	-14.02	37	-14.02	37	-3.08	37	-3.08	37	-4.12	8	-2.91	-6.71	82	1	25
P34896_11_480_1bj4_pdb_ORN_PLP_1.dlg	ORN	-11.7	48	-11.7	48	-1.89	48	-1.89	48	-2.19	24	-1.66	-3.17	33	1	28
P20711_1_383_1js6.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.04	100	-13.04	100	-2.63	100	-2.63	100	-3.29	16	-2.57	-5.02	28	1	46
O15382_28_392_1kt8_pdb_ORN_PLP_2.dlg	ORN	-14.89	76	-14.89	76	-2.87	76	-2.87	76	-3.49	48	-2.62	-5.83	100	1	17
P17174_2_413_3wzf_pdb_ORN_PLP_1.dlg	ORN	-14.0	92	-12.55	23	-4.38	92	-3.14	23	-5.02	79	-3.61	-5.76	19	5	33
P06737_2_847_1fc0_pdb_ORN_PLP_2.dlg	ORN	-15.33	34	-14.62	10	-4.18	34	-3.84	10	-5.6	50	-3.68	-5.79	6	2	30
Q96QU6_55_475_1m7y.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.22	44	-13.22	44	-3.98	44	-3.98	44	-4.57	96	-3.85	-4.57	96	1	15
Q96GA7_11_328_2rkb.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.42	39	-11.89	51	-4.18	39	-2.83	51	-3.48	72	-2.49	-5.47	61	7	30
Q9HD40_19_462_4zdl.1.A_swissmodel_ORN_PLP_3.dlg	ORN	-15.78	77	-15.76	60	-2.91	77	-3.69	60	-4.09	87	-3.26	-5.07	13	2	21
P11217_13_837_3zcp.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-14.72	70	-14.72	70	-4.79	70	-4.79	70	-5.66	66	-3.97	-5.66	66	1	26
Q8TBG4_7_438_4ysn.1.A_swissmodel_ORN_PLP_3.dlg	ORN	-10.18	63	-10.18	63	-3.3	63	-3.3	63	-3.7	45	-1.95	-4.86	1	1	35
P04181_1_439_2oat_pdb_ORN_PLP_2.dlg	ORN	-14.28	48	-14.28	48	-4.22	48	-4.22	48	-5.87	37	-4.36	-6.8	43	1	62
Q96I15_8_445_3gzd_pdb_ORN_PLP_1.dlg	ORN	-11.53	39	-9.22	56	-4.43	39	-4.15	56	-4.37	50	-3.66	-5.35	38	2	29
Q16773_1_422_1w7m_pdb_ORN_PLP_2.dlg	ORN	-13.25	65	-13.25	65	-5.0	65	-5.0	65	-5.74	67	-4.9	-5.74	67	1	39
P11216_1_843_5iko_pdb_ORN_PLP_3.dlg	ORN	-13.82	98	-13.16	15	-2.46	98	-3.22	15	-3.6	80	-2.94	-4.33	73	5	28
Q05329_88_584_2okk_pdb_ORN_PLP_2.dlg	ORN	-12.72	38	-12.72	38	-2.03	38	-2.03	38	-2.03	38	-1.53	-6.2	31	1	25
Q9BYV1_65_508_5g4i.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-10.79	52	-10.79	52	-1.75	52	-1.75	52	-2.63	39	-1.58	-3.75	90	1	29
Q6YP21_41_450_3e2y.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-16.33	26	-16.33	26	-6.45	26	-6.45	26	-6.59	11	-5.02	-6.59	11	1	33
O15382_28_392_2hdk_pdb_ORN_PLP_2.dlg	ORN	-15.28	78	-12.85	89	-3.07	78	-3.12	89	-4.03	63	-3.5	-6.69	64	6	12
P11217_13_837_3zcp.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-14.91	20	-14.91	20	-4.64	20	-4.64	20	-4.64	20	-3.89	-5.22	47	1	30
O15382_28_392_1kt8_pdb_ORN_PLP_1.dlg	ORN	-15.01	94	-14.02	67	-3.21	94	-3.46	67	-3.64	11	-3.29	-5.59	17	3	14
Q16773_1_422_3fvu_pdb_ORN_PLP_2.dlg	ORN	-15.19	71	-15.19	71	-4.63	71	-4.63	71	-5.39	64	-4.59	-5.39	64	1	76
P19113_2_477_4e1o.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-14.3	82	-14.3	82	-3.68	82	-3.68	82	-4.69	88	-3.95	-6.04	97	1	61
Q16773_1_422_4wp0_pdb_ORN_PLP_1.dlg	ORN	-14.04	65	-13.12	29	-5.2	65	-5.75	29	-5.75	29	-4.86	-5.75	29	3	29
P23378_53_1006_4lgl.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-10.94	78	-10.94	78	-3.6	78	-3.6	78	-4.51	89	-3.37	-4.95	86	1	36
Q05329_88_584_2okk.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.96	78	-12.96	78	-1.9	78	-1.9	78	-2.06	2	-1.54	-4.54	57	1	29
Q16773_1_422_3fvs_pdb_ORN_PLP_1.dlg	ORN	-13.09	18	-11.52	44	-6.38	18	-5.14	44	-5.73	57	-4.6	-6.38	18	5	19
P06737_1_847_1l5s_pdb_ORN_PLP_1.dlg	ORN	-15.0	64	-15.0	64	-4.07	64	-4.07	64	-4.41	59	-3.69	-5.82	84	1	23
P32929_1_405_3elp_pdb_ORN_PLP_4.dlg	ORN	-12.38	68	-12.38	68	-2.3	68	-2.3	68	-3.3	3	-2.46	-4.07	90	1	20
O15382_28_392_5bwx_pdb_ORN_PLP_1.dlg	ORN	-14.0	25	-13.23	91	-1.93	25	-4.33	91	-4.81	90	-3.57	-5.49	3	5	25
P04181_38_439_2can_pdb_ORN_PLP_2.dlg	ORN	-13.55	28	-13.55	28	-4.42	28	-4.42	28	-5.92	65	-4.09	-6.69	55	1	65
Q9Y697_67_457_5kz5_pdb_ORN_PLP_8.dlg
Q9Y697_67_457_5kz5_pdb_ORN_PLP_2.dlg
P06737_1_847_1exv_pdb_ORN_PLP_2.dlg	ORN	-14.83	46	-14.83	46	-3.41	46	-3.41	46	-5.25	78	-3.52	-6.08	67	1	24
P17174_2_413_3wzf.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.1	4	-12.77	30	-1.65	4	-3.2	30	-4.91	76	-3.55	-4.94	39	3	36
P20711_1_480_3rbf.1.B_swissmodel_ORN_PLP_2.dlg	ORN	-11.5	22	-10.83	37	-1.86	22	-2.67	37	-3.75	94	-2.1	-5.98	6	5	16
Q9Y617_17_370_3e77_pdb_ORN_PLP_1.dlg	ORN	-14.29	10	-12.63	52	-3.36	10	-1.49	52	-2.71	15	-1.76	-3.36	10	2	26
Q8N5Z0_1_425_4gdy_pdb_ORN_PLP_2.dlg	ORN	-14.36	31	-14.36	31	-4.09	31	-4.09	31	-4.74	47	-4.02	-5.99	21	1	25
P04181_1_439_2byl_pdb_ORN_PLP_2.dlg	ORN	-11.46	1	-11.46	1	-2.16	1	-2.16	1	-3.57	47	-2.22	-7.13	58	1	21
Q99259_90_594_3vp6_pdb_ORN_PLP_2.dlg	ORN	-14.33	79	-14.33	79	-4.05	79	-4.05	79	-5.0	32	-3.99	-6.17	92	1	70
O15382_28_392_5i5w_pdb_ORN_PLP_1.dlg	ORN	-14.79	56	-12.79	89	-3.29	56	-3.67	89	-4.06	78	-3.36	-6.1	65	3	22
P21549_1_392_4kyo_pdb_ORN_PLP_1.dlg	ORN	-9.94	89	-9.27	14	-4.17	89	-3.82	14	-3.82	14	-3.08	-5.72	50	4	24
Q9Y697_67_457_5kz5_pdb_ORN_PLP_7.dlg
P11216_1_843_5iko_pdb_ORN_PLP_2.dlg	ORN	-13.71	8	-13.71	8	-3.08	8	-3.08	8	-3.74	20	-2.85	-4.47	43	1	21
P06737_1_847_1l5s_pdb_ORN_PLP_3.dlg	ORN	-14.72	82	-14.72	82	-4.08	82	-4.08	82	-4.52	96	-3.68	-5.14	75	1	32
Q99259_93_593_2okj.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.89	38	-13.89	38	-3.78	38	-3.78	38	-4.04	30	-3.2	-6.08	96	1	31
Q9Y697_67_457_5kz5_pdb_ORN_PLP_4.dlg
P11926_7_427_1d7k_pdb_ORN_PLP_1.dlg	ORN	-12.36	47	-10.79	87	-3.72	47	-1.09	87	-3.13	30	-2.11	-6.55	95	10	13
P06737_1_847_1exv_pdb_ORN_PLP_1.dlg	ORN	-14.78	78	-14.02	16	-3.55	78	-4.64	16	-4.96	65	-4.05	-5.78	98	3	23
Q8N5Z0_1_425_4ge4_pdb_ORN_PLP_2.dlg	ORN	-14.12	36	-13.92	42	-3.55	36	-3.07	42	-4.22	29	-2.97	-6.88	50	2	35
Q9NUV7_105_529_4bmk.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-14.57	26	-12.53	31	-2.76	26	-2.65	31	-3.53	70	-2.71	-6.02	37	2	15
P04181_38_439_1gbn_pdb_ORN_PLP_3.dlg	ORN	-13.31	6	-13.31	68	-4.32	6	-3.8	68	-4.89	65	-4.14	-5.93	63	2	35
P00505_30_430_5ax8_pdb_ORN_PLP_1.dlg	ORN	-13.85	31	-13.02	41	-3.21	31	-3.29	41	-3.46	63	-2.96	-4.15	48	3	18
P21549_1_392_1j04_pdb_ORN_PLP_2.dlg	ORN	-12.88	65	-11.98	76	-4.12	65	-5.1	76	-5.35	44	-4.66	-6.41	51	2	25
P21549_6_392_3r9a.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-10.03	31	-8.78	72	-4.89	31	-5.68	72	-5.68	72	-4.81	-5.68	72	3	23
P34896_8_483_1eji.1.D_swissmodel_ORN_PLP_2.dlg	ORN	-13.47	7	-12.77	4	-4.91	7	-4.17	4	-4.95	39	-3.93	-6.02	25	2	23
O15382_28_392_5bwv_pdb_ORN_PLP_1.dlg	ORN	-14.87	28	-14.72	70	-4.78	28	-3.74	70	-4.58	36	-3.33	-6.57	74	2	19
P11926_2_421_4zgy_pdb_ORN_PLP_1.dlg	ORN	-12.41	2	-11.45	72	-5.32	2	-4.28	72	-4.28	72	-3.69	-6.85	89	3	15
P04181_36_439_2byj.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-14.42	9	-14.42	9	-4.67	9	-4.67	9	-5.14	97	-4.43	-7.25	58	1	33
P22557_194_547_1fc4.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-11.71	92	-11.71	92	-4.59	92	-4.59	92	-4.91	78	-3.73	-5.81	97	1	68
Q8N5Z0_1_425_3dc1_pdb_ORN_PLP_1.dlg	ORN	-14.71	5	-14.71	5	-5.31	5	-5.31	5	-5.99	72	-4.54	-7.04	100	1	24
P20711_1_383_1js6.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.27	100	-13.26	75	-2.44	100	-3.46	75	-3.79	39	-2.55	-4.42	73	2	37
P34897_22_504_4pvf_pdb_ORN_PLP_4.dlg	ORN	-12.6	59	-12.6	59	-4.34	59	-4.34	59	-5.44	66	-4.43	-6.66	17	1	17
Q16773_3_421_4ge9.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-11.18	15	-11.18	15	-4.03	15	-4.03	15	-4.66	47	-3.61	-6.02	66	1	28
O15270_112_537_4bmk.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-11.56	17	-11.56	17	-2.67	17	-2.67	17	-4.89	10	-3.86	-5.09	65	1	39
O15382_28_392_5i60_pdb_ORN_PLP_1.dlg	ORN	-15.09	86	-12.73	98	-2.99	86	-3.32	98	-4.56	88	-3.41	-6.65	37	5	26
Q8NHS2_5_399_3wzf.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.78	73	-12.2	69	-2.0	73	-4.94	69	-4.94	69	-4.38	-4.94	69	3	13
P32929_1_402_2nmp_pdb_ORN_PLP_2.dlg	ORN	-11.79	78	-11.79	78	-2.23	78	-2.23	78	-2.56	28	-1.96	-5.08	73	1	12
P06737_24_832_3cem_pdb_ORN_PLP_2.dlg	ORN	-14.72	69	-13.49	68	-3.76	69	-3.47	68	-3.77	45	-3.1	-5.49	43	4	22
Q96I15_8_445_3gzc_pdb_ORN_PLP_1.dlg	ORN	-12.4	62	-10.55	2	-4.82	62	-5.26	2	-5.82	29	-4.64	-5.82	29	4	24
O15382_28_392_2hg8_pdb_ORN_PLP_1.dlg	ORN	-14.67	60	-14.59	50	-6.06	60	-4.26	50	-4.56	89	-3.9	-6.9	35	3	16
P0DN79_43_545_4pcu.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.55	81	-10.77	33	-4.6	81	-2.39	33	-3.71	50	-2.69	-4.94	28	4	29
P06737_1_847_1l5q_pdb_ORN_PLP_3.dlg	ORN	-15.33	2	-15.33	2	-4.04	2	-4.04	2	-4.65	28	-3.67	-5.65	85	1	24
