dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
P21549_1_392_4cbs_pdb_TYR_PLP_1.dlg	TYR	-9.37	11	-9.37	11	-5.66	11	-5.66	11	-5.66	11	-4.24	-6.71	61	1	28
P06737_24_832_3cem_pdb_TYR_PLP_1.dlg	TYR	-13.23	88	-13.23	88	-6.86	88	-6.86	88	-7.73	63	-6.54	-7.73	63	1	22
O15382_28_392_2hgx_pdb_TYR_PLP_1.dlg	TYR	-13.79	77	-13.79	77	-7.45	77	-7.45	77	-7.71	2	-6.3	-9.2	12	1	44
P06737_1_847_1l5r_pdb_TYR_PLP_3.dlg	TYR	-12.04	70	-12.04	70	-6.72	70	-6.72	70	-6.72	70	-6.21	-7.59	100	1	20
P06737_2_847_2ati_pdb_TYR_PLP_1.dlg	TYR	-12.45	28	-11.33	19	-6.9	28	-6.03	19	-6.61	36	-6.04	-7.28	47	2	15
P13196_189_573_3hqt.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.53	99	-9.36	18	-6.76	99	-4.76	18	-5.47	54	-4.61	-7.33	52	2	31
P34897_22_504_4pvf_pdb_TYR_PLP_2.dlg	TYR	-11.22	29	-11.22	29	-6.8	29	-6.8	29	-6.81	68	-5.92	-7.19	15	1	23
P13196_240_598_3tqx.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.43	81	-11.43	81	-7.39	81	-7.39	81	-7.54	71	-7.19	-7.54	71	1	33
P54687_1_386_2coj_pdb_TYR_PLP_2.dlg	TYR	-13.94	92	-13.63	66	-7.32	92	-6.34	66	-6.7	47	-6.22	-8.46	71	2	44
P54687_1_386_2cog_pdb_TYR_PLP_2.dlg	TYR	-13.32	96	-13.32	96	-7.36	96	-7.36	96	-7.36	96	-5.96	-7.44	51	1	64
Q9HD40_1_501_4zdp_pdb_TYR_PLP_4.dlg	TYR	-14.53	55	-14.53	55	-7.12	55	-7.12	55	-7.21	57	-6.84	-8.44	83	1	28
O15382_28_392_2a1h_pdb_TYR_PLP_1.dlg	TYR	-13.77	58	-13.77	58	-6.39	58	-6.39	58	-6.67	84	-5.59	-8.49	8	1	52
O15382_28_392_5bwv_pdb_TYR_PLP_2.dlg	TYR	-14.9	51	-14.9	51	-8.12	51	-8.12	51	-8.21	9	-6.72	-8.5	34	1	46
P04181_1_439_2byj_pdb_TYR_PLP_2.dlg	TYR	-10.52	51	-10.52	51	-5.91	51	-5.91	51	-5.91	51	-5.46	-6.98	90	1	15
P34897_43_504_4pvf.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.98	63	-7.1	71	-4.96	63	-5.15	71	-5.15	71	-4.33	-6.59	25	7	26
O15382_28_392_1ekv_pdb_TYR_PLP_1.dlg	TYR	-13.93	11	-13.93	11	-7.21	11	-7.21	11	-7.41	54	-6.04	-8.57	100	1	35
P21549_6_392_3r9a.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.23	50	-10.52	38	-5.93	50	-6.02	38	-7.24	37	-5.59	-7.42	51	2	41
P32929_1_402_3cog_pdb_TYR_PLP_2.dlg	TYR	-8.8	69	-8.8	69	-2.85	69	-2.85	69	-4.12	12	-3.64	-6.53	75	1	22
O15382_28_392_5i5x_pdb_TYR_PLP_2.dlg	TYR	-14.0	93	-14.0	93	-6.87	93	-6.87	93	-7.15	4	-6.0	-7.96	77	1	43
Q96I15_8_445_3gzc_pdb_TYR_PLP_2.dlg	TYR	-9.33	79	-8.58	72	-6.01	79	-3.59	72	-3.59	72	-3.04	-6.29	29	4	34
O15382_28_392_2a1h_pdb_TYR_PLP_2.dlg	TYR	-14.05	72	-14.05	72	-7.18	72	-7.18	72	-7.24	50	-5.76	-8.4	76	1	55
P06737_2_847_3dds_pdb_TYR_PLP_1.dlg	TYR	-12.5	48	-11.48	96	-6.43	48	-7.4	96	-7.4	96	-6.54	-7.4	96	2	23
Q9HD40_1_501_3hl2_pdb_TYR_PLP_2.dlg	TYR	-13.8	26	-13.45	43	-7.77	26	-6.72	43	-6.83	91	-6.15	-8.02	60	3	29
Q16773_3_421_4ge9.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.56	55	-10.56	55	-7.55	55	-7.55	55	-7.9	48	-6.79	-7.9	48	1	48
O15270_112_537_4bmk.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.8	45	-12.8	45	-6.2	45	-6.2	45	-6.43	63	-5.8	-6.43	63	1	58
Q16773_3_421_4ge9.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-6.54	53	-5.27	75	-5.29	53	-2.04	75	-3.44	77	-1.21	-5.29	53	4	33
Q16773_1_422_4wp0_pdb_TYR_PLP_2.dlg	TYR	-13.82	63	-13.82	63	-8.43	63	-8.43	63	-8.43	63	-6.6	-8.43	63	1	39
Q9BYV1_52_496_5g4i.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.46	71	-7.6	52	-4.61	71	-4.37	52	-4.37	52	-3.9	-6.44	83	9	9
O15382_28_392_5i5s_pdb_TYR_PLP_2.dlg	TYR	-14.32	93	-14.07	84	-7.16	93	-6.75	84	-7.85	4	-6.47	-8.08	76	2	34
P13196_199_595_2bwp.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.22	26	-8.22	26	-5.86	26	-5.86	26	-5.86	26	-4.66	-6.28	19	1	46
Q16773_1_422_1w7m_pdb_TYR_PLP_1.dlg	TYR	-13.71	87	-12.7	62	-7.06	87	-6.56	62	-6.56	62	-5.88	-7.26	69	2	44
Q9GZT4_1_340_3l6r_pdb_TYR_PLP_2.dlg	TYR	-10.11	27	-9.71	80	-6.09	27	-6.51	80	-6.7	72	-6.12	-6.72	100	2	28
Q9HD40_1_501_4zdp_pdb_TYR_PLP_2.dlg	TYR	-14.49	77	-13.44	40	-6.87	77	-5.68	40	-6.08	97	-5.42	-8.4	13	2	28
P17735_51_442_4ge9.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.96	44	-9.96	44	-5.8	44	-5.8	44	-5.95	81	-5.17	-7.14	33	1	42
Q8N5Z0_1_425_3dc1_pdb_TYR_PLP_1.dlg	TYR	-13.61	33	-13.61	33	-5.69	33	-5.69	33	-6.91	26	-5.53	-8.37	64	1	54
P20711_1_480_3rbf_pdb_TYR_PLP_2.dlg	TYR	-8.92	35	-8.03	64	-7.25	35	-3.35	64	-3.83	78	-3.17	-7.37	88	17	12
P23378_53_1006_4lgl.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.06	59	-7.64	11	-6.52	59	-4.71	11	-4.98	23	-4.27	-6.52	59	3	25
O95470_62_568_4q6r_pdb_TYR_PLP_2.dlg	TYR	-12.8	90	-12.8	90	-7.36	90	-7.36	90	-7.36	90	-6.74	-7.66	62	1	36
O15382_28_392_1ekf_pdb_TYR_PLP_2.dlg	TYR	-13.93	61	-12.52	97	-7.22	61	-5.52	97	-6.23	18	-5.31	-8.45	90	5	33
P13196_199_595_2bwp.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.25	84	-8.73	39	-6.33	84	-5.46	39	-5.93	73	-4.9	-6.56	12	3	26
O15382_28_392_5bwu_pdb_TYR_PLP_2.dlg	TYR	-14.46	4	-14.46	4	-7.33	4	-7.33	4	-7.5	42	-6.48	-8.56	75	1	55
Q16773_1_422_1w7n_pdb_TYR_PLP_2.dlg	TYR	-15.52	69	-15.52	69	-6.67	69	-6.67	69	-6.8	89	-5.59	-7.77	15	1	71
O15382_28_392_5bww_pdb_TYR_PLP_1.dlg	TYR	-13.68	91	-13.68	91	-6.8	91	-6.8	91	-6.8	91	-6.03	-9.04	35	1	50
Q8TD30_49_523_3ihj_pdb_TYR_PLP_1.dlg	TYR	-10.7	12	-10.7	12	-5.61	12	-5.61	12	-6.11	20	-5.33	-7.18	58	1	21
Q9Y600_1_493_2jis_pdb_TYR_PLP_2.dlg	TYR	-11.42	94	-11.42	94	-7.0	94	-7.0	94	-7.0	94	-5.75	-7.51	45	1	26
Q8IYQ7_1kl7.1.A_227_740_TYR_PLP_2.dlg	TYR	-10.39	17	-10.39	17	-5.05	17	-5.05	17	-5.27	82	-4.65	-7.25	35	1	38
Q6YP21_41_450_3e2y.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-16.55	40	-16.55	40	-7.22	40	-7.22	40	-7.3	34	-6.81	-9.07	1	1	43
P34897_43_504_4pvf.1.A_swissmodel_TYR_PLP_3.dlg	TYR	-9.78	9	-9.78	9	-6.61	9	-6.61	9	-6.61	9	-5.67	-6.79	41	1	24
P0DN79_43_545_4pcu.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.54	54	-11.54	54	-4.24	54	-4.24	54	-4.45	64	-3.87	-6.2	45	1	12
P06737_2_847_3ddw_pdb_TYR_PLP_1.dlg	TYR	-12.28	77	-11.65	81	-6.48	77	-6.75	81	-6.75	81	-6.24	-7.33	56	2	17
O15382_28_392_1ekp_pdb_TYR_PLP_1.dlg	TYR	-13.3	19	-12.57	88	-7.13	19	-6.33	88	-6.88	51	-5.99	-8.41	75	3	29
P11216_1_843_5iko_pdb_TYR_PLP_2.dlg	TYR	-12.87	53	-12.87	53	-6.21	53	-6.21	53	-6.21	53	-5.02	-7.26	36	1	30
O15270_145_538_1fc4.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-3.53	80	-0.97	4	-2.66	80	-5.18	4	-5.57	78	-2.55	-5.57	78	4	16
P24298_19_495_3tcm.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.16	15	-7.17	8	-3.54	15	-5.69	8	-6.5	85	-5.36	-6.5	85	2	44
P17735_51_442_4ge9.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.14	5	-10.14	5	-6.57	5	-6.57	5	-6.9	13	-5.88	-7.19	65	1	49
P21549_1_388_2yob_pdb_TYR_PLP_2.dlg	TYR	-12.62	40	-12.62	40	-7.08	40	-7.08	40	-7.08	40	-6.16	-7.87	8	1	20
P54687_1_386_2coj_pdb_TYR_PLP_1.dlg	TYR	-13.11	91	-13.11	91	-6.54	91	-6.54	91	-6.66	9	-5.78	-7.92	12	1	62
O15382_28_392_5i5y_pdb_TYR_PLP_2.dlg	TYR	-14.11	43	-14.11	43	-6.92	43	-6.92	43	-6.95	34	-6.01	-8.94	12	1	40
Q05329_88_584_2okk.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.97	81	-8.93	68	-7.21	81	-4.92	68	-5.32	4	-4.88	-7.24	35	5	10
P17174_2_413_3wzf_pdb_TYR_PLP_2.dlg	TYR	-12.57	97	-11.97	66	-5.03	97	-6.06	66	-6.06	66	-5.34	-9.34	98	4	21
Q8N5Z0_1_425_4geb_pdb_TYR_PLP_1.dlg	TYR	-14.19	45	-14.19	45	-5.93	45	-5.93	45	-6.35	42	-5.53	-8.08	59	1	43
Q96I15_8_445_3gzd_pdb_TYR_PLP_2.dlg	TYR	-11.28	16	-9.11	73	-7.19	16	-3.54	73	-3.57	8	-2.88	-7.19	16	4	28
O15382_28_392_2hgx_pdb_TYR_PLP_2.dlg	TYR	-13.48	52	-11.79	71	-8.48	52	-5.69	71	-5.69	71	-5.46	-8.83	37	8	24
Q9NUV7_155_530_2x8u.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.15	43	-9.15	43	-4.17	43	-4.17	43	-4.39	2	-3.99	-7.48	60	1	20
P22557_194_547_1fc4.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.58	49	-12.58	49	-6.17	49	-6.17	49	-6.99	84	-5.72	-6.99	84	1	94
P23378_53_1006_4lgl.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.25	78	-8.25	78	-5.0	78	-5.0	78	-5.0	78	-4.2	-6.22	47	1	26
Q96I15_8_445_3gzd_pdb_TYR_PLP_1.dlg	TYR	-11.13	16	-11.13	16	-6.59	16	-6.59	16	-7.05	1	-6.5	-7.05	1	1	71
P04181_1_439_2byj_pdb_TYR_PLP_1.dlg	TYR	-10.49	39	-10.49	39	-5.77	39	-5.77	39	-6.47	56	-5.67	-6.69	27	1	13
O95470_111_553_4q6r.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.66	34	-12.66	34	-6.75	34	-6.75	34	-7.2	36	-6.55	-8.02	24	1	36
Q8IUZ5_10_438_5g4i.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-13.35	78	-12.48	79	-4.77	78	-6.57	79	-6.57	79	-6.1	-8.4	97	3	20
O15382_28_392_5bwu_pdb_TYR_PLP_1.dlg	TYR	-14.37	48	-14.37	48	-7.17	48	-7.17	48	-7.19	38	-6.27	-8.75	95	1	39
Q9Y697_67_457_5kz5_pdb_TYR_PLP_12.dlg
P54687_21_386_2abj_pdb_TYR_PLP_1.dlg	TYR	-12.98	52	-12.98	52	-6.26	52	-6.26	52	-6.89	93	-5.96	-8.24	59	1	51
Q8N5Z0_1_425_4ge9_pdb_TYR_PLP_2.dlg	TYR	-13.87	41	-13.87	41	-6.17	41	-6.17	41	-6.97	48	-5.93	-8.26	68	1	40
O15382_28_392_2hgw_pdb_TYR_PLP_1.dlg	TYR	-14.42	98	-14.42	98	-7.69	98	-7.69	98	-7.69	98	-6.39	-8.8	89	1	55
P06737_6_839_1fa9.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.77	28	-12.77	28	-6.36	28	-6.36	28	-6.47	93	-6.13	-7.37	35	1	34
Q9HD40_1_501_4zdo_pdb_TYR_PLP_1.dlg	TYR	-11.78	24	-11.78	24	-5.72	24	-5.72	24	-6.34	77	-5.55	-7.45	37	1	28
P21549_1_392_4kyo_pdb_TYR_PLP_2.dlg	TYR	-9.66	7	-9.66	7	-5.32	7	-5.32	7	-5.8	90	-4.5	-6.33	83	1	24
P11926_1_461_2on3_pdb_TYR_PLP_1.dlg	TYR	-12.05	21	-10.13	66	-7.46	21	-5.3	66	-5.47	81	-4.8	-7.46	21	2	15
P06737_1_847_1em6_pdb_TYR_PLP_2.dlg	TYR	-12.47	62	-12.07	26	-6.62	62	-7.17	26	-7.29	14	-6.52	-7.5	68	2	28
P11216_22_840_5iko.1.A_swissmodel_TYR_PLP_4.dlg	TYR	-13.22	8	-13.22	8	-6.68	8	-6.68	8	-6.88	40	-6.36	-7.07	69	1	27
P06737_24_832_3ceh_pdb_TYR_PLP_1.dlg	TYR	-12.86	54	-10.78	86	-7.88	54	-6.37	86	-6.7	67	-5.94	-8.39	9	3	21
P20711_1_383_1js6.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.73	44	-10.73	44	-7.63	44	-7.63	44	-7.91	90	-7.07	-7.91	90	1	25
Q96GA7_11_328_2rkb.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.72	93	-11.72	93	-5.25	93	-5.25	93	-6.65	67	-5.38	-7.48	24	1	20
O15270_145_538_1fc4.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-0.34	82	-0.34	82	-5.15	82	-5.15	82	-5.15	82	-2.43	-5.92	20	1	16
O15382_28_392_5i5v_pdb_TYR_PLP_1.dlg	TYR	-14.09	8	-14.09	8	-6.48	8	-6.48	8	-6.48	8	-5.74	-8.28	78	1	27
Q9HD40_1_501_4zdp_pdb_TYR_PLP_1.dlg	TYR	-12.6	19	-12.6	19	-6.05	19	-6.05	19	-6.29	26	-5.68	-7.63	91	1	27
O95470_62_568_4q6r_pdb_TYR_PLP_1.dlg	TYR	-13.59	71	-13.59	71	-6.65	71	-6.65	71	-7.01	68	-6.42	-8.14	84	1	49
Q16773_1_422_3fvu_pdb_TYR_PLP_2.dlg	TYR	-13.23	2	-12.62	87	-7.46	2	-6.82	87	-6.85	65	-6.35	-7.95	37	3	39
O15382_28_392_5bwv_pdb_TYR_PLP_1.dlg	TYR	-15.04	47	-15.04	47	-7.98	47	-7.98	47	-8.04	68	-7.01	-8.57	96	1	38
P11217_13_837_3zcp.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.04	48	-13.04	48	-7.76	48	-7.76	48	-7.76	48	-7.33	-7.8	55	1	20
O14977_10_432_4zgz.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-6.22	19	-6.22	19	-4.89	19	-4.89	19	-4.89	19	-3.93	-5.06	84	1	22
P32929_10_399_3cog.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.82	96	-2.14	37	-4.04	96	-4.41	37	-5.25	66	-3.52	-6.03	44	2	39
Q96I15_8_445_3gzc_pdb_TYR_PLP_1.dlg	TYR	-10.38	15	-9.12	42	-5.79	15	-6.23	42	-6.35	61	-5.75	-6.45	96	5	23
Q9Y697_67_457_5kz5_pdb_TYR_PLP_10.dlg
P32929_10_399_3cog.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.69	22	-7.98	79	-6.61	22	-4.07	79	-4.07	79	-3.73	-6.72	3	4	11
Q4AC99_134_553_1m7y.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.69	72	-9.69	72	-3.39	72	-3.39	72	-4.14	2	-3.58	-6.77	81	1	11
O15382_28_392_1kta_pdb_TYR_PLP_1.dlg	TYR	-13.43	32	-13.43	32	-6.31	32	-6.31	32	-6.56	66	-5.82	-7.98	88	1	61
O15382_28_392_5i5t_pdb_TYR_PLP_2.dlg	TYR	-13.9	90	-13.78	75	-6.63	90	-6.71	75	-7.0	29	-6.04	-7.97	40	2	25
P06737_1_847_1l5r_pdb_TYR_PLP_1.dlg	TYR	-12.06	60	-12.06	60	-6.97	60	-6.97	60	-7.11	17	-6.5	-7.61	69	1	18
O15382_28_392_5i5x_pdb_TYR_PLP_1.dlg	TYR	-13.75	85	-13.57	9	-6.4	85	-5.82	9	-6.4	88	-5.61	-7.78	53	2	29
O75600_74_419_2x8u.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.7	11	-10.67	34	-5.37	11	-5.71	34	-6.35	63	-5.55	-6.47	29	2	30
P21549_1_392_4i8a_pdb_TYR_PLP_1.dlg	TYR	-8.34	30	-8.34	30	-5.72	30	-5.72	30	-6.53	37	-4.68	-6.71	64	1	14
Q96EN8_35_495_5j8q.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.4	61	-8.18	62	-3.23	61	-3.98	62	-3.99	45	-3.6	-6.24	22	6	18
P20711_1_480_3rbl_pdb_TYR_PLP_1.dlg	TYR	-10.38	56	-9.53	59	-5.63	56	-5.74	59	-6.47	73	-6.09	-7.0	80	8	17
Q16773_1_422_3fvu_pdb_TYR_PLP_1.dlg	TYR	-12.78	39	-12.44	8	-6.7	39	-6.35	8	-6.35	8	-5.92	-7.77	48	2	40
Q16773_4_422_4wp0.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.65	20	-13.65	20	-7.48	20	-7.48	20	-7.98	11	-6.22	-7.98	11	1	66
O15382_28_392_1kta_pdb_TYR_PLP_2.dlg	TYR	-14.05	67	-14.05	67	-6.96	67	-6.96	67	-7.14	17	-6.26	-8.4	85	1	61
Q4AC99_134_553_1m7y.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.57	90	-9.13	22	-5.28	90	-6.63	22	-6.96	54	-6.49	-6.96	54	3	9
Q96QU6_63_482_1ynu.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.42	12	-11.36	58	-5.33	12	-5.5	58	-6.25	100	-5.43	-7.21	85	2	41
Q8TBG4_7_438_4ysn.1.A_swissmodel_TYR_PLP_4.dlg	TYR	-7.03	96	-7.02	79	-5.16	96	-5.66	79	-5.66	79	-3.1	-5.75	71	2	50
P54687_21_386_2abj.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.99	59	-10.86	61	-5.77	59	-5.91	61	-6.01	71	-5.75	-7.36	95	2	20
O15382_28_392_5i5s_pdb_TYR_PLP_1.dlg	TYR	-14.88	11	-14.88	11	-8.35	11	-8.35	11	-8.35	11	-6.74	-8.42	66	1	28
P06737_2_847_3dd1_pdb_TYR_PLP_1.dlg	TYR	-13.57	73	-11.16	97	-6.61	73	-6.58	97	-7.05	47	-5.91	-7.52	62	3	24
O15382_28_392_5i5t_pdb_TYR_PLP_1.dlg	TYR	-14.24	34	-14.24	34	-6.98	34	-6.98	34	-7.08	72	-6.17	-8.44	49	1	40
O15382_28_392_5bww_pdb_TYR_PLP_2.dlg	TYR	-14.09	97	-14.09	97	-7.04	97	-7.04	97	-7.33	83	-6.23	-8.48	88	1	32
P22557_194_547_1fc4.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.87	20	-11.87	20	-5.8	20	-5.8	20	-5.99	69	-5.24	-6.27	24	1	93
Q9Y600_7_493_2jis.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.03	99	-11.03	99	-5.15	99	-5.15	99	-6.45	25	-5.38	-7.34	28	1	42
Q96I15_29_444_3gzc.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.12	77	-9.13	66	-5.57	77	-6.2	66	-6.33	80	-5.85	-6.47	57	4	22
Q16773_1_422_3fvx_pdb_TYR_PLP_2.dlg	TYR	-12.76	10	-12.76	10	-5.84	10	-5.84	10	-6.69	74	-5.92	-7.33	82	1	61
P20711_1_480_3rbf.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-10.13	11	-9.57	85	-4.24	11	-6.22	85	-6.69	13	-6.27	-7.18	24	5	12
O15382_28_392_1ekf_pdb_TYR_PLP_1.dlg	TYR	-14.17	6	-11.79	93	-6.46	6	-5.18	93	-5.58	62	-5.27	-8.89	71	5	34
Q96GA7_11_328_2rkb_pdb_TYR_PLP_2.dlg	TYR	-12.2	47	-12.2	47	-5.57	47	-5.57	47	-5.59	43	-5.1	-7.69	81	1	19
P04181_1_439_1oat_pdb_TYR_PLP_1.dlg	TYR	-9.47	26	-9.15	15	-5.19	26	-6.42	15	-6.77	84	-6.38	-6.77	84	2	25
P21549_1_392_1h0c_pdb_TYR_PLP_2.dlg	TYR	-10.72	56	-10.66	91	-6.08	56	-6.59	91	-7.32	83	-6.22	-7.32	83	2	27
O15382_28_392_2hg8_pdb_TYR_PLP_2.dlg	TYR	-14.18	11	-14.18	11	-6.47	11	-6.47	11	-7.31	56	-6.07	-8.83	4	1	35
P21549_1_392_3r9a_pdb_TYR_PLP_1.dlg	TYR	-12.86	34	-11.36	58	-7.55	34	-6.64	58	-6.79	70	-5.68	-7.79	52	2	40
O15382_28_392_5i60_pdb_TYR_PLP_1.dlg	TYR	-13.5	38	-13.5	38	-6.04	38	-6.04	38	-6.44	82	-5.64	-8.6	42	1	27
Q8TD30_49_523_3ihj_pdb_TYR_PLP_2.dlg	TYR	-10.75	97	-10.55	2	-5.57	97	-5.37	2	-5.53	55	-4.91	-7.51	44	3	16
O15382_28_392_5i5w_pdb_TYR_PLP_2.dlg	TYR	-14.48	87	-14.48	87	-7.4	87	-7.4	87	-7.58	57	-6.28	-8.88	8	1	39
P21549_1_388_2yob_pdb_TYR_PLP_1.dlg	TYR	-12.09	22	-12.09	22	-6.46	22	-6.46	22	-7.25	2	-6.26	-8.35	62	1	29
P11216_1_843_5iko_pdb_TYR_PLP_4.dlg	TYR	-12.62	85	-12.36	2	-6.92	85	-6.76	2	-7.27	75	-6.79	-7.67	67	4	36
Q9Y697_67_457_5kz5_pdb_TYR_PLP_5.dlg
P00505_32_430_5ax8.2.B_swissmodel_TYR_PLP_1.dlg	TYR	-14.17	61	-14.17	61	-5.62	61	-5.62	61	-5.89	64	-5.43	-8.16	89	1	20
O15382_28_392_1kt8_pdb_TYR_PLP_1.dlg	TYR	-13.82	36	-13.82	36	-7.23	36	-7.23	36	-7.23	36	-6.24	-8.6	59	1	72
P06737_1_847_1l7x_pdb_TYR_PLP_4.dlg	TYR	-13.61	61	-11.42	33	-6.87	61	-7.32	33	-7.54	38	-7.01	-7.65	18	4	20
P11926_1_461_2oo0_pdb_TYR_PLP_1.dlg	TYR	-11.09	75	-7.41	95	-6.36	75	-6.2	95	-6.38	15	-5.73	-6.64	68	5	27
Q9Y600_1_493_2jis_pdb_TYR_PLP_1.dlg	TYR	-10.95	45	-10.2	93	-7.07	45	-6.62	93	-6.76	57	-6.47	-7.34	91	5	11
P11926_1_461_2oo0_pdb_TYR_PLP_2.dlg	TYR	-10.3	3	-7.48	45	-6.8	3	-6.25	45	-6.42	39	-5.98	-6.8	3	6	30
P11216_1_843_5iko_pdb_TYR_PLP_1.dlg	TYR	-13.49	59	-13.0	78	-6.93	59	-4.7	78	-6.28	44	-5.14	-7.52	34	2	35
O75600_41_418_3tqx.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.24	12	-11.24	12	-7.67	12	-7.67	12	-7.7	85	-7.01	-7.77	81	1	41
Q8TBG4_7_438_4ysn.1.A_swissmodel_TYR_PLP_3.dlg	TYR	-5.51	95	-5.51	95	-5.46	95	-5.46	95	-5.46	95	-1.15	-7.35	97	1	28
P54687_1_386_2cog_pdb_TYR_PLP_1.dlg	TYR	-13.05	80	-13.05	80	-7.02	80	-7.02	80	-7.02	80	-6.15	-7.7	3	1	77
Q16773_1_422_4wp0_pdb_TYR_PLP_1.dlg	TYR	-15.22	10	-15.22	10	-8.42	10	-8.42	10	-8.63	29	-7.15	-8.75	32	1	57
O15270_177_540_2bwp.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.64	24	-6.94	4	-6.21	24	-5.98	4	-6.71	53	-5.16	-6.71	53	3	38
P34896_11_480_1bj4_pdb_TYR_PLP_1.dlg	TYR	-9.82	5	-9.11	99	-6.26	5	-5.84	99	-6.08	86	-5.63	-6.48	84	2	12
Q8N5Z0_1_425_2r2n_pdb_TYR_PLP_2.dlg	TYR	-14.22	33	-14.22	33	-6.3	33	-6.3	33	-6.43	15	-5.4	-7.81	22	1	48
