dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
O88533_1_467_1js6.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.57	98	-10.36	44	-3.29	98	-3.81	44	-10.08	-9.37	-3.61	-3.81	2	36
Q8BTY1_4_421_1w7m.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-14.58	60	-14.58	60	-6.49	60	-6.49	60	-12.97	-12.97	-5.52	-5.52	1	85
A2AIG8-2_42_459_4n0b.2.B_swissmodel_HTML_PLP_1.dlg	HTL	-11.71	70	-10.08	59	-5.94	70	-3.62	59	-10.59	-9.06	-5.07	-3.32	6	18
Q6P6M7_23_467_3bcb.1.A_swissmodel_HTML_PLP_4.dlg	HTL	-13.82	30	-13.82	30	-5.89	30	-5.89	30	-12.19	-12.19	-5.02	-5.02	1	26
Q3UEG6_52_507_4atp.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-8.75	90	-8.75	90	-5.83	90	-5.83	90	-6.51	-6.51	-4.06	-4.06	1	53
Q91WT9-1_40_557_4pcu.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.34	82	-9.27	7	-4.34	82	-5.75	7	-7.13	-7.51	-3.4	-4.93	3	19
Q71RI9-1_42_451_5veq_pdb_HTML_PLP_3.dlg	HTL	-17.16	53	-17.16	53	-7.22	53	-7.22	53	-15.21	-15.21	-5.85	-5.85	1	65
P97363_115_554_5txr.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.96	3	-8.84	50	-0.39	3	0.1	50	-7.75	-7.61	-0.69	-0.19	2	32
Q80WP8-2_59_493_6enz.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.27	66	-9.05	45	-5.57	66	-3.58	45	-8.81	-7.95	-4.83	-3.13	3	14
A2AIG8-2_42_459_4n0b.2.B_swissmodel_HTML_PLP_2.dlg	HTL	-10.93	37	-10.93	37	-5.49	37	-5.49	37	-9.95	-9.95	-4.76	-4.76	1	20
Q8VCN5_9_398_5tsu.1.C_swissmodel_HTML_PLP_3.dlg	HTL	-10.68	8	-10.68	8	-5.41	8	-5.41	8	-7.87	-7.87	-4.22	-4.22	1	28
O35423-1_27_412_3kgw_pdb_HTML_PLP_2.dlg	HTL	-11.03	68	-11.03	68	-3.96	68	-3.96	68	-8.71	-8.71	-3.92	-3.92	1	25
P50431_9_478_1rvu.1.A_swissmodel_HTML_PLP_3.dlg	HTL	-9.08	43	-8.79	97	-5.33	43	-6.04	97	-6.92	-7.13	-4.88	-5.22	2	61
P00860_2_418_7odc_pdb_HTML_PLP_2.dlg	HTL	-13.17	6	-12.52	47	-4.98	6	-6.75	47	-11.7	-11.13	-5.32	-5.95	2	30
Q71RI9-1_42_451_3e2y_pdb_HTML_PLP_2.dlg	HTL	-17.22	79	-17.22	79	-7.27	79	-7.27	79	-14.96	-14.96	-5.6	-5.6	1	78
P05202_30_430_3hlm_pdb_HTML_PLP_2.dlg	HTL	-13.28	73	-13.28	73	-3.81	73	-3.81	73	-12.24	-12.24	-4.33	-4.33	1	25
Q8QZR1_64_442_3pdx.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.87	41	-10.87	41	-4.01	41	-4.01	41	-9.94	-9.94	-4.04	-4.04	1	19
Q3UX83-2_105_524_1m4n.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.42	28	-10.3	21	-5.52	28	-5.31	21	-10.84	-9.76	-5.22	-4.98	5	23
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-8.65	90	-8.65	90	-5.24	90	-5.24	90	-8.02	-8.02	-4.78	-4.78	1	10
Q8QZR1_64_442_3pdx_pdb_HTML_PLP_1.dlg	HTL	-10.64	67	-9.48	62	-4.83	67	-4.86	62	-9.55	-8.82	-4.26	-4.57	7	21
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-8.05	68	-7.61	22	-3.76	68	-5.42	22	-7.18	-6.74	-4.16	-4.95	2	17
O35423-1_23_412_3kgw.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.7	62	-11.7	62	-4.65	62	-4.65	62	-9.82	-9.82	-4.1	-4.1	1	29
Q14CH1_35_495_5j8q.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.24	48	-7.98	12	-5.73	48	-4.94	12	-8.96	-6.77	-5.38	-4.92	5	27
Q9WVM8_1_425_4gdy.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-13.78	74	-13.78	74	-4.74	74	-4.74	74	-12.12	-12.12	-4.5	-4.5	1	41
Q8VBT2_1_325_1pwh.2.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.26	39	-11.26	39	-6.0	39	-6.0	39	-8.1	-8.1	-5.35	-5.35	1	25
P50431_1_478_1eji_pdb_HTML_PLP_1.dlg	HTL	-13.84	3	-13.84	3	-7.66	3	-7.66	3	-12.15	-12.15	-6.62	-6.62	1	78
Q3UX83-2_102_522_6d0a.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-8.64	82	-8.15	73	-5.21	82	-4.12	73	-6.11	-4.77	-4.56	-2.22	3	16
Q91W43_57_1010_6i34.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-8.47	10	-8.13	50	-4.31	10	-4.5	50	-6.0	-6.79	-3.87	-3.77	3	15
Q91WT9-1_40_557_4pcu.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-11.36	76	-10.85	35	-4.85	76	-2.43	35	-9.64	-9.59	-3.81	-3.05	3	12
O35484_8_435_3btn_pdb_HTML_PLP_1.dlg	HTL	-9.41	47	-9.41	47	-6.02	47	-6.02	47	-8.21	-8.21	-5.3	-5.3	1	23
Q6P6M7_23_466_3bca_pdb_HTML_PLP_2.dlg	HTL	-13.29	72	-12.25	99	-6.52	72	-3.11	99	-12.61	-11.17	-5.73	-3.61	5	19
P05202_30_430_3pdb_pdb_HTML_PLP_2.dlg	HTL	-13.5	4	-13.5	4	-4.34	4	-4.34	4	-12.59	-12.59	-4.39	-4.39	1	45
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-8.5	90	-8.48	55	-3.44	90	-4.69	55	-7.64	-7.71	-3.28	-4.53	2	13
O35484_11_417_1d7k.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-8.78	68	-8.78	68	-6.19	68	-6.19	68	-7.65	-7.65	-5.6	-5.6	1	38
P23738_17_484_4e1o.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.89	30	-12.89	30	-5.27	30	-5.27	30	-10.22	-10.22	-4.22	-4.22	1	30
Q14CH1_48_490_3a9y.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-4.6	90	-3.7	29	-3.18	90	-5.59	29	-0.64	0.88	-1.0	-3.04	3	23
P61922-2_39_444_4y0h.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.35	20	-12.35	20	-6.29	20	-6.29	20	-10.77	-10.77	-5.3	-5.3	1	55
P05201_1_413_5tor.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.1	36	-13.1	36	-5.09	36	-5.09	36	-11.6	-11.6	-4.61	-4.61	1	32
Q71RI9-1_42_451_3e2z_pdb_HTML_PLP_2.dlg	HTL	-16.98	62	-16.98	62	-7.42	62	-7.42	62	-14.9	-14.9	-5.79	-5.79	1	79
Q8BWU8_9_436_5g4i.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.64	46	-12.2	37	-3.62	46	-4.4	37	-12.64	-11.17	-3.62	-3.98	3	20
P50431_1_478_1eji_pdb_HTML_PLP_4.dlg	HTL	-11.77	70	-11.77	70	-6.3	70	-6.3	70	-10.24	-10.24	-6.05	-6.05	1	30
Q3UEG6_63_509_6fyq.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.74	84	-9.74	84	-5.44	84	-5.44	84	-7.82	-7.82	-4.5	-4.5	1	19
Q71RI9-1_42_451_2zjg_pdb_HTML_PLP_2.dlg	HTL	-14.22	17	-14.22	17	-7.76	17	-7.76	17	-12.01	-12.01	-7.31	-7.31	1	32
Q3UX83-2_102_522_6d0a.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.73	59	-10.73	59	-4.77	59	-4.77	59	-8.37	-8.37	-4.09	-4.09	1	23
Q6P6M7_23_467_3bc8_pdb_HTML_PLP_2.dlg	HTL	-12.73	84	-12.73	84	-4.65	84	-4.65	84	-11.37	-11.37	-4.16	-4.16	1	17
P48318_92_593_2okj.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.31	55	-10.09	37	-5.18	55	-5.51	37	-10.21	-8.35	-4.46	-4.56	5	30
O35855_29_393_1ekp.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-13.42	23	-13.42	23	-5.72	23	-5.72	23	-11.75	-11.75	-5.03	-5.03	1	47
Q80WP8-1_59_550_6enz_pdb_HTML_PLP_1.dlg	HTL	-11.03	64	-11.03	64	-5.46	64	-5.46	64	-10.18	-10.18	-5.29	-5.29	1	18
P50431_9_478_1rvu.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.96	82	-10.96	82	-6.73	82	-6.73	82	-8.73	-8.73	-5.55	-5.55	1	55
Q14CH1_35_495_5j8q.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.11	57	-8.2	21	-3.54	57	-5.14	21	-6.99	-6.84	-2.93	-4.93	4	31
Q8BWU8_9_436_5g4i.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-14.78	17	-14.78	17	-7.83	17	-7.83	17	-12.62	-12.62	-6.95	-6.95	1	23
O35484_8_435_3btn_pdb_HTML_PLP_2.dlg	HTL	-7.95	67	-7.89	85	-1.89	67	-4.71	85	-7.5	-6.99	-1.81	-4.46	2	17
Q8QZR1_52_442_4ge9.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.13	29	-7.05	87	-5.8	29	-5.36	87	-6.48	-4.83	-5.12	-4.34	3	22
O35855_29_393_1ekp.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.44	47	-12.44	47	-5.01	47	-5.01	47	-11.1	-11.1	-4.6	-4.6	1	54
Q71RI9-1_42_451_5veq_pdb_HTML_PLP_4.dlg	HTL	-17.13	88	-17.13	88	-6.79	88	-6.79	88	-15.22	-15.22	-5.67	-5.67	1	78
Q8QZR5_20_495_3tcm.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-6.69	5	-6.46	39	-1.7	5	-4.8	39	-2.68	-2.53	0.06	-3.15	2	47
Q9CXF0_6_460_3e9k.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.94	17	-9.94	17	-2.77	17	-2.77	17	-8.6	-8.6	-3.22	-3.22	1	34
Q6P6M7_23_467_3bc8_pdb_HTML_PLP_1.dlg	HTL	-12.73	55	-11.95	37	-4.18	55	-3.5	37	-11.44	-10.69	-3.65	-3.58	7	16
Q71RI9-1_42_451_3e2f_pdb_HTML_PLP_1.dlg	HTL	-13.53	42	-12.0	47	-8.34	42	-6.97	47	-12.1	-10.57	-7.71	-6.74	3	26
Q71RI9-1_42_451_3e2y_pdb_HTML_PLP_1.dlg	HTL	-16.56	61	-16.56	61	-6.88	61	-6.88	61	-15.24	-15.24	-5.92	-5.92	1	59
Q91WT9-2_40_543_4pcu.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-5.18	37	-5.18	37	-3.85	37	-3.85	37	1.52	1.52	0.02	0.02	1	21
P05202_30_430_3pd6_pdb_HTML_PLP_1.dlg	HTL	-14.02	6	-14.02	6	-4.19	6	-4.19	6	-12.96	-12.96	-4.61	-4.61	1	34
Q9Z2Y8_12_248_1b54.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.53	41	-10.17	13	-5.35	41	-3.68	13	-9.2	-8.84	-4.31	-3.18	3	27
Q71RI9-1_42_451_5veq_pdb_HTML_PLP_1.dlg	HTL	-17.17	36	-17.17	36	-6.95	36	-6.95	36	-15.67	-15.67	-6.26	-6.26	1	68
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-8.01	12	-8.01	12	-4.5	12	-4.5	12	-4.03	-4.03	-3.37	-3.37	1	22
Q80W22_1_469_1kl7.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.43	6	-8.89	57	-3.59	6	-4.99	57	-8.88	-7.88	-4.29	-4.31	5	11
Q91WT9-2_40_543_4pcu.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-5.56	90	-5.56	90	-4.31	90	-4.31	90	-0.45	-0.45	-0.68	-0.68	1	22
P61922-1_39_499_4zsy.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.69	85	-12.69	85	-6.11	85	-6.11	85	-10.99	-10.99	-5.35	-5.35	1	60
Q71RI9-1_42_451_5vep_pdb_HTML_PLP_3.dlg	HTL	-13.12	99	-12.44	78	-6.83	99	-6.99	78	-11.38	-10.47	-6.63	-6.11	2	24
Q80WP8-1_59_550_6enz_pdb_HTML_PLP_2.dlg	HTL	-11.62	83	-10.91	97	-5.02	83	-5.6	97	-10.0	-9.82	-4.58	-4.81	3	33
Q8BG54_108_530_6hrh.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-11.55	24	-11.55	24	-5.33	24	-5.33	24	-7.73	-7.73	-3.88	-3.88	1	36
Q8VCN5_9_398_5tsu.1.C_swissmodel_HTML_PLP_1.dlg	HTL	-10.6	4	-10.6	4	-5.34	4	-5.34	4	-8.69	-8.69	-3.9	-3.9	1	63
P48320_88_584_2okk.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.75	25	-11.75	25	-4.62	25	-4.62	25	-10.44	-10.44	-4.0	-4.0	1	21
Q80WP8-2_68_523_2okj.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.83	69	-9.81	35	-6.38	69	-6.99	35	-6.84	-7.13	-3.57	-5.4	2	23
Q6P6M7_23_467_3bc8_pdb_HTML_PLP_4.dlg	HTL	-12.72	39	-11.66	19	-6.16	39	-2.6	19	-11.71	-10.81	-5.08	-3.41	7	13
Q71RI9-2_7_416_5veq.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-16.03	27	-16.03	27	-7.19	27	-7.19	27	-14.8	-14.8	-6.84	-6.84	1	83
O35423-1_27_412_3kgx_pdb_HTML_PLP_1.dlg	HTL	-10.86	5	-10.86	5	-2.54	5	-2.54	5	-9.37	-9.37	-2.6	-2.6	1	15
Q8R1K4-1_10_436_5g4i.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.0	84	-12.91	15	-5.76	84	-4.26	15	-12.22	-11.75	-5.04	-4.3	2	40
Q6XPS7_39_398_1lw4.1.D_swissmodel_HTML_PLP_4.dlg	HTL	-10.56	72	-10.56	72	-5.99	72	-5.99	72	-8.23	-8.23	-4.92	-4.92	1	73
Q9CZN7-2_40_500_5x3v.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-8.08	83	-7.54	58	-5.65	83	-4.9	58	-6.86	-6.75	-4.23	-5.21	3	17
Q8R238_12_327_2rkb.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.09	15	-13.09	15	-5.79	15	-5.79	15	-11.26	-11.26	-5.23	-5.23	1	27
Q9WUB3_11_836_2pyd.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.25	13	-11.17	44	-6.83	13	-5.85	44	-9.39	-8.97	-6.0	-5.44	2	38
Q71RI9-1_42_451_5ver_pdb_HTML_PLP_2.dlg	HTL	-16.1	97	-16.1	97	-7.22	97	-7.22	97	-14.1	-14.1	-6.19	-6.19	1	78
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.23	46	-8.3	57	-5.89	46	-5.36	57	-5.57	-4.6	-3.99	-3.58	2	36
Q6XPS7_39_398_1lw4.1.D_swissmodel_HTML_PLP_3.dlg	HTL	-7.2	93	-3.07	65	-3.18	93	-6.16	65	-0.95	-1.68	-1.5	-5.58	3	21
Q8CI94_11_836_2pyd.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.78	22	-10.57	98	-7.33	22	-5.14	98	-8.92	-8.71	-5.9	-5.18	3	44
Q14CH1_48_490_3a9y.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-4.72	15	-4.72	15	-4.18	15	-4.18	15	0.01	0.01	-2.0	-2.0	1	29
Q8BH55_226_741_1kl7.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.06	10	-12.06	10	-5.31	10	-5.31	10	-10.79	-10.79	-4.6	-4.6	1	46
Q8BGT5_49_521_3ihj.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.82	94	-10.82	94	-5.72	94	-5.72	94	-9.92	-9.92	-5.61	-5.61	1	28
P24288_21_385_2abj.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.85	69	-11.85	69	-5.58	69	-5.58	69	-10.54	-10.54	-5.17	-5.17	1	59
Q8QZR1_52_442_4ge9.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-8.6	7	-8.6	7	-4.19	7	-4.19	7	-5.6	-5.6	-3.4	-3.4	1	15
P50431_1_478_1eji_pdb_HTML_PLP_3.dlg	HTL	-13.07	77	-13.07	77	-7.26	77	-7.26	77	-11.06	-11.06	-6.23	-6.23	1	40
Q9WUB3_11_836_2pyd.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.88	67	-11.88	67	-5.52	67	-5.52	67	-8.88	-8.88	-5.07	-5.07	1	49
Q3UEG6_52_507_4atp.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-5.97	7	-2.77	63	-3.05	7	-2.6	63	-1.2	1.49	0.04	-0.59	4	31
Q71RI9-1_42_451_5veq.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-16.45	40	-16.45	40	-7.82	40	-7.82	40	-14.93	-14.93	-6.86	-6.86	1	81
Q3UEG6_52_507_4atp.1.A_swissmodel_HTML_PLP_4.dlg	HTL	-7.21	62	-7.21	62	-4.42	62	-4.42	62	-1.85	-1.85	-1.7	-1.7	1	36
Q8BTY1_4_421_1w7m.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-15.5	97	-15.5	97	-6.73	97	-6.73	97	-13.68	-13.68	-5.42	-5.42	1	89
P05202_30_430_3pdb_pdb_HTML_PLP_1.dlg	HTL	-13.38	65	-12.71	94	-7.57	65	-5.88	94	-12.99	-11.49	-7.35	-4.82	4	35
A2AIG8-1_64_482_1m4n.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.06	92	-11.06	92	-4.87	92	-4.87	92	-9.72	-9.72	-4.67	-4.67	1	32
Q6P6M7_23_467_3bcb_pdb_HTML_PLP_1.dlg	HTL	-14.03	26	-11.67	10	-5.83	26	-5.29	10	-12.55	-10.33	-5.09	-4.08	9	21
Q7TSV6-1_3_399_2cst.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.23	99	-11.64	28	-6.18	99	-3.2	28	-10.73	-10.68	-6.55	-3.32	3	12
Q9WVM8_1_425_4gdy.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-13.96	50	-12.59	51	-4.49	50	-6.15	51	-12.32	-11.43	-4.46	-5.58	4	26
Q6XPS7_39_398_1lw4.1.D_swissmodel_HTML_PLP_1.dlg	HTL	-10.55	93	-10.55	93	-6.68	93	-6.68	93	-7.58	-7.58	-5.1	-5.1	1	60
Q9DBE0_7_493_2jis.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.51	35	-10.02	50	-3.5	35	-4.02	50	-9.17	-8.82	-3.42	-3.66	4	18
Q8VC19_199_634_6hrh.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-12.57	100	-12.57	100	-6.47	100	-6.47	100	-10.56	-10.56	-5.67	-5.67	1	60
Q80WP8-1_64_549_5hsj.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.26	40	-10.9	57	-6.01	40	-4.51	57	-10.4	-9.84	-5.46	-4.66	4	20
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.22	35	-9.74	92	-4.94	35	-2.7	92	-9.92	-9.18	-4.84	-3.33	6	11
Q9Z1J3_58_459_6nzu.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.69	77	-10.57	61	-5.51	77	-4.03	61	-9.68	-9.78	-4.08	-3.54	2	25
P00860_7_427_1d7k.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.5	64	-11.5	64	-6.46	64	-6.46	64	-10.35	-10.35	-5.19	-5.19	1	43
P61922-1_39_499_4zsy.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.2	45	-12.2	45	-4.5	45	-4.5	45	-10.31	-10.31	-4.11	-4.11	1	84
Q80WP8-2_59_493_6enz.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.42	75	-10.42	75	-6.14	75	-6.14	75	-7.25	-7.25	-4.71	-4.71	1	37
Q9DBE0_7_493_2jis.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.0	63	-11.0	63	-6.09	63	-6.09	63	-9.81	-9.81	-4.62	-4.62	1	23
P08680_143_578_6hrh.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-12.85	39	-12.85	39	-6.68	39	-6.68	39	-10.71	-10.71	-5.6	-5.6	1	67
Q8R1K4-1_10_436_5g4i.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.69	11	-11.53	18	-4.93	11	-3.33	18	-11.04	-10.1	-4.18	-3.85	3	17
P05202_32_430_1ama.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.04	39	-12.04	39	-5.34	39	-5.34	39	-9.98	-9.98	-4.5	-4.5	1	41
O35484_8_435_3btn.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.09	50	-9.09	50	-5.15	50	-5.15	50	-7.86	-7.86	-4.36	-4.36	1	31
Q6P6M7_23_467_3bcb.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.85	43	-13.85	43	-5.61	43	-5.61	43	-12.28	-12.28	-5.2	-5.2	1	17
P97363_115_554_5txr.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.61	45	-11.61	45	-1.41	45	-1.41	45	-9.71	-9.71	-0.74	-0.74	1	60
Q8CI94_11_836_2pyd.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.27	54	-10.59	47	-6.89	54	-5.2	47	-9.15	-8.44	-5.71	-5.04	3	37
A2AIG8-1_37_482_4n0b.2.B_swissmodel_HTML_PLP_2.dlg	HTL	-11.02	11	-11.02	11	-4.93	11	-4.93	11	-10.0	-10.0	-4.79	-4.79	1	14
Q9ET01_24_839_1xoi.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.4	55	-12.4	55	-5.23	55	-5.23	55	-10.51	-10.51	-5.57	-5.57	1	61
P08680_143_578_6hrh.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-11.54	41	-11.54	41	-4.54	41	-4.54	41	-8.91	-8.91	-3.81	-3.81	1	50
O35423-2_1_390_3kgw.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.71	81	-11.71	81	-4.21	81	-4.21	81	-9.94	-9.94	-4.09	-4.09	1	29
Q9CXF0_6_460_3e9k.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.87	34	-9.87	34	-2.72	34	-2.72	34	-8.52	-8.52	-3.34	-3.34	1	35
O35423-2_1_390_3kgw.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.74	94	-9.81	41	-5.06	94	-5.97	41	-8.98	-7.73	-4.46	-4.83	3	26
A2AIG8-2_41_459_1m4n.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.23	1	-10.1	59	-5.65	1	-4.2	59	-9.57	-9.59	-5.1	-4.49	2	27
Q8QZR5_20_495_3tcm.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-6.26	40	-6.1	45	-0.3	40	-3.6	45	2.34	-0.87	4.54	-2.14	2	33
Q3UEG6_52_507_4atp.1.A_swissmodel_HTML_PLP_3.dlg	HTL	-10.02	86	-10.02	86	-6.26	86	-6.26	86	-7.36	-7.36	-4.59	-4.59	1	51
A2AIG8-1_37_482_4n0b.2.B_swissmodel_HTML_PLP_1.dlg	HTL	-11.41	11	-10.47	94	-5.47	11	-3.6	94	-10.82	-9.64	-5.5	-4.23	4	10
Q6P6M7_23_466_3bca_pdb_HTML_PLP_1.dlg	HTL	-13.06	52	-12.89	42	-4.88	52	-3.64	42	-11.88	-11.39	-5.07	-3.78	3	15
Q91WT9-2_40_543_4pcu.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-7.71	68	-7.71	68	-4.41	68	-4.41	68	-0.44	-0.44	0.08	0.08	1	21
