dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
P29758_38_439_2can.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.46	11	-9.33	86	-6.27	11	-4.86	86	-8.27	-8.11	-6.25	-4.41	2	18
Q71RI9-1_42_451_5vep_pdb_TYR_PLP_3.dlg	TYR	-11.79	1	-11.79	1	-6.61	1	-6.61	1	-10.17	-10.17	-5.81	-5.81	1	17
Q6P6M7_23_467_3bc8_pdb_TYR_PLP_3.dlg	TYR	-13.9	71	-13.01	98	-6.73	71	-6.69	98	-13.17	-12.33	-6.32	-6.7	6	21
Q8R1K4-1_10_436_5g4i.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.38	17	-12.38	17	-5.87	17	-5.87	17	-11.65	-11.65	-5.57	-5.57	1	34
Q80WP8-1_59_550_6enz.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.86	13	-9.86	13	-6.65	13	-6.65	13	-8.33	-8.33	-5.37	-5.37	1	19
Q71RI9-1_42_451_2zjg_pdb_TYR_PLP_2.dlg	TYR	-11.5	15	-11.34	4	-6.35	15	-6.8	4	-10.75	-10.76	-6.5	-6.69	3	31
Q6XPS7_39_398_1lw4.1.D_swissmodel_TYR_PLP_3.dlg	TYR	-3.51	11	1.55	91	-2.16	11	3.15	91	-1.36	3.05	-1.47	3.44	15	13
Q7TSV6-1_3_399_2cst.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.75	8	-11.12	43	-5.88	8	-4.77	43	-10.64	-10.4	-5.44	-4.9	5	16
Q9Z1J3_58_459_6nzu.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.37	78	-10.37	78	-4.3	78	-4.3	78	-9.28	-9.28	-4.08	-4.08	1	19
P50431_9_478_1rvu.1.A_swissmodel_TYR_PLP_3.dlg	TYR	-8.83	21	-8.83	21	-5.82	21	-5.82	21	-6.98	-6.98	-4.9	-4.9	1	60
Q3UEG6_63_509_6fyq.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.79	74	-8.79	74	-6.74	74	-6.74	74	-7.61	-7.61	-6.45	-6.45	1	23
P61922-2_39_444_4y0h.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.07	57	-12.07	57	-6.08	57	-6.08	57	-11.09	-11.09	-6.03	-6.03	1	51
Q8CI94_11_836_2pyd.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.37	21	-11.37	21	-6.71	21	-6.71	21	-9.45	-9.45	-5.95	-5.95	1	42
P05202_32_430_1ama.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.67	18	-13.67	18	-6.54	18	-6.54	18	-11.47	-11.47	-5.28	-5.28	1	48
Q8VBT2_5_317_2o2j.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-9.1	95	-8.32	79	-5.53	95	-5.82	79	-8.71	-7.98	-5.64	-5.68	6	7
O35423-1_27_412_3kgx_pdb_TYR_PLP_1.dlg	TYR	-10.38	68	-9.89	27	-4.14	68	-3.11	27	-9.43	-9.16	-4.12	-3.27	5	13
Q9WUB3_11_836_2pyd.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.18	18	-11.18	18	-6.84	18	-6.84	18	-9.3	-9.3	-6.08	-6.08	1	27
Q3UX83-2_105_524_1m4n.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.11	36	-12.11	36	-7.08	36	-7.08	36	-11.09	-11.09	-6.87	-6.87	1	15
Q7TSV6-1_3_399_2cst.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.26	50	-10.97	45	-4.89	50	-5.83	45	-11.26	-10.16	-4.89	-5.47	4	22
P05202_30_430_3hlm_pdb_TYR_PLP_2.dlg	TYR	-13.71	17	-13.32	86	-6.0	17	-5.31	86	-12.53	-12.56	-5.51	-5.15	2	21
Q71RI9-1_42_451_5veq_pdb_TYR_PLP_2.dlg	TYR	-16.21	83	-16.21	83	-7.57	83	-7.57	83	-14.89	-14.89	-6.82	-6.82	1	37
Q8BG54_108_530_6hrh.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-10.99	77	-10.99	77	-6.46	77	-6.46	77	-8.59	-8.59	-4.33	-4.33	1	69
O88986_28_415_1fc4.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.29	2	-10.29	2	-5.38	2	-5.38	2	-8.05	-8.05	-4.87	-4.87	1	56
Q6P6M7_23_467_3bc8_pdb_TYR_PLP_1.dlg	TYR	-14.08	33	-12.87	25	-6.97	33	-6.74	25	-12.97	-12.19	-6.48	-6.49	4	22
Q71RI9-1_42_451_5ver_pdb_TYR_PLP_1.dlg	TYR	-14.24	4	-14.24	4	-8.4	4	-8.4	4	-13.42	-13.42	-8.27	-8.27	1	60
Q8QZR1_52_442_4ge9.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.48	80	-7.01	50	-4.52	80	-4.63	50	-6.03	-5.6	-4.01	-4.14	4	25
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.37	7	-9.8	1	-6.25	7	-4.48	1	-9.59	-9.11	-6.14	-4.1	3	21
Q6P6M7_23_466_3bca_pdb_TYR_PLP_1.dlg	TYR	-13.93	72	-13.71	31	-6.86	72	-6.64	31	-13.32	-13.23	-6.73	-7.14	2	28
Q3UX83-1_157_576_1m4n.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.45	65	-10.41	42	-6.87	65	-4.36	42	-10.55	-10.0	-6.56	-4.37	8	14
Q3UNZ2_26_422_1d7k.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-10.63	40	-9.73	74	-5.3	40	-4.72	74	-9.15	-8.56	-5.05	-4.1	3	28
Q8R1K4-1_10_436_5g4i.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-14.71	8	-14.71	8	-8.82	8	-8.82	8	-13.24	-13.24	-8.43	-8.43	1	15
Q91WT9-2_40_543_4pcu.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.81	90	-4.33	50	-5.15	90	-3.78	50	-6.25	-2.06	-3.54	-2.65	3	16
Q71RI9-1_42_451_5veq_pdb_TYR_PLP_4.dlg	TYR	-16.58	1	-16.58	1	-6.9	1	-6.9	1	-15.34	-15.34	-6.29	-6.29	1	41
O35423-1_27_412_3kgw_pdb_TYR_PLP_2.dlg	TYR	-11.0	16	-11.0	16	-5.58	16	-5.58	16	-9.66	-9.66	-5.13	-5.13	1	39
Q9CZN7-2_40_500_5x3v.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-6.47	86	-5.85	90	-4.4	86	-4.18	90	-6.02	-5.11	-4.32	-3.68	4	18
Q6P6M7_23_467_3bcb_pdb_TYR_PLP_2.dlg	TYR	-14.38	82	-14.03	55	-8.3	82	-6.72	55	-13.48	-12.72	-7.61	-6.43	3	23
P48320_88_584_2okk.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.05	17	-9.39	10	-7.3	17	-5.05	10	-9.26	-8.55	-7.08	-4.78	6	12
Q71RI9-1_42_451_5vep_pdb_TYR_PLP_2.dlg	TYR	-11.31	11	-11.31	11	-6.44	11	-6.44	11	-10.23	-10.23	-6.15	-6.15	1	37
Q71RI9-1_42_451_5ver_pdb_TYR_PLP_2.dlg	TYR	-15.28	16	-15.28	16	-7.66	16	-7.66	16	-13.62	-13.62	-6.3	-6.3	1	47
Q71RI9-1_42_451_5vep_pdb_TYR_PLP_4.dlg	TYR	-11.71	90	-10.89	45	-5.58	90	-7.03	45	-10.54	-10.22	-5.4	-6.45	4	29
Q8R238_12_327_2rkb.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.37	27	-11.37	27	-5.42	27	-5.42	27	-10.58	-10.58	-5.52	-5.52	1	16
Q80WP8-2_63_477_5hsj.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.37	64	-10.37	64	-6.01	64	-6.01	64	-9.87	-9.87	-5.74	-5.74	1	19
Q71RI9-1_42_451_5ver_pdb_TYR_PLP_3.dlg	TYR	-14.66	93	-14.66	93	-8.34	93	-8.34	93	-13.53	-13.53	-8.09	-8.09	1	61
Q3UX83-1_157_576_1m4n.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.27	16	-10.96	58	-6.84	16	-5.31	58	-10.27	-10.27	-6.74	-5.67	3	9
Q80W22_1_469_1kl7.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.14	84	-8.27	64	-6.79	84	-4.88	64	-8.48	-7.46	-6.7	-4.48	6	13
Q91WT9-1_39_559_4l28.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.91	44	-3.53	38	-5.82	44	-4.25	38	-4.62	-1.94	-4.72	-3.48	5	23
P50431_9_478_1rvu.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.15	100	-10.15	100	-6.1	100	-6.1	100	-8.67	-8.67	-5.63	-5.63	1	55
Q8BGT5_49_521_3ihj.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.84	13	-10.84	13	-6.42	13	-6.42	13	-9.75	-9.75	-6.17	-6.17	1	17
Q3UEG6_52_507_4atp.1.A_swissmodel_TYR_PLP_4.dlg	TYR	-7.58	72	-7.58	72	-3.92	72	-3.92	72	-3.72	-3.72	-2.84	-2.84	1	41
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-6.31	49	-5.94	8	-4.37	49	-3.37	8	-5.87	-5.02	-4.31	-3.48	3	12
Q6P6M7_23_466_3bca_pdb_TYR_PLP_4.dlg	TYR	-14.36	56	-13.69	78	-7.45	56	-7.15	78	-13.21	-12.98	-6.79	-6.97	4	36
Q99K85_17_370_3e77.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.34	35	-10.61	1	-7.31	35	-7.05	1	-11.34	-10.14	-7.31	-6.95	7	30
Q8R0X7_110_553_4q6r.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.74	33	-12.74	33	-6.16	33	-6.16	33	-11.61	-11.61	-6.27	-6.27	1	38
P05202_30_430_3pdb_pdb_TYR_PLP_2.dlg	TYR	-13.76	19	-13.48	27	-8.67	19	-5.51	27	-12.46	-12.58	-8.14	-5.55	2	34
O35423-2_1_390_3kgw.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.89	51	-10.02	24	-5.05	51	-4.2	24	-9.33	-9.11	-4.41	-4.25	4	20
Q71RI9-1_42_451_2zjg_pdb_TYR_PLP_1.dlg	TYR	-11.9	40	-11.47	99	-7.43	40	-5.95	99	-11.27	-11.0	-7.01	-5.87	2	34
Q71RI9-1_42_451_5veq_pdb_TYR_PLP_1.dlg	TYR	-16.42	94	-16.42	94	-7.75	94	-7.75	94	-15.02	-15.02	-6.49	-6.49	1	47
Q91WT9-1_39_559_4l28.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-7.4	10	-3.74	77	-4.92	10	-2.42	77	-4.62	-0.46	-4.32	-1.55	4	19
Q6P6M7_23_467_3bcb_pdb_TYR_PLP_3.dlg	TYR	-14.38	67	-14.27	77	-8.07	67	-7.15	77	-13.38	-12.86	-7.68	-6.58	2	33
P50431_9_478_1rvu.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.53	82	-8.53	82	-5.57	82	-5.57	82	-6.92	-6.92	-5.02	-5.02	1	66
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.65	23	-9.1	52	-6.81	23	-5.25	52	-10.26	-8.7	-6.57	-4.51	7	10
P97363_115_554_5txr.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.28	95	-11.28	95	-1.82	95	-1.82	95	-9.38	-9.38	-2.09	-2.09	1	38
Q8BWU8_9_436_5g4i.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.84	69	-11.26	73	-7.0	69	-5.97	73	-11.32	-10.66	-6.51	-5.82	8	12
Q8VCN5_9_398_5tsu.1.C_swissmodel_TYR_PLP_4.dlg	TYR	-10.92	60	-10.92	60	-6.73	60	-6.73	60	-9.76	-9.76	-5.49	-5.49	1	19
Q6P6M7_23_466_3bca_pdb_TYR_PLP_2.dlg	TYR	-14.69	24	-13.77	93	-8.82	24	-6.84	93	-13.72	-13.28	-8.52	-7.11	5	25
Q6P6M7_23_467_3bc8_pdb_TYR_PLP_4.dlg	TYR	-14.09	94	-12.78	48	-6.83	94	-6.82	48	-12.75	-12.04	-6.22	-6.44	5	24
Q91WT9-2_40_543_4pcu.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-6.87	94	-2.55	29	-4.97	94	-0.48	29	-1.03	0.4	-2.64	-1.73	8	15
O35484_8_435_3btn_pdb_TYR_PLP_1.dlg	TYR	-8.22	46	-7.83	33	-3.48	46	-5.1	33	-7.48	-6.47	-3.07	-4.72	3	23
Q8VBT2_5_317_2o2j.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-9.96	2	-9.96	2	-5.68	2	-5.68	2	-8.88	-8.88	-5.39	-5.39	1	33
Q8VC19_199_634_6hrh.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-11.0	20	-11.0	21	-6.07	20	-5.0	21	-8.96	-9.05	-5.76	-4.85	2	32
Q3UX83-2_105_524_1m4n.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.05	92	-12.05	92	-7.13	92	-7.13	92	-11.0	-11.0	-6.77	-6.77	1	25
P29758_38_439_2can.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.76	16	-9.47	55	-6.12	16	-4.58	55	-7.97	-7.92	-5.02	-4.5	2	22
Q8QZR1_64_442_3pdx.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.04	30	-11.04	30	-6.71	30	-6.71	30	-10.28	-10.28	-6.91	-6.91	1	49
P05201_1_413_5tor.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-13.01	95	-12.95	89	-8.81	95	-6.21	89	-11.85	-11.89	-8.29	-5.92	2	21
Q80WP8-2_59_493_6enz.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.1	40	-7.69	6	-4.23	40	-4.18	6	-6.1	-4.88	-3.48	-3.52	3	20
O35423-1_27_412_3kgx_pdb_TYR_PLP_2.dlg	TYR	-12.43	55	-12.43	55	-7.54	55	-7.54	55	-10.93	-10.93	-6.78	-6.78	1	27
Q71RI9-1_42_451_5ver_pdb_TYR_PLP_4.dlg	TYR	-15.87	27	-15.87	27	-6.56	27	-6.56	27	-14.67	-14.67	-6.28	-6.28	1	49
Q71RI9-1_42_451_3e2z_pdb_TYR_PLP_1.dlg	TYR	-14.29	39	-14.29	39	-8.49	39	-8.49	39	-12.86	-12.86	-7.93	-7.93	1	54
P05202_30_430_3pd6_pdb_TYR_PLP_2.dlg	TYR	-14.26	40	-13.27	34	-8.59	40	-4.8	34	-13.33	-12.07	-8.29	-5.07	3	28
P50431_1_478_1eji_pdb_TYR_PLP_4.dlg	TYR	-12.59	37	-12.59	37	-7.49	37	-7.49	37	-11.1	-11.1	-7.0	-7.0	1	21
Q8VCN5_9_398_5tsu.1.C_swissmodel_TYR_PLP_3.dlg	TYR	-8.91	51	-8.91	51	-4.5	51	-4.5	51	-6.49	-6.49	-3.84	-3.84	1	15
Q9CXF0_6_460_3e9k.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.19	53	-8.19	53	-3.93	53	-3.93	53	-7.64	-7.64	-3.33	-3.33	1	35
O35855_29_393_1ekp.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.2	100	-12.2	100	-5.94	100	-5.94	100	-10.79	-10.79	-5.46	-5.46	1	33
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.23	69	-8.6	75	-5.74	69	-4.94	75	-8.59	-7.99	-5.42	-4.6	3	12
Q80WP8-1_59_550_6enz_pdb_TYR_PLP_1.dlg	TYR	-10.26	48	-9.47	20	-5.3	48	-6.45	20	-9.46	-8.64	-5.43	-6.21	4	22
Q9CZN7-2_40_500_5x3v.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.56	48	-7.56	48	-5.4	48	-5.4	48	-6.65	-6.65	-5.27	-5.27	1	29
Q6XPS7_39_398_1lw4.1.D_swissmodel_TYR_PLP_4.dlg	TYR	-9.1	6	-9.1	6	-6.22	6	-6.22	6	-7.3	-7.3	-5.15	-5.15	1	35
Q3UEG6_52_507_4atp.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-7.85	69	-6.28	11	-5.24	69	-4.8	11	-4.42	-2.7	-3.39	-3.57	2	38
Q8QZR1_64_442_3pdx_pdb_TYR_PLP_1.dlg	TYR	-11.36	34	-11.36	34	-7.07	34	-7.07	34	-10.32	-10.32	-7.0	-7.0	1	60
A2AIG8-1_64_482_1m4n.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.1	14	-9.34	99	-4.45	14	-5.59	99	-9.52	-8.53	-4.41	-5.45	2	14
P00860_2_418_7odc_pdb_TYR_PLP_1.dlg	TYR	-11.68	34	-10.12	4	-7.36	34	-6.33	4	-10.92	-9.22	-6.58	-6.11	9	12
Q8QZR1_52_442_4ge9.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.82	3	-8.82	3	-5.5	3	-5.5	3	-6.61	-6.61	-4.79	-4.79	1	28
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-7.48	87	-6.75	9	-4.76	87	-3.17	9	-7.48	-6.53	-4.76	-3.02	8	15
Q91WT9-1_40_557_4pcu.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-9.87	15	-9.2	3	-6.77	15	-7.07	3	-8.63	-8.16	-6.54	-6.64	3	23
Q8R0X7_110_553_4q6r.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.26	84	-12.26	84	-7.04	84	-7.04	84	-11.31	-11.31	-6.62	-6.62	1	46
Q8QZR5_20_495_3tcm.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.04	43	-5.27	20	-6.05	43	-2.55	20	-5.67	-3.36	-5.14	-1.1	2	45
Q14CH1_35_495_5j8q.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.94	1	-7.7	99	-4.59	1	-5.5	99	-8.14	-6.79	-4.17	-5.06	7	16
Q8BTY1_4_421_1w7m.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-15.54	86	-15.54	86	-7.42	86	-7.42	86	-14.27	-14.27	-6.83	-6.83	1	63
Q6P6M7_23_467_3bcb.1.A_swissmodel_TYR_PLP_4.dlg	TYR	-13.72	90	-13.44	12	-7.91	90	-6.63	12	-12.53	-12.25	-7.32	-6.31	3	22
A2AIG8-2_42_459_4n0b.2.B_swissmodel_TYR_PLP_2.dlg	TYR	-12.0	37	-10.7	96	-6.43	37	-6.29	96	-10.57	-9.85	-5.35	-5.7	7	12
Q80WP8-1_59_550_6enz_pdb_TYR_PLP_2.dlg	TYR	-11.15	46	-11.15	46	-5.85	46	-5.85	46	-9.95	-9.95	-5.36	-5.36	1	18
A2AIG8-2_41_459_1m4n.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.47	44	-9.17	75	-4.69	44	-5.13	75	-8.77	-8.62	-4.69	-4.7	6	18
Q6XPS7_39_398_1lw4.1.D_swissmodel_TYR_PLP_2.dlg	TYR	-4.93	35	-4.93	35	-3.1	35	-3.1	35	-1.99	-1.99	-0.98	-0.98	1	16
Q3UEG6_52_507_4atp.1.A_swissmodel_TYR_PLP_3.dlg	TYR	-9.61	35	-9.61	35	-5.6	35	-5.6	35	-6.52	-6.52	-5.06	-5.06	1	52
P97363_115_554_5txr.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.37	54	-8.26	58	-0.48	54	-2.4	58	-7.88	-7.0	-0.64	-2.2	3	24
Q91WT9-2_40_543_4pcu.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-7.39	83	-4.43	87	-5.28	83	-4.11	87	-4.41	-2.45	-3.78	-3.32	4	25
Q8VCN5_9_398_5tsu.1.C_swissmodel_TYR_PLP_2.dlg	TYR	-11.66	41	-11.66	41	-5.62	41	-5.62	41	-8.02	-8.02	-4.51	-4.51	1	33
Q6P6M7_23_467_3bcb.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.93	19	-13.93	19	-7.03	19	-7.03	19	-12.56	-12.56	-6.32	-6.32	1	26
Q91WT9-2_40_543_4pcu.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-6.89	9	-4.25	66	-5.29	9	-3.93	66	-3.51	-1.86	-3.46	-3.28	3	20
P48318_92_593_2okj.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.84	58	-9.5	11	-5.54	58	-6.24	11	-8.48	-8.38	-5.17	-5.93	2	55
P05202_32_430_1ama.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-13.45	80	-13.45	80	-6.35	80	-6.35	80	-12.2	-12.2	-5.65	-5.65	1	44
Q3UNZ2_26_422_1d7k.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-9.91	51	-9.91	51	-5.83	51	-5.83	51	-8.81	-8.81	-4.9	-4.9	1	38
Q91WT9-1_40_557_4pcu.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.65	9	-10.26	71	-4.03	9	-5.22	71	-8.44	-8.58	-3.95	-4.3	2	19
Q3UX83-2_102_522_6d0a.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.78	67	-7.38	79	-4.96	67	-7.05	79	-8.15	-5.73	-4.46	-6.06	5	29
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.39	10	-7.39	10	-5.74	10	-5.74	10	-6.69	-6.69	-5.26	-5.26	1	33
P05202_30_430_3pdb_pdb_TYR_PLP_1.dlg	TYR	-13.32	75	-12.47	2	-6.15	75	-5.23	2	-12.36	-11.7	-5.66	-5.32	7	28
P23738_17_484_4e1o.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.38	5	-13.38	5	-6.77	5	-6.77	5	-12.56	-12.56	-6.47	-6.47	1	42
Q8QZR1_64_442_3pdx.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.16	45	-11.16	45	-7.19	45	-7.19	45	-9.99	-9.99	-6.91	-6.91	1	52
Q80WP8-2_68_523_2okj.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.08	57	-10.0	49	-6.76	57	-6.63	49	-10.75	-8.95	-5.76	-6.42	7	26
P61922-1_39_499_4zsy.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.11	59	-11.11	59	-4.81	59	-4.81	59	-10.06	-10.06	-4.47	-4.47	1	54
Q9DBE0_7_493_2jis.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.12	43	-11.12	43	-6.39	43	-6.39	43	-9.63	-9.63	-5.49	-5.49	1	33
Q6XPS7_39_398_1lw4.1.D_swissmodel_TYR_PLP_1.dlg	TYR	-8.4	99	-8.37	15	-5.67	99	-5.8	15	-8.18	-7.24	-5.52	-5.57	2	46
O35484_8_435_3btn_pdb_TYR_PLP_2.dlg	TYR	-7.31	97	-6.9	52	-4.03	97	-5.01	52	-7.31	-5.99	-4.03	-4.7	2	10
Q71RI9-1_42_451_5veq.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-15.22	28	-15.22	28	-7.56	28	-7.56	28	-13.51	-13.51	-6.46	-6.46	1	53
P05202_30_430_3hlm_pdb_TYR_PLP_1.dlg	TYR	-13.55	32	-13.47	89	-8.72	32	-6.05	89	-12.42	-12.85	-8.04	-5.64	2	23
Q8VC19_199_634_6hrh.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-13.18	20	-13.18	20	-6.1	20	-6.1	20	-11.58	-11.58	-5.54	-5.54	1	54
Q14CH1_48_490_3a9y.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-4.92	4	-4.92	4	-4.04	4	-4.04	4	-3.62	-3.62	-3.82	-3.82	1	59
P05201_1_413_5tor.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.81	18	-12.81	18	-8.92	18	-8.92	18	-11.57	-11.57	-8.32	-8.32	1	22
Q14CH1_35_495_5j8q.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.45	94	-8.39	92	-4.61	94	-4.02	92	-7.59	-7.45	-4.23	-3.92	2	18
Q80WP8-2_63_477_5hsj.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.97	60	-9.97	60	-6.12	60	-6.12	60	-8.98	-8.98	-5.8	-5.8	1	21
Q80WP8-1_59_550_6enz.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.9	28	-10.9	28	-6.61	28	-6.61	28	-8.84	-8.84	-5.86	-5.86	1	24
Q71RI9-1_42_451_3e2z_pdb_TYR_PLP_2.dlg	TYR	-16.39	20	-16.39	20	-7.7	20	-7.7	20	-14.87	-14.87	-6.44	-6.44	1	50
Q6P6M7_23_467_3bcb_pdb_TYR_PLP_1.dlg	TYR	-14.58	79	-14.26	78	-8.26	79	-7.11	78	-13.21	-12.93	-7.71	-6.5	2	28
P50431_1_478_1eji_pdb_TYR_PLP_3.dlg	TYR	-12.99	41	-12.99	41	-6.84	41	-6.84	41	-11.25	-11.25	-6.65	-6.65	1	27
