dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
O15382_28_392_2hgx_pdb_TYR_PLP_1.dlg	TYR	-13.79	77	-13.79	77	-7.45	77	-7.45	77	-12.51	-12.51	-6.3	-6.3	1	44
P06737_1_847_1l5r_pdb_TYR_PLP_3.dlg	TYR	-12.04	70	-12.04	70	-6.72	70	-6.72	70	-10.64	-10.64	-6.21	-6.21	1	20
P06737_2_847_2ati_pdb_TYR_PLP_1.dlg	TYR	-12.45	28	-11.33	19	-6.9	28	-6.03	19	-11.84	-10.75	-6.52	-6.04	2	15
P13196_189_573_3hqt.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.53	99	-9.36	18	-6.76	99	-4.76	18	-8.3	-8.39	-6.39	-4.61	2	31
P34897_22_504_4pvf_pdb_TYR_PLP_2.dlg	TYR	-11.22	29	-11.22	29	-6.8	29	-6.8	29	-9.48	-9.48	-5.92	-5.92	1	23
P13196_240_598_3tqx.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.43	81	-11.43	81	-7.39	81	-7.39	81	-10.27	-10.27	-7.19	-7.19	1	33
P54687_1_386_2coj_pdb_TYR_PLP_2.dlg	TYR	-13.94	92	-13.63	66	-7.32	92	-6.34	66	-12.4	-12.46	-6.06	-6.22	2	44
P54687_1_386_2cog_pdb_TYR_PLP_2.dlg	TYR	-13.32	96	-13.32	96	-7.36	96	-7.36	96	-11.74	-11.74	-5.96	-5.96	1	64
Q9HD40_1_501_4zdp_pdb_TYR_PLP_4.dlg	TYR	-14.53	55	-14.53	55	-7.12	55	-7.12	55	-13.68	-13.68	-6.84	-6.84	1	28
O15382_28_392_2a1h_pdb_TYR_PLP_1.dlg	TYR	-13.77	58	-13.77	58	-6.39	58	-6.39	58	-12.52	-12.52	-5.59	-5.59	1	52
O15382_28_392_5bwv_pdb_TYR_PLP_2.dlg	TYR	-14.9	51	-14.9	51	-8.12	51	-8.12	51	-13.08	-13.08	-6.72	-6.72	1	46
P04181_1_439_2byj_pdb_TYR_PLP_2.dlg	TYR	-10.52	51	-10.52	51	-5.91	51	-5.91	51	-9.31	-9.31	-5.46	-5.46	1	15
P34897_43_504_4pvf.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.98	63	-7.1	71	-4.96	63	-5.15	71	-7.59	-6.38	-4.06	-4.33	7	26
O15382_28_392_1ekv_pdb_TYR_PLP_1.dlg	TYR	-13.93	11	-13.93	11	-7.21	11	-7.21	11	-12.2	-12.2	-6.04	-6.04	1	35
P21549_6_392_3r9a.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.23	50	-10.52	38	-5.93	50	-6.02	38	-8.82	-8.08	-5.3	-5.59	2	41
P32929_1_402_3cog_pdb_TYR_PLP_2.dlg	TYR	-8.8	69	-8.8	69	-2.85	69	-2.85	69	-7.51	-7.51	-3.64	-3.64	1	22
O15382_28_392_5i5x_pdb_TYR_PLP_2.dlg	TYR	-14.0	93	-14.0	93	-6.87	93	-6.87	93	-12.78	-12.78	-6.0	-6.0	1	43
Q96I15_8_445_3gzc_pdb_TYR_PLP_2.dlg	TYR	-9.33	79	-8.58	72	-6.01	79	-3.59	72	-9.23	-7.62	-5.95	-3.04	4	34
O15382_28_392_2a1h_pdb_TYR_PLP_2.dlg	TYR	-14.05	72	-14.05	72	-7.18	72	-7.18	72	-12.89	-12.89	-5.76	-5.76	1	55
P06737_2_847_3dds_pdb_TYR_PLP_1.dlg	TYR	-12.5	48	-11.48	96	-6.43	48	-7.4	96	-10.55	-10.31	-6.39	-6.54	2	23
Q9HD40_1_501_3hl2_pdb_TYR_PLP_2.dlg	TYR	-13.8	26	-13.45	43	-7.77	26	-6.72	43	-12.19	-12.41	-7.51	-6.15	3	29
Q16773_3_421_4ge9.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.56	55	-10.56	55	-7.55	55	-7.55	55	-7.87	-7.87	-6.79	-6.79	1	48
O15270_112_537_4bmk.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.8	45	-12.8	45	-6.2	45	-6.2	45	-11.3	-11.3	-5.8	-5.8	1	58
Q16773_3_421_4ge9.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-6.54	53	-5.27	75	-5.29	53	-2.04	75	-4.7	-3.15	-4.3	-1.21	4	33
Q16773_1_422_4wp0_pdb_TYR_PLP_2.dlg	TYR	-13.82	63	-13.82	63	-8.43	63	-8.43	63	-11.81	-11.81	-6.6	-6.6	1	39
Q9BYV1_52_496_5g4i.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.46	71	-7.6	52	-4.61	71	-4.37	52	-7.52	-7.02	-4.49	-3.9	9	9
O15382_28_392_5i5s_pdb_TYR_PLP_2.dlg	TYR	-14.32	93	-14.07	84	-7.16	93	-6.75	84	-12.75	-11.85	-6.66	-6.47	2	34
P13196_199_595_2bwp.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.22	26	-8.22	26	-5.86	26	-5.86	26	-5.69	-5.69	-4.66	-4.66	1	46
Q16773_1_422_1w7m_pdb_TYR_PLP_1.dlg	TYR	-13.71	87	-12.7	62	-7.06	87	-6.56	62	-12.34	-11.51	-6.5	-5.88	2	44
Q9GZT4_1_340_3l6r_pdb_TYR_PLP_2.dlg	TYR	-10.11	27	-9.71	80	-6.09	27	-6.51	80	-9.33	-8.32	-5.95	-6.12	2	28
Q9HD40_1_501_4zdp_pdb_TYR_PLP_2.dlg	TYR	-14.49	77	-13.44	40	-6.87	77	-5.68	40	-13.77	-12.7	-6.75	-5.42	2	28
P17735_51_442_4ge9.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.96	44	-9.96	44	-5.8	44	-5.8	44	-8.02	-8.02	-5.17	-5.17	1	42
Q8N5Z0_1_425_3dc1_pdb_TYR_PLP_1.dlg	TYR	-13.61	33	-13.61	33	-5.69	33	-5.69	33	-11.97	-11.97	-5.53	-5.53	1	54
P20711_1_480_3rbf_pdb_TYR_PLP_2.dlg	TYR	-8.92	35	-8.03	64	-7.25	35	-3.35	64	-8.92	-7.69	-7.25	-3.17	17	12
P23378_53_1006_4lgl.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.06	59	-7.64	11	-6.52	59	-4.71	11	-6.33	-6.76	-4.94	-4.27	3	25
O95470_62_568_4q6r_pdb_TYR_PLP_2.dlg	TYR	-12.8	90	-12.8	90	-7.36	90	-7.36	90	-11.65	-11.65	-6.74	-6.74	1	36
O15382_28_392_1ekf_pdb_TYR_PLP_2.dlg	TYR	-13.93	61	-12.52	97	-7.22	61	-5.52	97	-12.32	-11.33	-5.69	-5.31	5	33
P13196_199_595_2bwp.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.25	84	-8.73	39	-6.33	84	-5.46	39	-8.74	-7.36	-6.25	-4.9	3	26
O15382_28_392_5bwu_pdb_TYR_PLP_2.dlg	TYR	-14.46	4	-14.46	4	-7.33	4	-7.33	4	-13.04	-13.04	-6.48	-6.48	1	55
Q16773_1_422_1w7n_pdb_TYR_PLP_2.dlg	TYR	-15.52	69	-15.52	69	-6.67	69	-6.67	69	-13.9	-13.9	-5.59	-5.59	1	71
O15382_28_392_5bww_pdb_TYR_PLP_1.dlg	TYR	-13.68	91	-13.68	91	-6.8	91	-6.8	91	-12.82	-12.82	-6.03	-6.03	1	50
Q8TD30_49_523_3ihj_pdb_TYR_PLP_1.dlg	TYR	-10.7	12	-10.7	12	-5.61	12	-5.61	12	-9.82	-9.82	-5.33	-5.33	1	21
Q9Y600_1_493_2jis_pdb_TYR_PLP_2.dlg	TYR	-11.42	94	-11.42	94	-7.0	94	-7.0	94	-10.07	-10.07	-5.75	-5.75	1	26
Q8IYQ7_1kl7.1.A_227_740_TYR_PLP_2.dlg	TYR	-10.39	17	-10.39	17	-5.05	17	-5.05	17	-9.28	-9.28	-4.65	-4.65	1	38
Q6YP21_41_450_3e2y.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-16.55	40	-16.55	40	-7.22	40	-7.22	40	-15.23	-15.23	-6.81	-6.81	1	43
P34897_43_504_4pvf.1.A_swissmodel_TYR_PLP_3.dlg	TYR	-9.78	9	-9.78	9	-6.61	9	-6.61	9	-7.5	-7.5	-5.67	-5.67	1	24
P0DN79_43_545_4pcu.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.54	54	-11.54	54	-4.24	54	-4.24	54	-9.67	-9.67	-3.87	-3.87	1	12
P06737_2_847_3ddw_pdb_TYR_PLP_1.dlg	TYR	-12.28	77	-11.65	81	-6.48	77	-6.75	81	-11.14	-10.63	-5.82	-6.24	2	17
O15382_28_392_1ekp_pdb_TYR_PLP_1.dlg	TYR	-13.3	19	-12.57	88	-7.13	19	-6.33	88	-12.28	-11.47	-6.73	-5.99	3	29
P11216_1_843_5iko_pdb_TYR_PLP_2.dlg	TYR	-12.87	53	-12.87	53	-6.21	53	-6.21	53	-11.97	-11.97	-5.02	-5.02	1	30
O15270_145_538_1fc4.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-3.53	80	-0.97	4	-2.66	80	-5.18	4	-3.53	2.78	-2.66	-2.55	4	16
P24298_19_495_3tcm.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.16	15	-7.17	8	-3.54	15	-5.69	8	-5.62	-5.49	-1.24	-5.36	2	44
P17735_51_442_4ge9.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.14	5	-10.14	5	-6.57	5	-6.57	5	-8.88	-8.88	-5.88	-5.88	1	49
P21549_1_388_2yob_pdb_TYR_PLP_2.dlg	TYR	-12.62	40	-12.62	40	-7.08	40	-7.08	40	-10.15	-10.15	-6.16	-6.16	1	20
P54687_1_386_2coj_pdb_TYR_PLP_1.dlg	TYR	-13.11	91	-13.11	91	-6.54	91	-6.54	91	-12.09	-12.09	-5.78	-5.78	1	62
O15382_28_392_5i5y_pdb_TYR_PLP_2.dlg	TYR	-14.11	43	-14.11	43	-6.92	43	-6.92	43	-12.61	-12.61	-6.01	-6.01	1	40
Q05329_88_584_2okk.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.97	81	-8.93	68	-7.21	81	-4.92	68	-9.28	-8.3	-7.05	-4.88	5	10
P17174_2_413_3wzf_pdb_TYR_PLP_2.dlg	TYR	-12.57	97	-11.97	66	-5.03	97	-6.06	66	-11.45	-11.19	-4.53	-5.34	4	21
Q8N5Z0_1_425_4geb_pdb_TYR_PLP_1.dlg	TYR	-14.19	45	-14.19	45	-5.93	45	-5.93	45	-13.0	-13.0	-5.53	-5.53	1	43
Q96I15_8_445_3gzd_pdb_TYR_PLP_2.dlg	TYR	-11.28	16	-9.11	73	-7.19	16	-3.54	73	-9.93	-8.21	-6.37	-2.88	4	28
O15382_28_392_2hgx_pdb_TYR_PLP_2.dlg	TYR	-13.48	52	-11.79	71	-8.48	52	-5.69	71	-11.67	-11.28	-7.9	-5.46	8	24
Q9NUV7_155_530_2x8u.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.15	43	-9.15	43	-4.17	43	-4.17	43	-8.46	-8.46	-3.99	-3.99	1	20
P22557_194_547_1fc4.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.58	49	-12.58	49	-6.17	49	-6.17	49	-10.74	-10.74	-5.72	-5.72	1	94
P23378_53_1006_4lgl.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.25	78	-8.25	78	-5.0	78	-5.0	78	-7.06	-7.06	-4.2	-4.2	1	26
Q96I15_8_445_3gzd_pdb_TYR_PLP_1.dlg	TYR	-11.13	16	-11.13	16	-6.59	16	-6.59	16	-10.08	-10.08	-6.5	-6.5	1	71
P04181_1_439_2byj_pdb_TYR_PLP_1.dlg	TYR	-10.49	39	-10.49	39	-5.77	39	-5.77	39	-9.51	-9.51	-5.67	-5.67	1	13
O95470_111_553_4q6r.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.66	34	-12.66	34	-6.75	34	-6.75	34	-11.68	-11.68	-6.55	-6.55	1	36
Q8IUZ5_10_438_5g4i.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-13.35	78	-12.48	79	-4.77	78	-6.57	79	-11.93	-11.77	-4.99	-6.1	3	20
O15382_28_392_5bwu_pdb_TYR_PLP_1.dlg	TYR	-14.37	48	-14.37	48	-7.17	48	-7.17	48	-12.99	-12.99	-6.27	-6.27	1	39
Q9Y697_67_457_5kz5_pdb_TYR_PLP_12.dlg
P54687_21_386_2abj_pdb_TYR_PLP_1.dlg	TYR	-12.98	52	-12.98	52	-6.26	52	-6.26	52	-11.8	-11.8	-5.96	-5.96	1	51
Q8N5Z0_1_425_4ge9_pdb_TYR_PLP_2.dlg	TYR	-13.87	41	-13.87	41	-6.17	41	-6.17	41	-12.75	-12.75	-5.93	-5.93	1	40
O15382_28_392_2hgw_pdb_TYR_PLP_1.dlg	TYR	-14.42	98	-14.42	98	-7.69	98	-7.69	98	-12.86	-12.86	-6.39	-6.39	1	55
P06737_6_839_1fa9.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.77	28	-12.77	28	-6.36	28	-6.36	28	-12.08	-12.08	-6.13	-6.13	1	34
Q9HD40_1_501_4zdo_pdb_TYR_PLP_1.dlg	TYR	-11.78	24	-11.78	24	-5.72	24	-5.72	24	-10.8	-10.8	-5.55	-5.55	1	28
P21549_1_392_4kyo_pdb_TYR_PLP_2.dlg	TYR	-9.66	7	-9.66	7	-5.32	7	-5.32	7	-6.68	-6.68	-4.5	-4.5	1	24
P11926_1_461_2on3_pdb_TYR_PLP_1.dlg	TYR	-12.05	21	-10.13	66	-7.46	21	-5.3	66	-10.68	-8.59	-6.79	-4.8	2	15
P06737_1_847_1em6_pdb_TYR_PLP_2.dlg	TYR	-12.47	62	-12.07	26	-6.62	62	-7.17	26	-9.5	-10.65	-4.9	-6.52	2	28
P11216_22_840_5iko.1.A_swissmodel_TYR_PLP_4.dlg	TYR	-13.22	8	-13.22	8	-6.68	8	-6.68	8	-11.74	-11.74	-6.36	-6.36	1	27
P06737_24_832_3ceh_pdb_TYR_PLP_1.dlg	TYR	-12.86	54	-10.78	86	-7.88	54	-6.37	86	-12.09	-9.66	-7.38	-5.94	3	21
P20711_1_383_1js6.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.73	44	-10.73	44	-7.63	44	-7.63	44	-9.96	-9.96	-7.07	-7.07	1	25
Q96GA7_11_328_2rkb.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.72	93	-11.72	93	-5.25	93	-5.25	93	-10.9	-10.9	-5.38	-5.38	1	20
O15270_145_538_1fc4.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-0.34	82	-0.34	82	-5.15	82	-5.15	82	3.99	3.99	-2.43	-2.43	1	16
O15382_28_392_5i5v_pdb_TYR_PLP_1.dlg	TYR	-14.09	8	-14.09	8	-6.48	8	-6.48	8	-12.12	-12.12	-5.74	-5.74	1	27
Q9HD40_1_501_4zdp_pdb_TYR_PLP_1.dlg	TYR	-12.6	19	-12.6	19	-6.05	19	-6.05	19	-11.51	-11.51	-5.68	-5.68	1	27
O95470_62_568_4q6r_pdb_TYR_PLP_1.dlg	TYR	-13.59	71	-13.59	71	-6.65	71	-6.65	71	-12.22	-12.22	-6.42	-6.42	1	49
Q16773_1_422_3fvu_pdb_TYR_PLP_2.dlg	TYR	-13.23	2	-12.62	87	-7.46	2	-6.82	87	-12.09	-11.63	-6.66	-6.35	3	39
O15382_28_392_5bwv_pdb_TYR_PLP_1.dlg	TYR	-15.04	47	-15.04	47	-7.98	47	-7.98	47	-13.69	-13.69	-7.01	-7.01	1	38
P11217_13_837_3zcp.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.04	48	-13.04	48	-7.76	48	-7.76	48	-11.95	-11.95	-7.33	-7.33	1	20
O14977_10_432_4zgz.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-6.22	19	-6.22	19	-4.89	19	-4.89	19	-5.44	-5.44	-3.93	-3.93	1	22
P32929_10_399_3cog.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.82	96	-2.14	37	-4.04	96	-4.41	37	-4.91	0.79	-2.38	-3.52	2	39
Q96I15_8_445_3gzc_pdb_TYR_PLP_1.dlg	TYR	-10.38	15	-9.12	42	-5.79	15	-6.23	42	-8.68	-7.96	-5.64	-5.75	5	23
Q9Y697_67_457_5kz5_pdb_TYR_PLP_10.dlg
P32929_10_399_3cog.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.69	22	-7.98	79	-6.61	22	-4.07	79	-8.69	-7.49	-6.61	-3.73	4	11
Q4AC99_134_553_1m7y.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.69	72	-9.69	72	-3.39	72	-3.39	72	-8.55	-8.55	-3.58	-3.58	1	11
O15382_28_392_1kta_pdb_TYR_PLP_1.dlg	TYR	-13.43	32	-13.43	32	-6.31	32	-6.31	32	-12.37	-12.37	-5.82	-5.82	1	61
O15382_28_392_5i5t_pdb_TYR_PLP_2.dlg	TYR	-13.9	90	-13.78	75	-6.63	90	-6.71	75	-12.95	-12.62	-6.2	-6.04	2	25
P06737_1_847_1l5r_pdb_TYR_PLP_1.dlg	TYR	-12.06	60	-12.06	60	-6.97	60	-6.97	60	-11.2	-11.2	-6.5	-6.5	1	18
O15382_28_392_5i5x_pdb_TYR_PLP_1.dlg	TYR	-13.75	85	-13.57	9	-6.4	85	-5.82	9	-12.94	-12.29	-6.21	-5.61	2	29
O75600_74_419_2x8u.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.7	11	-10.67	34	-5.37	11	-5.71	34	-9.65	-9.71	-5.06	-5.55	2	30
P21549_1_392_4i8a_pdb_TYR_PLP_1.dlg	TYR	-8.34	30	-8.34	30	-5.72	30	-5.72	30	-5.6	-5.6	-4.68	-4.68	1	14
Q96EN8_35_495_5j8q.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.4	61	-8.18	62	-3.23	61	-3.98	62	-8.06	-7.32	-3.56	-3.6	6	18
P20711_1_480_3rbl_pdb_TYR_PLP_1.dlg	TYR	-10.38	56	-9.53	59	-5.63	56	-5.74	59	-9.81	-9.0	-5.74	-6.09	8	17
Q16773_1_422_3fvu_pdb_TYR_PLP_1.dlg	TYR	-12.78	39	-12.44	8	-6.7	39	-6.35	8	-12.36	-11.53	-6.16	-5.92	2	40
Q16773_4_422_4wp0.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-13.65	20	-13.65	20	-7.48	20	-7.48	20	-11.81	-11.81	-6.22	-6.22	1	66
O15382_28_392_1kta_pdb_TYR_PLP_2.dlg	TYR	-14.05	67	-14.05	67	-6.96	67	-6.96	67	-12.81	-12.81	-6.26	-6.26	1	61
Q4AC99_134_553_1m7y.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.57	90	-9.13	22	-5.28	90	-6.63	22	-9.14	-8.56	-4.82	-6.49	3	9
Q96QU6_63_482_1ynu.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.42	12	-11.36	58	-5.33	12	-5.5	58	-10.99	-10.27	-5.57	-5.43	2	41
Q8TBG4_7_438_4ysn.1.A_swissmodel_TYR_PLP_4.dlg	TYR	-7.03	96	-7.02	79	-5.16	96	-5.66	79	-2.99	-3.05	-2.97	-3.1	2	50
P54687_21_386_2abj.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.99	59	-10.86	61	-5.77	59	-5.91	61	-9.94	-9.9	-5.3	-5.75	2	20
O15382_28_392_5i5s_pdb_TYR_PLP_1.dlg	TYR	-14.88	11	-14.88	11	-8.35	11	-8.35	11	-12.16	-12.16	-6.74	-6.74	1	28
P06737_2_847_3dd1_pdb_TYR_PLP_1.dlg	TYR	-13.57	73	-11.16	97	-6.61	73	-6.58	97	-11.56	-9.78	-5.71	-5.91	3	24
O15382_28_392_5i5t_pdb_TYR_PLP_1.dlg	TYR	-14.24	34	-14.24	34	-6.98	34	-6.98	34	-12.61	-12.61	-6.17	-6.17	1	40
O15382_28_392_5bww_pdb_TYR_PLP_2.dlg	TYR	-14.09	97	-14.09	97	-7.04	97	-7.04	97	-12.42	-12.42	-6.23	-6.23	1	32
P22557_194_547_1fc4.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.87	20	-11.87	20	-5.8	20	-5.8	20	-10.29	-10.29	-5.24	-5.24	1	93
Q9Y600_7_493_2jis.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.03	99	-11.03	99	-5.15	99	-5.15	99	-9.93	-9.93	-5.38	-5.38	1	42
Q96I15_29_444_3gzc.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.12	77	-9.13	66	-5.57	77	-6.2	66	-8.32	-8.38	-5.13	-5.85	4	22
Q16773_1_422_3fvx_pdb_TYR_PLP_2.dlg	TYR	-12.76	10	-12.76	10	-5.84	10	-5.84	10	-10.87	-10.87	-5.92	-5.92	1	61
P20711_1_480_3rbf.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-10.13	11	-9.57	85	-4.24	11	-6.22	85	-9.37	-9.04	-4.2	-6.27	5	12
O15382_28_392_1ekf_pdb_TYR_PLP_1.dlg	TYR	-14.17	6	-11.79	93	-6.46	6	-5.18	93	-12.34	-11.24	-5.82	-5.27	5	34
Q96GA7_11_328_2rkb_pdb_TYR_PLP_2.dlg	TYR	-12.2	47	-12.2	47	-5.57	47	-5.57	47	-11.49	-11.49	-5.1	-5.1	1	19
P04181_1_439_1oat_pdb_TYR_PLP_1.dlg	TYR	-9.47	26	-9.15	15	-5.19	26	-6.42	15	-8.77	-8.4	-4.99	-6.38	2	25
P21549_1_392_1h0c_pdb_TYR_PLP_2.dlg	TYR	-10.72	56	-10.66	91	-6.08	56	-6.59	91	-8.98	-9.19	-5.5	-6.22	2	27
O15382_28_392_2hg8_pdb_TYR_PLP_2.dlg	TYR	-14.18	11	-14.18	11	-6.47	11	-6.47	11	-12.36	-12.36	-6.07	-6.07	1	35
P21549_1_392_3r9a_pdb_TYR_PLP_1.dlg	TYR	-12.86	34	-11.36	58	-7.55	34	-6.64	58	-9.28	-8.58	-5.43	-5.68	2	40
O15382_28_392_5i60_pdb_TYR_PLP_1.dlg	TYR	-13.5	38	-13.5	38	-6.04	38	-6.04	38	-12.15	-12.15	-5.64	-5.64	1	27
Q8TD30_49_523_3ihj_pdb_TYR_PLP_2.dlg	TYR	-10.75	97	-10.55	2	-5.57	97	-5.37	2	-9.81	-9.52	-5.54	-4.91	3	16
O15382_28_392_5i5w_pdb_TYR_PLP_2.dlg	TYR	-14.48	87	-14.48	87	-7.4	87	-7.4	87	-12.57	-12.57	-6.28	-6.28	1	39
P21549_1_388_2yob_pdb_TYR_PLP_1.dlg	TYR	-12.09	22	-12.09	22	-6.46	22	-6.46	22	-9.28	-9.28	-6.26	-6.26	1	29
P11216_1_843_5iko_pdb_TYR_PLP_4.dlg	TYR	-12.62	85	-12.36	2	-6.92	85	-6.76	2	-12.24	-11.74	-6.92	-6.79	4	36
Q9Y697_67_457_5kz5_pdb_TYR_PLP_5.dlg
P00505_32_430_5ax8.2.B_swissmodel_TYR_PLP_1.dlg	TYR	-14.17	61	-14.17	61	-5.62	61	-5.62	61	-13.0	-13.0	-5.43	-5.43	1	20
O15382_28_392_1kt8_pdb_TYR_PLP_1.dlg	TYR	-13.82	36	-13.82	36	-7.23	36	-7.23	36	-12.6	-12.6	-6.24	-6.24	1	72
P06737_1_847_1l7x_pdb_TYR_PLP_4.dlg	TYR	-13.61	61	-11.42	33	-6.87	61	-7.32	33	-12.93	-10.6	-6.89	-7.01	4	20
P11926_1_461_2oo0_pdb_TYR_PLP_1.dlg	TYR	-11.09	75	-7.41	95	-6.36	75	-6.2	95	-9.5	-6.34	-5.78	-5.73	5	27
Q9Y600_1_493_2jis_pdb_TYR_PLP_1.dlg	TYR	-10.95	45	-10.2	93	-7.07	45	-6.62	93	-10.01	-9.34	-6.61	-6.47	5	11
P11926_1_461_2oo0_pdb_TYR_PLP_2.dlg	TYR	-10.3	3	-7.48	45	-6.8	3	-6.25	45	-9.11	-6.54	-5.88	-5.98	6	30
P11216_1_843_5iko_pdb_TYR_PLP_1.dlg	TYR	-13.49	59	-13.0	78	-6.93	59	-4.7	78	-12.01	-11.97	-6.62	-5.14	2	35
O75600_41_418_3tqx.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.24	12	-11.24	12	-7.67	12	-7.67	12	-10.32	-10.32	-7.01	-7.01	1	41
Q8TBG4_7_438_4ysn.1.A_swissmodel_TYR_PLP_3.dlg	TYR	-5.51	95	-5.51	95	-5.46	95	-5.46	95	0.46	0.46	-1.15	-1.15	1	28
P54687_1_386_2cog_pdb_TYR_PLP_1.dlg	TYR	-13.05	80	-13.05	80	-7.02	80	-7.02	80	-11.5	-11.5	-6.15	-6.15	1	77
Q16773_1_422_4wp0_pdb_TYR_PLP_1.dlg	TYR	-15.22	10	-15.22	10	-8.42	10	-8.42	10	-13.34	-13.34	-7.15	-7.15	1	57
O15270_177_540_2bwp.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.64	24	-6.94	4	-6.21	24	-5.98	4	-6.86	-4.53	-5.93	-5.16	3	38
