dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
P54687_1_386_2coi_pdb_HTML_PLP_2.dlg	HTL	-14.0	20	-14.0	20	-5.47	20	-5.47	20	-11.95	-11.95	-4.99	-4.99	1	79
P54687_1_386_2coj_pdb_HTML_PLP_1.dlg	HTL	-13.44	55	-13.44	55	-5.65	55	-5.65	55	-11.88	-11.88	-5.06	-5.06	1	68
Q9HD40_1_501_4zdl_pdb_HTML_PLP_4.dlg	HTL	-13.27	79	-11.88	58	-5.92	79	-5.84	58	-12.86	-10.83	-6.21	-4.98	7	28
P04181_38_439_2can_pdb_HTML_PLP_2.dlg	HTL	-11.52	48	-10.51	7	-5.79	48	-4.34	7	-10.12	-9.16	-5.03	-4.2	5	39
Q9Y697_56_457_5usr.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.67	36	-9.67	36	-3.33	36	-3.33	36	-8.47	-8.47	-2.69	-2.69	1	19
P34897_22_504_4pvf_pdb_HTML_PLP_2.dlg	HTL	-10.35	21	-10.35	21	-6.86	21	-6.86	21	-9.01	-9.01	-5.68	-5.68	1	22
P06737_1_847_1l5r_pdb_HTML_PLP_4.dlg	HTL	-12.71	2	-12.05	25	-5.43	2	-6.57	25	-11.94	-10.36	-5.34	-5.97	2	38
Q16773_3_421_4ge9.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-6.8	26	2.92	86	-5.4	26	0.06	86	-6.8	6.26	-5.4	1.51	37	7
P06737_1_847_1exv_pdb_HTML_PLP_2.dlg	HTL	-12.21	2	-12.21	2	-7.02	2	-7.02	2	-10.51	-10.51	-5.92	-5.92	1	21
O75600_74_419_2x8u.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.64	16	-10.64	16	-3.84	16	-3.84	16	-9.47	-9.47	-4.39	-4.39	1	54
P13196_240_598_3tqx.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.44	45	-10.44	45	-6.51	45	-6.51	45	-9.01	-9.01	-5.54	-5.54	1	16
P34896_8_483_1eji.1.D_swissmodel_HTML_PLP_2.dlg	HTL	-10.55	87	-10.55	87	-5.77	87	-5.77	87	-8.87	-8.87	-5.87	-5.87	1	19
P06737_1_847_1l5q_pdb_HTML_PLP_2.dlg	HTL	-12.59	90	-12.59	90	-7.17	90	-7.17	90	-10.7	-10.7	-6.03	-6.03	1	49
Q6YP21_41_450_3e2y.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-16.34	6	-16.34	6	-7.37	6	-7.37	6	-14.58	-14.58	-5.81	-5.81	1	75
Q96QU6_63_482_1ynu.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.44	83	-13.44	83	-6.59	83	-6.59	83	-11.34	-11.34	-5.37	-5.37	1	34
P17174_2_413_3wzf.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.58	68	-12.02	23	-4.94	68	-4.55	23	-11.93	-10.62	-4.53	-3.79	2	21
Q8N5Z0_1_425_3dc1_pdb_HTML_PLP_1.dlg	HTL	-13.37	15	-13.37	15	-4.82	15	-4.82	15	-11.53	-11.53	-4.56	-4.56	1	72
O15382_28_392_1ekf_pdb_HTML_PLP_1.dlg	HTL	-14.3	73	-14.3	73	-5.25	73	-5.25	73	-13.01	-13.01	-5.05	-5.05	1	44
P21549_1_392_4kyo_pdb_HTML_PLP_1.dlg	HTL	-9.78	69	-7.24	75	-6.18	69	-4.22	75	-6.05	-5.25	-4.62	-3.62	2	24
O15382_28_392_5cr5_pdb_HTML_PLP_1.dlg	HTL	-14.64	96	-14.64	96	-5.61	96	-5.61	96	-13.1	-13.1	-4.82	-4.82	1	81
P11217_13_837_3zcp.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.57	29	-11.57	29	-4.61	29	-4.61	29	-10.04	-10.04	-5.14	-5.14	1	20
P34896_8_483_1eji.1.D_swissmodel_HTML_PLP_4.dlg	HTL	-9.96	1	-9.96	1	-4.72	1	-4.72	1	-8.09	-8.09	-4.83	-4.83	1	35
P21549_1_392_4cbs_pdb_HTML_PLP_2.dlg	HTL	-12.29	72	-12.29	72	-6.23	72	-6.23	72	-9.0	-9.0	-4.88	-4.88	1	74
P0DN79_41_550_4l3v.1.A_swissmodel_HTML_PLP_2.dlg	HTL	0.7	98	1.86	40	-2.99	98	-3.42	40	10.91	10.26	2.16	1.21	4	28
O15382_28_392_2a1h_pdb_HTML_PLP_2.dlg	HTL	-14.74	77	-14.74	77	-5.37	77	-5.37	77	-13.2	-13.2	-4.89	-4.89	1	66
Q8N5Z0_1_425_4geb_pdb_HTML_PLP_1.dlg	HTL	-14.45	10	-14.45	10	-5.96	10	-5.96	10	-12.82	-12.82	-4.93	-4.93	1	41
Q9NUV7_105_529_4bmk.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-13.79	10	-13.79	10	-5.66	10	-5.66	10	-10.84	-10.84	-4.92	-4.92	1	83
P54687_21_386_2abj.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.83	95	-11.83	95	-5.4	95	-5.4	95	-9.86	-9.86	-5.14	-5.14	1	58
P11926_7_427_1d7k_pdb_HTML_PLP_1.dlg	HTL	-11.71	70	-11.49	12	-7.13	70	-5.62	12	-11.02	-10.67	-7.28	-5.38	2	16
Q96I15_8_445_3gzc_pdb_HTML_PLP_1.dlg	HTL	-11.89	49	-8.1	51	-6.26	49	-5.24	51	-7.78	-5.17	-4.12	-3.84	3	21
P21549_6_392_3r9a.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.19	86	-11.19	86	-6.19	86	-6.19	86	-8.83	-8.83	-5.62	-5.62	1	78
Q9Y600_7_493_2jis.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.94	100	-10.94	100	-5.58	100	-5.58	100	-9.75	-9.75	-4.58	-4.58	1	20
P06737_24_832_3cem_pdb_HTML_PLP_2.dlg	HTL	-12.33	72	-12.33	72	-5.13	72	-5.13	72	-10.61	-10.61	-5.65	-5.65	1	46
P24298_19_495_3tcm.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-6.7	61	-6.7	61	-5.44	61	-5.44	61	-0.19	-0.19	-1.79	-1.79	1	31
P21549_1_392_4kxk_pdb_HTML_PLP_2.dlg	HTL	-7.78	6	-7.78	6	-4.71	6	-4.71	6	-4.1	-4.1	-3.67	-3.67	1	17
Q9Y697_67_457_5kz5_pdb_HTML_PLP_9.dlg
P11216_1_843_5iko_pdb_HTML_PLP_1.dlg	HTL	-13.34	72	-12.46	86	-6.08	72	-5.38	86	-12.08	-11.43	-5.72	-5.5	4	35
Q8TD30_49_523_3ihj_pdb_HTML_PLP_1.dlg	HTL	-11.46	9	-9.87	67	-3.28	9	-3.87	67	-10.38	-9.24	-3.21	-4.22	7	12
P34896_8_483_1eji.1.D_swissmodel_HTML_PLP_3.dlg	HTL	-10.51	11	-10.51	11	-5.6	11	-5.6	11	-8.19	-8.19	-5.17	-5.17	1	31
P0DN79_43_545_4pcu.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.01	63	-7.62	16	-5.08	63	-4.0	16	-9.06	-7.03	-3.67	-4.18	16	10
P11216_1_843_5iko_pdb_HTML_PLP_2.dlg	HTL	-12.74	63	-12.44	62	-5.64	63	-5.54	62	-11.64	-11.02	-5.27	-5.03	2	26
P20132_4_322_1p5j.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-14.18	33	-14.18	33	-6.99	33	-6.99	33	-12.44	-12.44	-5.49	-5.49	1	64
P20711_1_383_1js6.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.09	2	-10.3	41	-3.22	2	-4.57	41	-9.55	-9.37	-3.24	-4.44	4	29
P06737_24_832_3cem_pdb_HTML_PLP_1.dlg	HTL	-12.48	79	-12.48	79	-5.14	79	-5.14	79	-11.15	-11.15	-4.59	-4.59	1	37
P22557_151_541_2bwp.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.42	6	-8.07	55	-5.28	6	-4.8	55	-6.28	-3.56	-4.01	-2.89	2	32
P54687_1_386_2coi_pdb_HTML_PLP_1.dlg	HTL	-13.4	50	-13.4	50	-5.6	50	-5.6	50	-11.44	-11.44	-5.0	-5.0	1	90
O75600_24_417_2jg2.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.9	90	-10.9	90	-4.05	90	-4.05	90	-9.79	-9.79	-4.04	-4.04	1	27
Q9HD40_1_501_4zdl_pdb_HTML_PLP_3.dlg	HTL	-12.96	86	-12.96	86	-5.79	86	-5.79	86	-11.01	-11.01	-5.46	-5.46	1	32
P13196_189_573_3hqt.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.54	47	-8.37	31	-3.95	47	-4.83	31	-5.62	-7.17	-3.45	-5.04	5	23
O95470_62_568_4q6r_pdb_HTML_PLP_2.dlg	HTL	-12.92	74	-11.06	67	-7.21	74	-3.77	67	-11.95	-10.19	-6.77	-3.64	5	25
O15382_28_392_5i5t_pdb_HTML_PLP_1.dlg	HTL	-14.44	20	-14.44	20	-5.69	20	-5.69	20	-12.81	-12.81	-5.38	-5.38	1	73
O15382_28_392_5i5y_pdb_HTML_PLP_2.dlg	HTL	-15.02	68	-15.02	68	-5.56	68	-5.56	68	-13.16	-13.16	-4.97	-4.97	1	83
Q8TBG4_7_438_4ysn.1.A_swissmodel_HTML_PLP_4.dlg	HTL	-6.56	38	-5.75	89	-4.14	38	-4.04	89	0.79	-0.81	0.59	-1.48	2	54
Q16773_1_422_1w7n_pdb_HTML_PLP_1.dlg	HTL	-16.03	91	-16.03	91	-5.14	91	-5.14	91	-14.1	-14.1	-4.7	-4.7	1	93
P17735_41_444_3dyd_pdb_HTML_PLP_1.dlg	HTL	-11.25	43	-11.25	43	-4.55	43	-4.55	43	-10.31	-10.31	-4.09	-4.09	1	23
P32929_1_402_3cog_pdb_HTML_PLP_1.dlg	HTL	-8.67	39	-1.58	23	-3.3	39	-2.59	23	-1.42	4.93	0.18	-0.57	3	37
P11216_1_843_5iko_pdb_HTML_PLP_3.dlg	HTL	-12.9	54	-12.9	54	-6.02	54	-6.02	54	-11.5	-11.5	-5.29	-5.29	1	28
Q9NUV7_155_530_2x8u.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.0	34	-10.0	34	-4.02	34	-4.02	34	-8.95	-8.95	-3.9	-3.9	1	71
P17735_41_444_3dyd.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.22	86	-9.59	18	-3.95	86	-5.13	18	-10.45	-8.67	-3.74	-4.89	4	13
Q96GA7_11_328_2rkb.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.67	9	-12.67	9	-5.73	9	-5.73	9	-11.64	-11.64	-5.0	-5.0	1	26
P32929_1_402_3cog_pdb_HTML_PLP_4.dlg	HTL	-6.5	71	-3.14	93	-2.37	71	-5.43	93	-2.13	-0.29	0.55	-3.48	3	16
Q8N5Z0_1_425_3ue8_pdb_HTML_PLP_2.dlg	HTL	-12.91	91	-12.91	91	-5.22	91	-5.22	91	-11.74	-11.74	-4.93	-4.93	1	65
P06737_1_847_2zb2_pdb_HTML_PLP_1.dlg	HTL	-11.22	11	-10.72	93	-5.15	11	-6.1	93	-10.35	-9.65	-4.67	-5.95	3	23
Q16773_1_422_4wlj_pdb_HTML_PLP_2.dlg	HTL	-15.36	88	-15.36	88	-7.29	88	-7.29	88	-13.78	-13.78	-5.77	-5.77	1	70
Q8N5Z0_1_425_2r2n_pdb_HTML_PLP_2.dlg	HTL	-13.93	70	-13.93	70	-5.09	70	-5.09	70	-12.46	-12.46	-4.36	-4.36	1	60
P20132_1_328_4h27_pdb_HTML_PLP_1.dlg	HTL	-11.27	90	-9.8	13	-4.48	90	-3.43	13	-10.18	-8.81	-4.42	-3.08	7	11
Q96QU6_63_482_1ynu.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.66	80	-12.66	80	-5.75	80	-5.75	80	-10.88	-10.88	-5.02	-5.02	1	48
O15270_177_540_2bwp.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-7.49	54	-7.49	54	-5.76	54	-5.76	54	-4.13	-4.13	-3.81	-3.81	1	22
Q9HD40_19_462_4zdl.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-14.77	66	-14.53	1	-4.49	66	-5.95	1	-12.86	-12.97	-4.45	-5.38	2	30
P11926_2_421_4zgy_pdb_HTML_PLP_1.dlg	HTL	-11.57	24	-10.77	95	-5.29	24	-5.86	95	-10.27	-9.53	-4.84	-5.56	5	25
O15382_28_392_2hgw_pdb_HTML_PLP_1.dlg	HTL	-14.47	24	-14.47	24	-5.36	24	-5.36	24	-12.95	-12.95	-5.16	-5.16	1	82
P21549_6_392_3r9a.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.81	74	-9.89	6	-6.42	74	-6.41	6	-7.11	-7.55	-4.8	-5.51	2	40
P11926_7_427_1d7k_pdb_HTML_PLP_2.dlg	HTL	-11.94	37	-11.48	33	-7.54	37	-5.02	33	-11.24	-10.46	-7.83	-4.52	3	22
O15382_28_392_2hdk_pdb_HTML_PLP_1.dlg	HTL	-13.98	53	-13.98	53	-4.87	53	-4.87	53	-12.43	-12.43	-4.69	-4.69	1	83
Q9HD40_19_462_4zdl.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-14.65	22	-13.08	43	-5.03	22	-5.41	43	-13.31	-12.23	-5.13	-5.07	5	47
Q8N5Z0_1_425_4gdy_pdb_HTML_PLP_1.dlg	HTL	-13.82	69	-13.82	69	-5.54	69	-5.54	69	-12.34	-12.34	-4.76	-4.76	1	88
Q96QU6_55_475_1m7y.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.42	88	-9.56	56	-6.66	88	-3.91	56	-11.69	-8.43	-5.58	-3.26	8	15
P06737_1_847_1l7x_pdb_HTML_PLP_3.dlg	HTL	-12.59	64	-12.59	64	-7.46	64	-7.46	64	-10.72	-10.72	-6.07	-6.07	1	26
P54687_21_386_2abj_pdb_HTML_PLP_1.dlg	HTL	-13.89	63	-13.89	63	-5.62	63	-5.62	63	-12.2	-12.2	-5.42	-5.42	1	83
O15270_177_540_2bwp.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-7.12	35	-6.7	94	-5.33	35	-4.03	94	-5.45	-3.61	-5.07	-3.9	2	46
Q9HD40_1_501_4zdo_pdb_HTML_PLP_1.dlg	HTL	-12.78	18	-12.78	18	-5.77	18	-5.77	18	-11.51	-11.51	-5.67	-5.67	1	24
O15382_28_392_1ekf_pdb_HTML_PLP_2.dlg	HTL	-14.88	70	-14.88	70	-5.61	70	-5.61	70	-13.01	-13.01	-5.26	-5.26	1	46
P00505_30_430_5ax8_pdb_HTML_PLP_1.dlg	HTL	-12.69	95	-12.69	95	-4.48	95	-4.48	95	-11.39	-11.39	-4.06	-4.06	1	18
P11216_22_840_5iko.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.86	55	-11.76	32	-5.39	55	-5.44	32	-11.0	-10.6	-5.68	-5.12	2	30
O15382_28_392_5cr5_pdb_HTML_PLP_2.dlg	HTL	-14.02	27	-14.02	27	-5.37	27	-5.37	27	-12.78	-12.78	-4.67	-4.67	1	81
Q9Y617_17_370_3e77_pdb_HTML_PLP_2.dlg	HTL	-12.06	38	-12.06	38	-7.9	38	-7.9	38	-11.31	-11.31	-7.52	-7.52	1	8
Q96I15_8_445_3gzd_pdb_HTML_PLP_2.dlg	HTL	-9.99	46	-9.54	71	-3.35	46	-3.02	71	-8.93	-8.66	-3.66	-2.71	4	40
P04181_1_439_2byl_pdb_HTML_PLP_2.dlg	HTL	-11.38	70	-11.38	70	-5.73	70	-5.73	70	-9.33	-9.33	-4.98	-4.98	1	17
P80404_39_499_4y0d.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.27	84	-12.27	84	-6.12	84	-6.12	84	-10.49	-10.49	-5.19	-5.19	1	59
O15382_28_392_2hg8_pdb_HTML_PLP_2.dlg	HTL	-14.39	46	-14.39	46	-5.55	46	-5.55	46	-12.82	-12.82	-5.02	-5.02	1	58
P06737_1_847_1exv_pdb_HTML_PLP_1.dlg	HTL	-12.32	75	-12.32	75	-5.0	75	-5.0	75	-10.43	-10.43	-6.09	-6.09	1	44
O15382_28_392_5bwv_pdb_HTML_PLP_2.dlg	HTL	-14.83	21	-14.83	21	-6.02	21	-6.02	21	-13.09	-13.09	-5.66	-5.66	1	57
Q96GA7_11_328_2rkb.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.81	42	-12.81	42	-5.6	42	-5.6	42	-11.47	-11.47	-4.78	-4.78	1	32
P32929_10_399_3cog.1.A_swissmodel_HTML_PLP_3.dlg	HTL	-7.95	8	-3.61	32	-4.24	8	-5.23	32	-0.23	1.69	-0.6	-3.48	3	18
Q9Y697_67_457_5kz5_pdb_HTML_PLP_2.dlg
Q16773_1_422_1w7m_pdb_HTML_PLP_2.dlg	HTL	-13.57	27	-13.57	27	-5.6	27	-5.6	27	-11.5	-11.5	-4.96	-4.96	1	77
O15382_28_392_5bwx_pdb_HTML_PLP_2.dlg	HTL	-14.69	1	-14.69	1	-6.08	1	-6.08	1	-13.51	-13.51	-5.47	-5.47	1	74
P32929_1_402_2nmp_pdb_HTML_PLP_1.dlg	HTL	-7.92	32	-7.92	32	-5.03	32	-5.03	32	-5.29	-5.29	-3.67	-3.67	1	29
Q05329_168_585_4obv.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.09	39	-11.09	39	-4.71	39	-4.71	39	-9.94	-9.94	-3.44	-3.44	1	38
O15382_28_392_5bwu_pdb_HTML_PLP_1.dlg	HTL	-14.59	96	-14.59	96	-5.76	96	-5.76	96	-13.17	-13.17	-5.58	-5.58	1	65
Q6YP21_41_450_3e2y.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-17.08	46	-17.08	46	-7.28	46	-7.28	46	-15.83	-15.83	-6.8	-6.8	1	70
Q9NUV7_105_529_4bmk.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.38	94	-13.38	94	-5.28	94	-5.28	94	-12.06	-12.06	-5.35	-5.35	1	82
Q8N5Z0_1_425_2xh1_pdb_HTML_PLP_2.dlg	HTL	-13.78	85	-13.78	85	-5.17	85	-5.17	85	-12.28	-12.28	-4.62	-4.62	1	72
P11926_1_461_2oo0_pdb_HTML_PLP_2.dlg	HTL	-9.64	62	-6.34	11	-4.46	62	-5.48	11	-6.63	-4.16	-3.47	-5.03	6	31
Q16773_1_422_3fvs_pdb_HTML_PLP_1.dlg	HTL	-12.9	86	-12.9	86	-6.03	86	-6.03	86	-11.44	-11.44	-5.91	-5.91	1	77
Q9HD40_1_501_4zdp_pdb_HTML_PLP_1.dlg	HTL	-13.28	51	-13.28	51	-6.22	51	-6.22	51	-11.73	-11.73	-5.62	-5.62	1	45
O15382_28_392_1ekv_pdb_HTML_PLP_1.dlg	HTL	-14.07	53	-14.07	53	-6.15	53	-6.15	53	-12.41	-12.41	-5.04	-5.04	1	80
Q6ZQY3_35_520_5hsj.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.45	57	-10.21	17	-5.07	57	-4.8	17	-8.98	-9.0	-4.54	-4.48	4	15
O15382_28_392_5hne_pdb_HTML_PLP_1.dlg	HTL	-13.72	29	-13.72	29	-5.53	29	-5.53	29	-12.52	-12.52	-4.93	-4.93	1	56
O15382_28_392_5i5w_pdb_HTML_PLP_2.dlg	HTL	-14.5	96	-14.5	96	-5.56	96	-5.56	96	-13.25	-13.25	-5.2	-5.2	1	61
O15382_28_392_5i5w_pdb_HTML_PLP_1.dlg	HTL	-13.85	42	-13.85	42	-5.42	42	-5.42	42	-12.79	-12.79	-4.83	-4.83	1	60
Q8TD30_49_523_3ihj_pdb_HTML_PLP_2.dlg	HTL	-11.02	40	-10.19	54	-5.08	40	-3.82	54	-9.57	-9.12	-4.62	-3.97	3	14
P06737_2_847_2ati_pdb_HTML_PLP_2.dlg	HTL	-12.3	60	-12.3	60	-6.32	60	-6.32	60	-10.21	-10.21	-5.98	-5.98	1	44
O15270_112_537_4bmk.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.88	50	-12.88	50	-5.68	50	-5.68	50	-11.35	-11.35	-5.43	-5.43	1	78
P34897_22_504_4pvf_pdb_HTML_PLP_3.dlg	HTL	-12.16	71	-12.16	71	-7.36	71	-7.36	71	-8.92	-8.92	-5.95	-5.95	1	42
O75600_41_418_3tqx.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.72	35	-10.72	35	-4.11	35	-4.11	35	-9.14	-9.14	-3.78	-3.78	1	32
Q99259_93_594_2okj_pdb_HTML_PLP_2.dlg	HTL	-11.9	7	-11.9	7	-6.47	7	-6.47	7	-9.88	-9.88	-5.47	-5.47	1	17
P34897_22_504_4pvf_pdb_HTML_PLP_4.dlg	HTL	-10.94	70	-10.94	70	-7.08	70	-7.08	70	-9.32	-9.32	-6.03	-6.03	1	34
Q9HD40_1_501_4zdp_pdb_HTML_PLP_3.dlg	HTL	-13.25	19	-12.34	57	-5.52	19	-7.49	57	-11.89	-11.11	-5.64	-5.92	3	43
P32929_1_402_2nmp_pdb_HTML_PLP_2.dlg	HTL	-9.88	15	-9.08	90	-3.64	15	-3.39	90	-8.73	-8.4	-3.62	-3.39	5	13
