dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
P13196_240_598_3tqx.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.58	83	-9.87	2	-5.13	83	-2.76	2	-11.01	-9.21	-4.93	-2.8	6	44
O15382_28_392_5bww_pdb_THR_PLP_2.dlg	THR	-15.16	64	-15.16	64	-5.73	64	-5.73	64	-13.78	-13.78	-4.84	-4.84	1	41
Q16773_1_422_4wp0_pdb_THR_PLP_2.dlg	THR	-12.45	86	-12.45	86	-5.47	86	-5.47	86	-11.39	-11.39	-4.75	-4.75	1	78
P06737_1_847_2zb2_pdb_THR_PLP_1.dlg	THR	-10.71	93	-10.71	93	-4.31	93	-4.31	93	-9.75	-9.75	-3.46	-3.46	1	33
P21549_1_392_1h0c_pdb_THR_PLP_2.dlg	THR	-10.73	28	-10.36	59	-4.23	28	-2.51	59	-9.45	-9.31	-3.2	-3.21	4	32
P00505_32_430_5ax8.2.B_swissmodel_THR_PLP_2.dlg	THR	-12.85	75	-12.85	75	-3.93	75	-3.93	75	-12.2	-12.2	-3.93	-3.93	1	53
P11926_7_427_1d7k.1.A_swissmodel_THR_PLP_2.dlg	THR	-9.41	95	-9.41	95	-5.33	95	-5.33	95	-8.24	-8.24	-5.15	-5.15	1	14
O75600_41_418_3tqx.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.24	66	-11.24	66	-4.87	66	-4.87	66	-10.29	-10.29	-4.8	-4.8	1	56
O15382_28_392_1kta_pdb_THR_PLP_1.dlg	THR	-14.15	95	-14.15	95	-4.77	95	-4.77	95	-12.93	-12.93	-4.7	-4.7	1	98
Q8TBG4_7_438_4ysn.1.A_swissmodel_THR_PLP_2.dlg	THR	-7.34	95	-7.34	95	-1.8	95	-1.8	95	-6.26	-6.26	-2.32	-2.32	1	18
O14977_10_432_4zgz.1.A_swissmodel_THR_PLP_1.dlg	THR	-6.77	41	-6.77	41	-5.26	41	-5.26	41	-5.72	-5.72	-3.47	-3.47	1	35
Q9HD40_19_462_4zdl.1.A_swissmodel_THR_PLP_3.dlg	THR	-15.22	18	-15.22	18	-5.27	18	-5.27	18	-14.36	-14.36	-5.58	-5.58	1	33
Q05329_168_585_4obv.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.93	37	-10.93	37	-3.13	37	-3.13	37	-9.55	-9.55	-2.89	-2.89	1	28
Q9Y697_67_457_5kz5_pdb_THR_PLP_1.dlg
Q16773_1_422_1w7l_pdb_THR_PLP_1.dlg	THR	-11.98	67	-8.83	8	-4.66	67	-3.97	8	-10.85	-8.03	-4.55	-4.14	8	39
Q9HD40_1_501_4zdo_pdb_THR_PLP_2.dlg	THR	-12.76	29	-12.31	30	-4.34	29	-3.33	30	-11.45	-11.3	-4.4	-3.35	2	21
Q9NUV7_105_529_4bmk.1.A_swissmodel_THR_PLP_1.dlg	THR	-13.35	95	-13.35	95	-4.62	95	-4.62	95	-11.38	-11.38	-4.18	-4.18	1	74
P32929_10_399_3cog.1.A_swissmodel_THR_PLP_3.dlg	THR	-12.72	14	-12.72	14	-4.11	14	-4.11	14	-9.39	-9.39	-3.72	-3.72	1	61
Q9GZT4_3_329_3l6r.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.78	25	-11.9	32	-4.49	25	-5.31	32	-11.09	-10.96	-4.69	-4.65	3	40
P11216_1_843_5iko_pdb_THR_PLP_4.dlg	THR	-12.02	28	-11.92	52	-4.62	28	-4.52	52	-11.19	-11.02	-4.17	-4.65	2	64
O15382_28_392_2a1h_pdb_THR_PLP_2.dlg	THR	-14.69	72	-14.69	72	-5.01	72	-5.01	72	-13.35	-13.35	-4.37	-4.37	1	66
P11216_22_840_5iko.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.0	14	-11.56	78	-4.62	14	-4.84	78	-10.56	-10.78	-3.88	-4.46	2	59
P11217_13_837_3zcp.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.57	32	-12.57	32	-4.59	32	-4.59	32	-11.27	-11.27	-4.3	-4.3	1	43
O15382_28_392_5i60_pdb_THR_PLP_2.dlg	THR	-13.7	34	-11.81	29	-4.24	34	-2.75	29	-13.09	-11.25	-4.05	-2.83	5	53
P54687_1_386_2coj_pdb_THR_PLP_1.dlg	THR	-12.84	6	-12.84	6	-4.08	6	-4.08	6	-11.79	-11.79	-3.66	-3.66	1	83
Q9GZT4_1_340_3l6r_pdb_THR_PLP_2.dlg	THR	-10.79	61	-10.79	61	-4.42	61	-4.42	61	-9.45	-9.45	-4.35	-4.35	1	30
P22557_151_541_2bwp.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.71	64	-10.71	64	-3.51	64	-3.51	64	-7.93	-7.93	-3.93	-3.93	1	41
O95470_111_553_4q6r.1.A_swissmodel_THR_PLP_1.dlg	THR	-13.05	62	-13.05	62	-5.61	62	-5.61	62	-11.75	-11.75	-5.03	-5.03	1	48
Q99259_93_594_2okj_pdb_THR_PLP_1.dlg	THR	-12.38	47	-12.38	47	-5.66	47	-5.66	47	-10.55	-10.55	-5.01	-5.01	1	51
Q8N5Z0_1_425_4ge9_pdb_THR_PLP_2.dlg	THR	-13.57	2	-13.57	2	-5.05	2	-5.05	2	-12.29	-12.29	-4.9	-4.9	1	26
P04181_38_439_2can_pdb_THR_PLP_1.dlg	THR	-11.4	48	-11.4	48	-5.25	48	-5.25	48	-9.52	-9.52	-4.1	-4.1	1	24
P00505_30_430_5ax8_pdb_THR_PLP_2.dlg	THR	-15.29	72	-14.12	57	-5.66	72	-3.13	57	-13.98	-12.96	-4.96	-3.34	3	31
Q9GZT4_1_340_3l6b_pdb_THR_PLP_2.dlg	THR	-13.7	41	-12.33	43	-4.65	41	-4.17	43	-11.75	-11.51	-4.92	-4.69	4	50
P04181_1_439_2oat_pdb_THR_PLP_3.dlg	THR	-10.84	37	-9.31	59	-3.69	37	-3.29	59	-9.19	-8.43	-3.97	-3.46	6	18
O15382_28_392_5i5y_pdb_THR_PLP_2.dlg	THR	-14.35	73	-14.35	73	-4.58	73	-4.58	73	-13.46	-13.46	-4.3	-4.3	1	58
P21549_1_392_1j04_pdb_THR_PLP_1.dlg	THR	-13.07	4	-13.07	4	-5.86	4	-5.86	4	-11.85	-11.85	-5.12	-5.12	1	43
O15382_28_392_2hdk_pdb_THR_PLP_2.dlg	THR	-13.97	22	-13.97	22	-4.53	22	-4.53	22	-13.01	-13.01	-4.19	-4.19	1	82
Q16773_1_422_3fvu_pdb_THR_PLP_2.dlg	THR	-13.76	36	-12.82	81	-4.98	36	-5.35	81	-12.78	-11.52	-4.88	-5.17	4	29
P04181_38_439_1gbn_pdb_THR_PLP_3.dlg	THR	-11.24	51	-10.85	69	-4.41	51	-4.06	69	-9.78	-8.99	-3.75	-3.63	2	38
P11216_1_843_5iko_pdb_THR_PLP_3.dlg	THR	-11.85	84	-11.83	82	-4.39	84	-4.45	82	-11.08	-11.02	-4.0	-4.76	2	65
P20711_1_480_3rbf_pdb_THR_PLP_2.dlg	THR	-10.29	1	-10.04	34	-2.68	1	-2.52	34	-9.23	-9.23	-2.15	-2.23	2	51
Q8N5Z0_1_425_2xh1_pdb_THR_PLP_1.dlg	THR	-13.49	25	-13.49	25	-3.5	25	-3.5	25	-11.72	-11.72	-3.77	-3.77	1	73
P20711_1_480_3rch_pdb_THR_PLP_1.dlg	THR	-9.06	16	-9.06	16	-3.04	16	-3.04	16	-8.12	-8.12	-2.58	-2.58	1	19
Q16773_1_422_1w7m_pdb_THR_PLP_2.dlg	THR	-13.0	75	-13.0	75	-6.03	75	-6.03	75	-11.86	-11.86	-4.94	-4.94	1	73
P22557_194_547_1fc4.1.A_swissmodel_THR_PLP_2.dlg	THR	-14.44	51	-14.44	51	-5.85	51	-5.85	51	-12.48	-12.48	-5.29	-5.29	1	93
Q9HD40_1_501_3hl2_pdb_THR_PLP_4.dlg	THR	-13.1	33	-12.89	35	-5.52	33	-5.56	35	-12.05	-12.04	-5.63	-5.0	3	24
O15382_28_392_5bwu_pdb_THR_PLP_1.dlg	THR	-14.99	56	-14.99	56	-5.68	56	-5.68	56	-13.52	-13.52	-4.94	-4.94	1	46
P21549_1_392_4cbr_pdb_THR_PLP_1.dlg	THR	-12.05	52	-12.05	52	-5.02	52	-5.02	52	-9.84	-9.84	-4.62	-4.62	1	51
O15382_28_392_5bwr_pdb_THR_PLP_2.dlg	THR	-14.09	84	-12.94	16	-7.52	84	-3.7	16	-12.39	-12.26	-6.82	-4.03	3	35
P34897_22_504_4pvf_pdb_THR_PLP_3.dlg	THR	-11.14	23	-9.2	48	-4.86	23	-4.93	48	-8.64	-7.36	-4.55	-5.15	3	24
O15382_28_392_1ekv_pdb_THR_PLP_1.dlg	THR	-14.38	5	-14.38	5	-5.71	5	-5.71	5	-13.08	-13.08	-5.19	-5.19	1	76
O15382_28_392_2hgx_pdb_THR_PLP_2.dlg	THR	-14.32	43	-14.32	43	-5.35	43	-5.35	43	-12.91	-12.91	-4.7	-4.7	1	38
Q8N5Z0_1_425_4ge4_pdb_THR_PLP_2.dlg	THR	-14.95	61	-14.95	61	-4.51	61	-4.51	61	-13.6	-13.6	-5.12	-5.12	1	57
O15382_28_392_5i5t_pdb_THR_PLP_1.dlg	THR	-14.07	18	-13.63	89	-5.04	18	-3.87	89	-13.3	-12.83	-4.69	-3.99	3	52
Q96I15_8_445_3gzd_pdb_THR_PLP_1.dlg	THR	-10.24	49	-9.75	62	-4.04	49	-5.02	62	-8.74	-8.44	-3.69	-4.29	3	28
P06737_1_847_1exv_pdb_THR_PLP_1.dlg	THR	-12.75	67	-12.61	87	-4.7	67	-4.8	87	-11.47	-11.46	-4.28	-4.7	2	35
P11216_1_843_5ikp_pdb_THR_PLP_1.dlg	THR	-15.47	9	-13.66	81	-2.77	9	-3.8	81	-13.99	-12.86	-2.53	-3.59	3	57
P17174_2_413_3wzf.1.A_swissmodel_THR_PLP_2.dlg	THR	-12.33	25	-11.38	67	-3.31	25	-2.56	67	-10.89	-10.53	-3.23	-2.92	5	20
Q86YJ6_1_470_1kl7.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.15	100	-11.15	100	-2.68	100	-2.68	100	-9.81	-9.81	-2.69	-2.69	1	49
Q16773_3_421_4ge9.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.2	34	-10.66	13	-5.65	34	-6.02	13	-9.74	-9.44	-5.37	-6.04	2	57
P21549_1_392_4kxk_pdb_THR_PLP_1.dlg	THR	-7.67	90	-6.22	74	-2.5	90	-2.04	74	-4.99	-3.9	-1.87	-1.64	3	17
P20711_1_383_1js6.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.67	37	-10.47	36	-3.94	37	-4.16	36	-10.12	-9.9	-3.76	-3.96	2	34
Q9Y617_17_370_3e77_pdb_THR_PLP_1.dlg	THR	-11.18	65	-10.07	7	-5.8	65	-3.21	7	-10.18	-9.07	-5.97	-3.04	4	28
P32929_1_405_3elp_pdb_THR_PLP_4.dlg	THR	-10.28	22	-9.4	25	-4.09	22	-3.33	25	-9.57	-8.63	-3.41	-3.17	5	20
Q9Y697_67_457_5kz5_pdb_THR_PLP_6.dlg
P80404_39_499_4y0d.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.05	20	-12.05	20	-5.96	20	-5.96	20	-11.36	-11.36	-5.2	-5.2	1	66
P06737_1_847_1l5q_pdb_THR_PLP_3.dlg	THR	-12.98	77	-11.17	81	-4.78	77	-4.86	81	-11.47	-10.44	-4.09	-4.65	6	21
P06737_6_839_1fa9.1.A_swissmodel_THR_PLP_2.dlg	THR	-12.13	49	-11.86	1	-4.68	49	-3.62	1	-11.64	-11.09	-4.27	-3.73	2	64
Q8N5Z0_1_425_3ue8_pdb_THR_PLP_1.dlg	THR	-15.17	54	-15.17	54	-4.66	54	-4.66	54	-13.98	-13.98	-4.48	-4.48	1	70
Q96I15_29_444_3gzc.1.A_swissmodel_THR_PLP_2.dlg	THR	-9.51	19	-9.51	19	-4.47	19	-4.47	19	-8.48	-8.48	-4.34	-4.34	1	21
O15382_28_392_1ekf_pdb_THR_PLP_1.dlg	THR	-14.47	56	-13.33	76	-4.74	56	-4.03	76	-13.28	-12.29	-4.29	-4.02	3	43
Q9Y697_56_457_5usr.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.39	88	-10.42	61	-4.54	88	-4.3	61	-10.94	-9.61	-4.1	-3.77	5	21
P11216_1_843_5iko_pdb_THR_PLP_1.dlg	THR	-12.99	73	-12.51	15	-4.89	73	-4.93	15	-11.67	-11.78	-4.25	-4.78	2	57
Q9BYV1_52_496_5g4i.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.34	61	-9.42	29	-3.34	61	-4.08	29	-8.86	-8.23	-3.29	-3.9	2	19
P11216_22_840_5iko.1.A_swissmodel_THR_PLP_3.dlg	THR	-12.17	38	-11.52	25	-4.68	38	-4.05	25	-10.9	-10.45	-4.15	-4.28	2	57
P54687_1_386_2cog_pdb_THR_PLP_2.dlg	THR	-12.99	4	-12.99	4	-4.54	4	-4.54	4	-11.82	-11.82	-4.07	-4.07	1	84
P13196_240_598_3tqx.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.23	41	-10.8	91	-4.73	41	-4.05	91	-10.23	-9.9	-4.53	-4.46	3	44
Q9Y600_7_493_2jis.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.08	74	-10.5	3	-5.38	74	-5.31	3	-9.99	-9.72	-5.12	-4.88	4	21
Q8N5Z0_1_425_5eun_pdb_THR_PLP_1.dlg	THR	-12.76	57	-12.76	57	-2.32	57	-2.32	57	-11.51	-11.51	-2.72	-2.72	1	85
P34897_22_504_4pvf_pdb_THR_PLP_4.dlg	THR	-10.63	20	-10.6	26	-4.6	20	-2.71	26	-9.32	-9.12	-4.99	-2.94	2	38
P32929_10_399_3cog.1.A_swissmodel_THR_PLP_4.dlg	THR	-12.12	28	-12.12	28	-3.5	28	-3.5	28	-9.1	-9.1	-3.67	-3.67	1	78
P13196_189_573_3hqt.1.A_swissmodel_THR_PLP_2.dlg	THR	-9.7	65	-9.51	66	-5.92	65	-3.03	66	-7.62	-8.43	-4.61	-2.96	2	26
O75600_41_418_3tqx.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.29	30	-11.11	95	-5.16	30	-4.38	95	-10.14	-10.25	-4.99	-4.41	2	63
P34896_8_483_1eji.1.D_swissmodel_THR_PLP_4.dlg	THR	-9.47	86	-9.47	86	-4.56	86	-4.56	86	-8.52	-8.52	-4.3	-4.3	1	16
Q96EN8_35_495_5j8q.1.A_swissmodel_THR_PLP_1.dlg	THR	-9.38	62	-8.14	81	-2.86	62	-1.58	81	-8.16	-6.92	-2.63	-1.99	7	19
P17735_51_442_4ge9.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.86	95	-10.5	54	-2.85	95	-4.39	54	-10.65	-8.87	-2.86	-3.78	3	28
Q4AC99_134_553_1m7y.1.A_swissmodel_THR_PLP_1.dlg	THR	-9.3	50	-9.3	50	-3.91	50	-3.91	50	-8.63	-8.63	-3.36	-3.36	1	17
Q16773_1_422_4wlj_pdb_THR_PLP_1.dlg	THR	-14.04	90	-14.04	90	-4.6	90	-4.6	90	-13.18	-13.18	-4.73	-4.73	1	83
P54687_21_386_2abj_pdb_THR_PLP_2.dlg	THR	-12.65	33	-12.65	33	-4.5	33	-4.5	33	-11.14	-11.14	-3.85	-3.85	1	57
P34897_22_504_4pvf_pdb_THR_PLP_1.dlg	THR	-11.55	90	-11.29	19	-4.82	90	-3.22	19	-10.49	-9.86	-4.96	-3.18	2	71
P06737_1_847_1l5s_pdb_THR_PLP_4.dlg	THR	-12.59	98	-11.98	17	-6.31	98	-4.31	17	-10.85	-10.86	-4.77	-4.54	3	39
P21549_1_388_2yob_pdb_THR_PLP_1.dlg	THR	-13.35	53	-13.35	53	-6.53	53	-6.53	53	-10.41	-10.41	-5.9	-5.9	1	42
P20711_1_480_3rbf_pdb_THR_PLP_1.dlg	THR	-10.88	65	-9.64	34	-4.18	65	-3.39	34	-9.81	-9.14	-4.13	-3.05	8	24
P54687_1_386_2coi_pdb_THR_PLP_1.dlg	THR	-12.5	15	-12.5	15	-3.99	15	-3.99	15	-11.38	-11.38	-3.62	-3.62	1	81
P21549_6_392_3r9a.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.63	25	-10.91	27	-5.07	25	-5.47	27	-9.07	-8.75	-4.91	-4.84	2	48
Q6YP21_41_450_3e2y.1.A_swissmodel_THR_PLP_2.dlg	THR	-16.32	98	-16.32	98	-6.01	98	-6.01	98	-14.75	-14.75	-5.15	-5.15	1	64
P04181_38_439_1gbn_pdb_THR_PLP_1.dlg	THR	-10.77	63	-9.47	30	-4.24	63	-3.19	30	-9.35	-8.47	-3.67	-3.18	4	29
Q8N5Z0_1_425_4ge4_pdb_THR_PLP_1.dlg	THR	-15.81	72	-15.81	72	-4.52	72	-4.52	72	-14.32	-14.32	-5.02	-5.02	1	67
P23378_53_1006_4lgl.1.A_swissmodel_THR_PLP_2.dlg	THR	-8.16	76	-8.16	76	-4.95	76	-4.95	76	-6.94	-6.94	-3.47	-3.47	1	29
O15382_28_392_5cr5_pdb_THR_PLP_1.dlg	THR	-14.18	85	-14.18	85	-4.58	85	-4.58	85	-13.47	-13.47	-4.28	-4.28	1	64
O15382_28_392_5bwt_pdb_THR_PLP_2.dlg	THR	-14.15	69	-12.57	96	-5.15	69	-3.52	96	-13.08	-11.7	-5.02	-3.76	4	22
P80404_39_499_4y0d.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.77	57	-11.77	57	-4.92	57	-4.92	57	-11.01	-11.01	-4.93	-4.93	1	58
P06737_1_847_1em6_pdb_THR_PLP_2.dlg	THR	-11.92	50	-11.73	47	-5.58	50	-4.48	47	-11.26	-10.87	-5.34	-4.58	3	37
P00505_30_430_5ax8_pdb_THR_PLP_1.dlg	THR	-12.35	66	-11.88	10	-4.13	66	-5.79	10	-11.44	-11.06	-4.11	-6.14	4	27
Q16773_1_422_1w7n_pdb_THR_PLP_2.dlg	THR	-15.8	22	-15.8	22	-5.66	22	-5.66	22	-13.92	-13.92	-4.56	-4.56	1	91
O15382_28_392_1ekp_pdb_THR_PLP_1.dlg	THR	-13.88	88	-13.88	88	-4.59	88	-4.59	88	-12.49	-12.49	-4.34	-4.34	1	50
P17174_2_413_3wzf_pdb_THR_PLP_2.dlg	THR	-13.51	69	-12.18	85	-4.09	69	-4.02	85	-11.91	-11.23	-3.84	-3.19	4	26
P11926_1_461_2on3_pdb_THR_PLP_2.dlg	THR	-11.25	49	-11.25	49	-5.71	49	-5.71	49	-10.24	-10.24	-5.4	-5.4	1	28
P20711_1_383_1js6.1.A_swissmodel_THR_PLP_2.dlg	THR	-9.73	5	-9.73	5	-2.75	5	-2.75	5	-9.2	-9.2	-2.72	-2.72	1	23
Q9NUV7_155_530_2x8u.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.88	15	-10.78	47	-4.23	15	-2.98	47	-10.23	-9.78	-4.32	-3.17	2	44
P06737_1_847_1l5r_pdb_THR_PLP_1.dlg	THR	-12.43	82	-12.43	82	-4.73	82	-4.73	82	-10.99	-10.99	-3.93	-3.93	1	19
Q8N5Z0_1_425_5efs_pdb_THR_PLP_1.dlg	THR	-14.83	96	-14.83	96	-3.65	96	-3.65	96	-12.93	-12.93	-4.17	-4.17	1	86
Q16773_4_422_4wp0.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.98	31	-12.98	31	-5.01	31	-5.01	31	-12.01	-12.01	-4.79	-4.79	1	94
P06737_1_847_1l5s_pdb_THR_PLP_1.dlg	THR	-12.48	77	-10.97	64	-4.7	77	-4.43	64	-11.08	-10.49	-3.83	-4.48	7	27
Q9Y697_67_457_5kz5_pdb_THR_PLP_8.dlg
Q8N5Z0_1_425_3ue8_pdb_THR_PLP_2.dlg	THR	-12.83	5	-12.83	5	-4.7	5	-4.7	5	-11.7	-11.7	-4.47	-4.47	1	67
Q9NUV7_155_530_2x8u.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.74	22	-10.33	57	-4.42	22	-2.54	57	-10.7	-9.21	-4.27	-2.81	2	52
Q4AC99_168_554_3ath.1.A_swissmodel_THR_PLP_2.dlg	THR	-8.8	31	-8.8	31	-3.17	31	-3.17	31	-7.97	-7.97	-2.67	-2.67	1	23
O15382_28_392_5bwv_pdb_THR_PLP_1.dlg	THR	-15.12	32	-15.12	32	-5.83	32	-5.83	32	-13.82	-13.82	-5.25	-5.25	1	54
Q8IYQ7_1kl7.1.A_227_740_THR_PLP_1.dlg	THR	-10.24	12	-10.24	12	-3.25	12	-3.25	12	-9.07	-9.07	-3.0	-3.0	1	31
P21549_1_392_4kxk_pdb_THR_PLP_2.dlg	THR	-7.82	43	-7.82	43	-3.25	43	-3.25	43	-5.25	-5.25	-2.54	-2.54	1	29
