dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
P06737_1_847_1em6_pdb_CYT_PLP_2.dlg	CYT	-14.69	52	-13.31	23	-7.65	52	-8.69	23	-10.95	-11.32	-6.6	-7.23	3	15
Q16773_1_422_1w7m_pdb_CYT_PLP_2.dlg	CYT	-14.88	26	-14.88	26	-7.06	26	-7.06	26	-12.57	-12.57	-5.28	-5.28	1	37
Q8TBG4_7_438_4ysn.1.A_swissmodel_CYT_PLP_3.dlg	CYT	-8.47	85	-8.47	85	-4.25	85	-4.25	85	-3.78	-3.78	-3.52	-3.52	1	15
Q9GZT4_3_329_3l6r.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.9	46	-11.43	35	-5.26	46	-6.88	35	-10.71	-9.04	-5.41	-5.8	5	19
P54687_21_386_2abj.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-13.76	81	-13.15	45	-6.46	81	-5.72	45	-12.04	-11.38	-5.7	-5.03	3	10
Q9BYV1_52_496_5g4i.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.95	13	-12.95	13	-5.53	13	-5.53	13	-11.19	-11.19	-4.52	-4.52	1	19
Q9HD40_1_501_4zdp_pdb_CYT_PLP_4.dlg	CYT	-17.02	1	-17.02	1	-7.35	1	-7.35	1	-14.71	-14.71	-7.14	-7.14	1	36
Q9Y697_67_457_5kz5_pdb_CYT_PLP_7.dlg
O15382_28_392_2hgw_pdb_CYT_PLP_2.dlg	CYT	-15.79	29	-15.42	9	-6.2	29	-7.02	9	-15.79	-13.58	-6.2	-6.73	3	27
O15382_28_392_5i60_pdb_CYT_PLP_1.dlg	CYT	-14.97	93	-14.97	93	-4.46	93	-4.46	93	-12.95	-12.95	-5.25	-5.25	1	13
P21549_1_392_1h0c_pdb_CYT_PLP_2.dlg	CYT	-12.6	88	-12.6	88	-6.02	88	-6.02	88	-9.11	-9.11	-5.95	-5.95	1	28
P20132_1_328_4h27_pdb_CYT_PLP_1.dlg	CYT	-13.37	17	-13.37	17	-6.37	17	-6.37	17	-12.14	-12.14	-5.54	-5.54	1	9
P06737_1_847_1l7x_pdb_CYT_PLP_2.dlg	CYT	-13.98	38	-12.44	15	-6.49	38	-6.56	15	-12.47	-10.95	-6.17	-6.56	4	28
P54687_21_386_2abj.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.49	99	-12.46	16	-5.86	99	-6.99	16	-11.23	-10.04	-4.8	-6.66	2	17
P11216_1_843_5iko_pdb_CYT_PLP_3.dlg	CYT	-14.98	69	-14.75	75	-6.91	69	-4.51	75	-13.59	-13.68	-6.18	-4.64	3	33
Q8IYQ7_1kl7.1.A_227_740_CYT_PLP_1.dlg	CYT	-11.2	80	-11.02	77	-3.91	80	-6.27	77	-10.93	-10.21	-3.84	-5.98	4	15
Q86YJ6_1_470_1kl7.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-13.22	2	-13.22	2	-4.29	2	-4.29	2	-11.5	-11.5	-3.62	-3.62	1	11
Q96I15_29_444_3gzc.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-11.39	22	-11.39	22	-2.96	22	-2.96	22	-9.43	-9.43	-2.08	-2.08	1	11
P34897_43_504_4pvf.1.A_swissmodel_CYT_PLP_3.dlg	CYT	-11.07	22	-11.07	22	-6.47	22	-6.47	22	-7.95	-7.95	-5.71	-5.71	1	22
Q8N5Z0_1_425_5tf5_pdb_CYT_PLP_1.dlg	CYT	-14.35	72	-14.35	72	-6.51	72	-6.51	72	-11.18	-11.18	-5.28	-5.28	1	69
P06737_2_847_3dd1_pdb_CYT_PLP_1.dlg	CYT	-13.58	30	-11.67	54	-6.23	30	-8.91	54	-11.73	-10.15	-6.29	-7.14	8	13
P04181_1_439_2byj_pdb_CYT_PLP_1.dlg	CYT	-12.75	70	-12.39	81	-6.04	70	-4.9	81	-11.69	-11.37	-5.5	-5.33	2	25
P21549_1_392_1j04_pdb_CYT_PLP_1.dlg	CYT	-14.12	26	-14.12	26	-6.04	26	-6.04	26	-9.86	-9.86	-5.32	-5.32	1	20
O15382_28_392_5i5w_pdb_CYT_PLP_1.dlg	CYT	-15.14	88	-14.28	56	-7.41	88	-7.26	56	-13.7	-12.93	-7.99	-6.05	2	11
Q96I15_8_445_3gzd_pdb_CYT_PLP_2.dlg	CYT	-11.53	74	-11.44	79	-4.53	74	-1.9	79	-10.27	-10.39	-4.34	-1.73	2	19
P11216_22_840_5iko.1.A_swissmodel_CYT_PLP_4.dlg	CYT	-15.85	82	-15.85	82	-5.08	82	-5.08	82	-13.8	-13.8	-4.68	-4.68	1	31
Q8N5Z0_1_425_3ue8_pdb_CYT_PLP_2.dlg	CYT	-13.81	45	-13.81	45	-5.26	45	-5.26	45	-11.82	-11.82	-4.45	-4.45	1	20
Q96EN8_35_495_5j8q.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.34	67	-11.01	28	-3.45	67	-6.11	28	-10.08	-8.49	-2.64	-5.4	3	19
O15382_28_392_5bwt_pdb_CYT_PLP_2.dlg	CYT	-16.63	23	-16.63	23	-6.61	23	-6.61	23	-13.87	-13.87	-6.15	-6.15	1	12
P20711_1_480_3rbf.1.B_swissmodel_CYT_PLP_2.dlg	CYT	-12.49	37	-12.22	61	-4.92	37	-4.85	61	-11.34	-10.73	-4.08	-4.72	3	12
Q9Y697_67_457_5kz5_pdb_CYT_PLP_2.dlg
O15382_28_392_2hgx_pdb_CYT_PLP_2.dlg	CYT	-15.83	83	-15.83	83	-8.99	83	-8.99	83	-13.89	-13.89	-8.51	-8.51	1	12
O15382_28_392_5cr5_pdb_CYT_PLP_1.dlg	CYT	-16.4	56	-16.4	56	-6.02	56	-6.02	56	-13.25	-13.25	-5.78	-5.78	1	22
Q16773_1_422_4wlj_pdb_CYT_PLP_1.dlg	CYT	-16.08	39	-15.01	48	-7.38	39	-5.75	48	-15.77	-13.9	-7.22	-5.56	2	32
P32929_1_405_3elp_pdb_CYT_PLP_2.dlg	CYT	-12.04	11	-11.54	67	-4.79	11	-4.13	67	-11.45	-10.89	-4.83	-3.8	5	7
Q9BYV1_65_508_5g4i.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-11.35	8	-10.12	72	-4.25	8	-2.8	72	-11.35	-9.76	-4.25	-2.6	8	7
P54687_1_386_2coj_pdb_CYT_PLP_2.dlg	CYT	-15.62	27	-15.62	27	-5.83	27	-5.83	27	-13.22	-13.22	-6.1	-6.1	1	31
P04181_36_439_2byj.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.3	43	-12.25	34	-5.97	43	-5.61	34	-11.52	-10.15	-5.52	-5.1	2	18
Q9HD40_1_501_3hl2_pdb_CYT_PLP_4.dlg	CYT	-18.12	33	-16.64	17	-7.9	33	-7.52	17	-15.62	-15.01	-6.97	-7.51	2	16
P23378_53_1006_4lgl.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-10.51	12	-10.51	12	-7.32	12	-7.32	12	-8.85	-8.85	-6.57	-6.57	1	34
Q9HD40_1_501_3hl2_pdb_CYT_PLP_1.dlg	CYT	-16.77	74	-15.14	77	-6.49	74	-6.57	77	-15.08	-13.56	-5.56	-5.6	7	12
P11926_1_461_2oo0_pdb_CYT_PLP_2.dlg	CYT	-10.28	57	-6.16	13	-6.16	57	-6.66	13	-7.57	-4.45	-5.08	-4.6	8	25
Q16773_1_422_4wp0_pdb_CYT_PLP_1.dlg	CYT	-14.69	43	-14.69	43	-6.21	43	-6.21	43	-12.57	-12.57	-5.12	-5.12	1	61
Q9HD40_1_501_4zdl_pdb_CYT_PLP_3.dlg	CYT	-16.88	42	-16.88	42	-8.39	42	-8.39	42	-14.61	-14.61	-6.88	-6.88	1	22
Q16773_3_421_4ge9.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-8.11	78	-1.92	81	-6.61	78	-3.09	81	-6.98	2.73	-4.26	-0.77	18	13
P19113_2_477_4e1o.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-14.56	43	-14.56	43	-5.85	43	-5.85	43	-12.59	-12.59	-5.79	-5.79	1	40
P06737_1_847_1l5r_pdb_CYT_PLP_1.dlg	CYT	-13.73	1	-12.73	90	-4.7	1	-8.9	90	-13.73	-11.32	-4.7	-8.28	5	15
P04181_1_439_2oat_pdb_CYT_PLP_3.dlg	CYT	-12.5	62	-11.24	60	-5.5	62	-4.28	60	-11.25	-9.62	-4.44	-4.91	2	24
P22557_194_547_1fc4.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-13.47	82	-13.47	82	-9.08	82	-9.08	82	-10.78	-10.78	-6.58	-6.58	1	77
P21549_1_392_3r9a_pdb_CYT_PLP_2.dlg	CYT	-11.99	81	-11.99	81	-7.49	81	-7.49	81	-9.47	-9.47	-5.97	-5.97	1	33
Q8NHS2_5_399_3wzf.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.37	62	-9.95	82	-5.61	62	-3.55	82	-11.0	-9.08	-4.58	-3.06	14	7
Q9HD40_1_501_4zdp_pdb_CYT_PLP_3.dlg	CYT	-16.0	76	-14.97	1	-5.83	76	-6.74	1	-14.43	-13.34	-5.36	-5.79	2	11
P00505_30_430_5ax8_pdb_CYT_PLP_2.dlg	CYT	-16.0	53	-13.62	84	-5.38	53	-5.4	84	-15.1	-12.45	-5.03	-4.84	14	15
Q8N5Z0_2_425_2vgz_pdb_CYT_PLP_1.dlg	CYT	-14.35	3	-14.35	3	-5.9	3	-5.9	3	-12.27	-12.27	-5.2	-5.2	1	10
Q9GZT4_3_329_3l6r.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-13.2	29	-11.54	27	-6.04	29	-7.6	27	-10.81	-8.72	-5.6	-5.93	5	19
Q96I15_29_444_3gzc.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-13.52	6	-9.65	80	-7.89	6	-7.31	80	-9.36	-7.26	-5.7	-6.12	6	17
Q8TBG4_7_438_4ysn.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-6.04	87	-6.04	87	-3.88	87	-3.88	87	2.08	2.08	1.32	1.32	1	12
O15382_28_392_5bwr_pdb_CYT_PLP_1.dlg	CYT	-15.08	10	-13.79	49	-7.91	10	-5.76	49	-13.49	-11.81	-7.44	-5.28	3	18
P00505_30_430_5ax8_pdb_CYT_PLP_1.dlg	CYT	-14.76	29	-14.63	65	-6.27	29	-3.77	65	-14.76	-13.04	-6.27	-3.94	3	5
P32929_1_405_3elp_pdb_CYT_PLP_1.dlg	CYT	-13.24	30	-12.82	83	-7.9	30	-4.77	83	-12.77	-11.89	-7.18	-4.06	4	6
Q6YP21_41_450_3e2y.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-18.62	17	-18.62	17	-8.27	17	-8.27	17	-16.44	-16.44	-7.25	-7.25	1	40
P00505_32_430_5ax8.2.B_swissmodel_CYT_PLP_2.dlg	CYT	-14.89	17	-13.91	92	-3.52	17	-5.99	92	-14.13	-12.92	-3.63	-5.39	3	11
Q16719_6_460_2hzp.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.83	23	-10.61	5	-6.83	23	-5.46	5	-10.0	-9.61	-6.17	-4.59	4	15
P22557_151_541_2bwp.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-10.4	1	-9.88	21	-6.31	1	-5.83	21	-6.2	-7.84	-4.75	-5.72	3	40
P34897_43_504_4pvf.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.28	77	-9.8	58	-6.89	77	-5.62	58	-10.09	-7.85	-5.24	-5.28	6	9
O15270_177_540_2bwp.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-7.71	47	-6.66	35	-6.38	47	-6.41	35	-4.4	-3.79	-4.86	-4.64	3	28
P21549_1_388_2yob_pdb_CYT_PLP_2.dlg	CYT	-13.09	6	-13.09	6	-9.39	6	-9.39	6	-9.91	-9.91	-6.79	-6.79	1	28
P21549_1_392_4kxk_pdb_CYT_PLP_1.dlg	CYT	-10.15	62	-10.15	62	-6.27	62	-6.27	62	-6.64	-6.64	-4.49	-4.49	1	38
P06737_2_847_2ati_pdb_CYT_PLP_1.dlg	CYT	-13.96	57	-11.89	97	-5.59	57	-7.42	97	-11.75	-10.43	-5.81	-7.06	5	18
P54687_21_386_2abj_pdb_CYT_PLP_2.dlg	CYT	-13.59	19	-13.59	19	-6.6	19	-6.6	19	-11.89	-11.89	-6.74	-6.74	1	8
Q8TBG4_7_438_4ysn.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-8.85	38	-8.22	10	-6.68	38	-6.22	10	-3.28	-5.09	-3.84	-4.51	2	34
P21549_1_392_4kxk_pdb_CYT_PLP_2.dlg	CYT	-9.86	9	-9.86	9	-6.61	9	-6.61	9	-6.76	-6.76	-4.67	-4.67	1	60
O15382_28_392_2hdk_pdb_CYT_PLP_1.dlg	CYT	-15.47	86	-14.55	100	-7.92	86	-5.5	100	-14.67	-13.67	-7.54	-5.37	2	9
P80404_39_499_4y0d.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-14.48	28	-14.48	28	-6.51	28	-6.51	28	-11.9	-11.9	-6.1	-6.1	1	51
O75600_74_419_2x8u.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-12.24	94	-11.72	52	-6.47	94	-6.17	52	-10.46	-10.18	-6.25	-6.19	7	12
P24298_19_495_3tcm.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-8.44	96	-8.17	43	-6.62	96	-4.53	43	-3.39	-1.16	-4.45	-1.64	2	19
Q16773_1_422_3fvx_pdb_CYT_PLP_1.dlg	CYT	-14.07	17	-14.07	17	-6.03	17	-6.03	17	-11.54	-11.54	-5.48	-5.48	1	57
P32929_10_399_3cog.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-10.05	37	-10.05	37	-4.68	37	-4.68	37	-3.97	-3.97	-2.34	-2.34	1	21
O15382_28_392_1ekv_pdb_CYT_PLP_1.dlg	CYT	-15.61	24	-15.61	24	-7.32	24	-7.32	24	-13.34	-13.34	-6.49	-6.49	1	27
P17735_41_444_3dyd.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.95	2	-11.4	42	-3.96	2	-1.39	42	-12.53	-9.96	-3.48	-1.6	4	16
P06737_24_832_3ceh_pdb_CYT_PLP_2.dlg	CYT	-14.18	57	-12.63	78	-6.56	57	-7.0	78	-13.14	-11.23	-6.14	-7.72	4	16
Q8N5Z0_1_425_4ge9_pdb_CYT_PLP_1.dlg	CYT	-16.58	73	-16.58	73	-7.11	73	-7.11	73	-14.07	-14.07	-6.06	-6.06	1	37
P04181_36_439_2byj.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-13.08	32	-13.08	32	-5.53	32	-5.53	32	-10.22	-10.22	-5.4	-5.4	1	29
P34896_8_483_1eji.1.D_swissmodel_CYT_PLP_3.dlg	CYT	-10.76	98	-10.11	77	-6.48	98	-5.92	77	-8.71	-7.33	-5.54	-5.2	2	16
P06737_24_832_3cem_pdb_CYT_PLP_1.dlg	CYT	-14.56	8	-13.25	57	-5.21	8	-6.55	57	-14.18	-11.54	-5.2	-7.01	7	14
P11216_1_843_5ikp_pdb_CYT_PLP_1.dlg	CYT	-17.21	79	-16.27	51	-2.39	79	-2.17	51	-14.77	-13.97	-2.49	-2.48	3	37
Q9Y697_56_457_5usr.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.15	67	-10.92	35	-4.03	67	-3.5	35	-10.62	-10.39	-4.24	-2.84	2	5
O15382_28_392_5i5v_pdb_CYT_PLP_1.dlg	CYT	-14.44	78	-12.07	3	-4.1	78	-3.63	3	-12.92	-11.33	-4.19	-3.53	19	10
O15382_28_392_5hne_pdb_CYT_PLP_2.dlg	CYT	-14.29	70	-12.62	58	-5.73	70	-2.93	58	-14.29	-11.6	-5.73	-3.56	10	9
P04181_38_439_1gbn_pdb_CYT_PLP_3.dlg	CYT	-12.99	29	-12.39	84	-6.05	29	-4.81	84	-11.38	-10.12	-5.72	-4.66	4	25
P20132_1_328_1p5j_pdb_CYT_PLP_1.dlg	CYT	-15.76	40	-15.76	40	-5.75	40	-5.75	40	-14.04	-14.04	-5.92	-5.92	1	42
P34897_43_504_4pvf.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-11.54	2	-10.74	80	-5.02	2	-4.35	80	-10.25	-8.85	-3.99	-3.84	4	9
Q96GA7_11_328_2rkb_pdb_CYT_PLP_2.dlg	CYT	-13.82	87	-13.82	87	-5.05	87	-5.05	87	-12.51	-12.51	-4.79	-4.79	1	11
Q16773_1_422_3fvs_pdb_CYT_PLP_1.dlg	CYT	-14.86	45	-14.86	45	-5.82	45	-5.82	45	-11.09	-11.09	-5.66	-5.66	1	52
P21549_1_392_1j04_pdb_CYT_PLP_2.dlg	CYT	-13.82	69	-13.82	69	-5.5	69	-5.5	69	-10.09	-10.09	-5.85	-5.85	1	29
P21549_1_392_1h0c_pdb_CYT_PLP_1.dlg	CYT	-11.85	80	-11.85	80	-5.34	80	-5.34	80	-7.35	-7.35	-5.18	-5.18	1	17
Q9BYV1_65_508_5g4i.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.36	95	-11.23	33	-5.21	95	-3.91	33	-10.87	-10.42	-4.38	-3.5	6	13
O15382_28_392_5bwu_pdb_CYT_PLP_1.dlg	CYT	-15.76	29	-15.76	29	-6.64	29	-6.64	29	-13.3	-13.3	-6.86	-6.86	1	25
P34897_22_504_4pvf_pdb_CYT_PLP_2.dlg	CYT	-11.44	80	-10.95	34	-7.46	80	-4.68	34	-9.53	-8.73	-6.01	-5.5	4	12
P06737_1_847_1l5s_pdb_CYT_PLP_3.dlg	CYT	-13.63	84	-11.89	93	-7.5	84	-8.71	93	-11.14	-10.33	-5.67	-7.24	9	19
Q96QU6_63_482_1ynu.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-13.76	26	-13.76	26	-8.98	26	-8.98	26	-11.17	-11.17	-6.67	-6.67	1	23
P11926_7_427_1d7k.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-13.2	61	-10.87	88	-6.46	61	-4.17	88	-11.1	-9.29	-6.19	-2.84	4	7
P11926_7_427_1d7k.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.58	12	-10.58	89	-7.84	12	-5.12	89	-11.79	-9.71	-6.8	-4.54	3	10
O15382_28_392_1kt8_pdb_CYT_PLP_2.dlg	CYT	-15.76	22	-15.76	22	-5.68	22	-5.68	22	-13.04	-13.04	-6.48	-6.48	1	43
P20132_4_322_1p5j.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-16.44	44	-16.44	44	-7.15	44	-7.15	44	-13.78	-13.78	-5.95	-5.95	1	27
Q4AC99_134_553_1m7y.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-11.84	80	-11.42	94	-4.57	80	-4.78	94	-10.27	-10.42	-4.24	-4.45	2	16
P06737_2_847_2ati_pdb_CYT_PLP_2.dlg	CYT	-13.89	56	-13.89	56	-6.55	56	-6.55	56	-11.44	-11.44	-6.17	-6.17	1	18
Q9Y697_67_457_5kz5_pdb_CYT_PLP_12.dlg
Q8NHS2_5_399_3wzf.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-11.13	14	-10.83	42	-3.53	14	-4.7	42	-10.12	-9.87	-3.3	-4.22	3	7
Q16773_1_422_4wlh_pdb_CYT_PLP_1.dlg	CYT	-14.67	29	-14.67	29	-5.78	29	-5.78	29	-12.0	-12.0	-5.36	-5.36	1	68
Q9GZT4_1_340_3l6r_pdb_CYT_PLP_2.dlg	CYT	-12.83	52	-12.83	52	-7.1	52	-7.1	52	-10.6	-10.6	-6.02	-6.02	1	19
P21549_1_392_4cbs_pdb_CYT_PLP_1.dlg	CYT	-10.99	57	-10.99	57	-6.69	57	-6.69	57	-5.52	-5.52	-5.48	-5.48	1	41
O15382_28_392_5i5y_pdb_CYT_PLP_2.dlg	CYT	-16.47	24	-16.47	24	-5.73	24	-5.73	24	-13.42	-13.42	-5.81	-5.81	1	20
P11216_1_843_5iko_pdb_CYT_PLP_2.dlg	CYT	-15.13	87	-15.13	87	-5.02	87	-5.02	87	-13.63	-13.63	-4.67	-4.67	1	19
O15270_145_538_1fc4.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-3.98	56	-3.98	56	0.78	56	0.78	56	2.61	2.61	1.86	1.86	1	13
Q4AC99_134_553_1m7y.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.67	79	-11.66	9	-2.89	79	-5.09	9	-10.64	-10.75	-3.23	-5.14	2	14
P06737_24_832_3cem_pdb_CYT_PLP_2.dlg	CYT	-13.63	96	-12.79	86	-7.5	96	-5.92	86	-11.03	-11.04	-5.74	-6.45	5	14
Q16773_1_422_4wlj_pdb_CYT_PLP_2.dlg	CYT	-17.25	98	-15.92	52	-7.24	98	-5.66	52	-14.45	-13.81	-5.9	-5.41	2	52
O15382_28_392_1ekp_pdb_CYT_PLP_2.dlg	CYT	-15.66	58	-14.15	75	-8.09	58	-6.54	75	-13.6	-12.52	-6.97	-5.95	3	21
Q9HD40_1_501_4zdl_pdb_CYT_PLP_4.dlg	CYT	-17.16	95	-17.16	95	-8.08	95	-8.08	95	-15.43	-15.43	-7.2	-7.2	1	46
O15382_28_392_2hg8_pdb_CYT_PLP_1.dlg	CYT	-15.57	61	-15.21	25	-8.82	61	-6.05	25	-14.05	-13.17	-8.03	-6.1	2	27
Q9HD40_19_462_4zdl.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-19.14	77	-18.18	32	-6.83	77	-8.48	32	-16.55	-16.85	-6.38	-7.92	2	18
P17174_14_412_3ii0_pdb_CYT_PLP_1.dlg	CYT	-14.77	68	-13.3	28	-7.1	68	-7.36	28	-13.16	-11.23	-6.6	-5.84	4	24
Q8N5Z0_1_425_2xh1_pdb_CYT_PLP_1.dlg	CYT	-13.96	16	-13.78	41	-5.02	16	-4.52	41	-13.23	-12.55	-4.35	-4.12	2	15
