dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
Q80WP8-2_68_523_2okj.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.17	64	-11.0	11	-4.47	64	-5.79	11	-11.18	-9.77	-3.85	-5.06	3	25
Q71RI9-1_42_451_5ver_pdb_ORN_PLP_1.dlg	ORN	-14.24	6	-13.93	80	-4.91	6	-4.67	80	-13.16	-12.26	-4.66	-4.77	2	22
Q6P6M7_23_467_3bcb.1.A_swissmodel_ORN_PLP_4.dlg	ORN	-15.52	73	-15.52	73	-4.41	73	-4.41	73	-13.92	-13.92	-3.71	-3.71	1	47
P50431_9_478_1rvu.1.A_swissmodel_ORN_PLP_3.dlg	ORN	-9.69	41	-9.69	41	-5.14	41	-5.14	41	-7.75	-7.75	-4.76	-4.76	1	45
Q8VC19_199_634_6hrh.1.B_swissmodel_ORN_PLP_2.dlg	ORN	-11.55	87	-11.24	19	-2.92	87	-5.0	19	-11.55	-9.45	-2.92	-3.76	2	46
Q3UX83-1_157_576_1m4n.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.49	93	-12.37	55	-2.23	93	-2.01	55	-11.99	-11.74	-2.14	-2.13	2	31
Q6P6M7_23_467_3bcb.1.A_swissmodel_ORN_PLP_3.dlg	ORN	-15.75	95	-15.75	95	-4.41	95	-4.41	95	-13.66	-13.66	-3.42	-3.42	1	28
Q8BWU8_9_436_5g4i.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-15.38	23	-15.38	23	-4.12	23	-4.12	23	-13.46	-13.46	-3.35	-3.35	1	40
Q3UX83-2_102_522_6d0a.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.43	28	-12.43	28	-5.34	28	-5.34	28	-10.48	-10.48	-4.63	-4.63	1	17
O35423-1_27_412_3kgx_pdb_ORN_PLP_2.dlg	ORN	-12.89	84	-12.89	84	-2.17	84	-2.17	84	-11.73	-11.73	-2.59	-2.59	1	27
A2AIG8-1_37_482_4n0b.2.B_swissmodel_ORN_PLP_1.dlg	ORN	-12.55	74	-12.55	74	-3.38	74	-3.38	74	-11.72	-11.72	-2.7	-2.7	1	29
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-10.14	61	-9.26	93	-5.18	61	-4.68	93	-8.94	-8.69	-4.56	-4.4	4	13
Q80WP8-2_59_493_6enz.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-10.62	84	-10.2	78	-2.9	84	-3.14	78	-9.94	-9.08	-2.65	-2.98	2	12
O35423-2_1_390_3kgw.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.49	12	-13.49	12	-4.01	12	-4.01	12	-11.64	-11.64	-3.41	-3.41	1	44
Q6P6M7_23_467_3bcb.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-15.93	3	-15.93	3	-4.32	3	-4.32	3	-13.67	-13.67	-3.7	-3.7	1	34
Q8QZR1_64_442_3pdx.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.42	1	-11.45	11	-3.84	1	-3.08	11	-12.32	-10.64	-3.1	-3.06	3	19
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-11.18	88	-10.23	82	-2.61	88	-2.06	82	-9.65	-9.44	-2.12	-1.76	3	24
Q80WP8-2_63_477_5hsj.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.02	78	-11.81	42	-3.61	78	-2.56	42	-11.34	-10.75	-3.46	-2.11	2	16
Q9WVM8_1_425_4gdy.1.B_swissmodel_ORN_PLP_1.dlg	ORN	-14.06	68	-13.75	22	-5.64	68	-2.24	22	-12.59	-12.83	-4.47	-2.05	2	26
Q71RI9-1_42_451_5veq.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-15.33	5	-13.59	81	-3.55	5	-4.7	81	-13.55	-12.5	-3.74	-4.69	3	27
Q14CH1_48_490_3a9y.1.B_swissmodel_ORN_PLP_2.dlg	ORN	-6.95	7	-5.13	99	-3.26	7	-3.35	99	-4.54	-3.81	-2.34	-3.31	5	27
P48320_88_584_2okk.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.72	33	-12.72	33	-1.96	33	-1.96	33	-11.48	-11.48	-1.47	-1.47	1	34
Q3UEG6_63_509_6fyq.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-10.55	29	-10.06	5	-1.63	29	-3.05	5	-9.74	-9.32	-1.56	-2.98	5	14
Q80WP8-2_68_523_2okj.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.34	81	-12.81	65	-5.44	81	-4.16	65	-11.18	-11.26	-3.54	-3.95	3	20
Q6XPS7_39_398_1lw4.1.D_swissmodel_ORN_PLP_2.dlg	ORN	-8.76	58	-6.82	76	-4.53	58	-3.48	76	-5.82	-5.39	-2.75	-2.88	3	22
Q8VBT2_5_317_2o2j.1.B_swissmodel_ORN_PLP_2.dlg	ORN	-12.14	96	-12.14	96	-2.6	96	-2.6	96	-11.03	-11.03	-2.09	-2.09	1	21
Q91WT9-2_40_543_4pcu.1.B_swissmodel_ORN_PLP_2.dlg	ORN	-15.15	78	-15.15	78	-5.0	78	-5.0	78	-10.78	-10.78	-3.86	-3.86	1	25
Q3UEG6_52_507_4atp.1.A_swissmodel_ORN_PLP_3.dlg	ORN	-11.03	38	-11.03	38	-5.55	38	-5.55	38	-9.16	-9.16	-4.64	-4.64	1	45
Q8R0X7_110_553_4q6r.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-15.07	5	-14.31	8	-3.17	5	-4.94	8	-12.61	-12.57	-2.89	-3.88	2	51
Q71RI9-2_7_416_5veq.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-14.96	32	-13.76	6	-3.25	32	-5.45	6	-13.38	-12.47	-2.85	-4.42	2	27
Q6P6M7_23_466_3bca_pdb_ORN_PLP_4.dlg	ORN	-15.67	6	-15.67	6	-3.38	6	-3.38	6	-14.46	-14.46	-3.37	-3.37	1	37
O35484_8_435_3btn.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-9.88	84	-9.12	80	-1.85	84	-3.41	80	-9.22	-8.22	-1.71	-2.47	8	11
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-10.69	81	-10.11	63	-2.04	81	-0.97	63	-10.69	-9.41	-2.04	-0.66	9	16
O35423-1_23_412_3kgw.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.92	99	-12.92	99	-4.1	99	-4.1	99	-11.75	-11.75	-3.28	-3.28	1	36
O35423-1_23_412_3kgw.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.75	99	-12.73	68	-4.61	99	-3.28	68	-11.94	-11.46	-3.81	-2.97	2	26
Q71RI9-1_42_451_5veq_pdb_ORN_PLP_1.dlg	ORN	-16.32	35	-16.32	35	-5.59	35	-5.59	35	-14.72	-14.72	-5.12	-5.12	1	37
P05202_30_430_3hlm_pdb_ORN_PLP_2.dlg	ORN	-16.07	82	-13.95	86	-4.25	82	-2.5	86	-13.59	-12.68	-3.13	-2.8	3	32
Q71RI9-1_42_451_3e2f_pdb_ORN_PLP_1.dlg	ORN	-14.61	90	-14.61	90	-4.54	90	-4.54	90	-13.51	-13.51	-4.34	-4.34	1	39
P50431_1_478_1eji_pdb_ORN_PLP_1.dlg	ORN	-13.81	25	-13.14	43	-4.24	25	-6.49	43	-11.4	-11.76	-3.48	-5.36	2	38
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.23	26	-13.23	26	-2.84	26	-2.84	26	-11.62	-11.62	-2.24	-2.24	1	41
Q91WT9-2_40_543_4pcu.1.B_swissmodel_ORN_PLP_1.dlg	ORN	-14.64	88	-14.64	88	-5.04	88	-5.04	88	-9.44	-9.44	-3.75	-3.75	1	25
Q91WT9-1_40_557_4pcu.1.B_swissmodel_ORN_PLP_1.dlg	ORN	-11.52	42	-11.23	62	-2.59	42	-2.3	62	-10.17	-10.17	-2.12	-2.06	2	33
P00860_7_427_1d7k.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.54	70	-11.76	51	-4.31	70	-2.77	51	-11.86	-10.44	-4.73	-2.55	2	11
Q8CI94_11_836_2pyd.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.51	19	-13.51	19	-4.06	19	-4.06	19	-12.27	-12.27	-3.45	-3.45	1	52
Q8VCN5_9_398_5tsu.1.C_swissmodel_ORN_PLP_3.dlg	ORN	-11.57	83	-11.57	83	-6.07	83	-6.07	83	-9.6	-9.6	-4.46	-4.46	1	14
Q3UNZ2_26_422_1d7k.1.B_swissmodel_ORN_PLP_2.dlg	ORN	-12.71	90	-10.98	94	-2.6	90	-5.25	94	-11.03	-10.2	-2.47	-4.6	7	16
O35484_11_417_1d7k.1.B_swissmodel_ORN_PLP_1.dlg	ORN	-10.01	38	-9.08	9	-4.2	38	-2.88	9	-8.99	-7.93	-4.11	-2.4	4	19
Q6P6M7_23_467_3bc8_pdb_ORN_PLP_3.dlg	ORN	-15.28	34	-15.28	34	-3.69	34	-3.69	34	-14.07	-14.07	-3.03	-3.03	1	38
P05202_30_430_3pdb_pdb_ORN_PLP_2.dlg	ORN	-15.05	92	-15.05	92	-3.42	92	-3.42	92	-14.15	-14.15	-2.65	-2.65	1	18
Q71RI9-2_7_416_5veq.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-15.62	9	-15.62	9	-3.54	9	-3.54	9	-13.41	-13.41	-3.69	-3.69	1	20
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-11.89	76	-11.89	76	-4.72	76	-4.72	76	-9.49	-9.49	-4.11	-4.11	1	21
P48318_92_593_2okj.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.27	12	-11.31	81	-5.47	12	-3.67	81	-9.67	-9.56	-4.37	-3.35	2	40
Q8QZR1_52_442_4ge9.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.68	12	-9.97	3	-4.22	12	-4.95	3	-10.13	-8.74	-3.75	-4.81	5	25
Q6P6M7_23_467_3bcb_pdb_ORN_PLP_4.dlg	ORN	-16.03	24	-16.03	24	-3.92	24	-3.92	24	-14.41	-14.41	-3.72	-3.72	1	26
Q9ET01_24_839_1xoi.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-14.62	1	-14.62	1	-4.79	1	-4.79	1	-12.99	-12.99	-3.84	-3.84	1	32
Q91WT9-1_39_559_4l28.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-14.6	46	-14.6	46	-4.41	46	-4.41	46	-9.75	-9.75	-3.82	-3.82	1	22
Q71RI9-1_42_451_5vep_pdb_ORN_PLP_1.dlg	ORN	-14.22	62	-14.22	62	-5.34	62	-5.34	62	-13.27	-13.27	-4.82	-4.82	1	39
Q9Z2Y8_12_248_1b54.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.48	61	-12.37	68	-2.44	61	-3.49	68	-11.43	-11.46	-2.6	-3.38	2	37
Q80W22_1_469_1kl7.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-11.23	93	-11.23	93	-3.27	93	-3.27	93	-10.05	-10.05	-2.2	-2.2	1	39
P24288_21_385_2abj.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.4	57	-12.09	15	-3.83	57	-2.91	15	-11.73	-11.54	-3.51	-2.72	4	20
Q9WUB3_11_836_2pyd.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.84	47	-13.84	47	-3.19	47	-3.19	47	-12.34	-12.34	-2.8	-2.8	1	42
Q8VCN5_9_398_5tsu.1.C_swissmodel_ORN_PLP_2.dlg	ORN	-13.09	44	-13.09	44	-5.94	44	-5.94	44	-9.78	-9.78	-4.22	-4.22	1	20
P50431_1_478_1eji_pdb_ORN_PLP_3.dlg	ORN	-13.02	84	-13.02	84	-4.99	84	-4.99	84	-11.77	-11.77	-3.91	-3.91	1	41
Q8VBT2_1_325_1pwh.2.A_swissmodel_ORN_PLP_1.dlg	ORN	-14.58	41	-14.58	41	-5.06	41	-5.06	41	-11.92	-11.92	-4.43	-4.43	1	55
P05201_1_413_5tor.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-14.76	89	-14.14	51	-3.51	89	-4.14	51	-13.09	-12.59	-3.56	-3.24	2	15
A2AIG8-1_37_482_4n0b.2.B_swissmodel_ORN_PLP_2.dlg	ORN	-13.98	6	-13.98	6	-3.09	6	-3.09	6	-12.4	-12.4	-3.14	-3.14	1	34
P00860_7_427_1d7k.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.68	12	-11.17	64	-3.03	12	-2.24	64	-10.91	-10.13	-2.57	-1.57	4	12
O35484_8_435_3btn_pdb_ORN_PLP_2.dlg	ORN	-10.94	11	-10.8	43	-3.41	11	-3.08	43	-10.03	-9.7	-2.72	-2.69	2	25
P05202_30_430_3pd6_pdb_ORN_PLP_1.dlg	ORN	-15.4	1	-15.4	1	-2.45	1	-2.45	1	-14.26	-14.26	-2.66	-2.66	1	20
Q91WT9-2_40_543_4pcu.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.56	10	-9.56	22	-4.55	10	-3.53	22	-9.19	-7.24	-3.74	-4.09	2	17
Q3UX83-1_157_576_1m4n.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.46	83	-13.46	83	-3.51	83	-3.51	83	-12.22	-12.22	-2.9	-2.9	1	51
Q6P6M7_23_467_3bc8_pdb_ORN_PLP_1.dlg	ORN	-15.33	94	-15.33	94	-3.79	94	-3.79	94	-13.91	-13.91	-2.89	-2.89	1	38
Q6P6M7_23_467_3bcb_pdb_ORN_PLP_1.dlg	ORN	-15.26	100	-15.26	100	-4.22	100	-4.22	100	-13.82	-13.82	-3.47	-3.47	1	35
Q6P6M7_23_467_3bcb_pdb_ORN_PLP_2.dlg	ORN	-15.66	3	-15.66	3	-3.75	3	-3.75	3	-14.39	-14.39	-3.41	-3.41	1	26
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.7	13	-12.7	13	-5.61	13	-5.61	13	-10.37	-10.37	-4.9	-4.9	1	45
Q6P6M7_23_467_3bcb_pdb_ORN_PLP_3.dlg	ORN	-15.6	97	-15.6	97	-3.67	97	-3.67	97	-14.29	-14.29	-3.22	-3.22	1	30
P05201_1_413_5tor.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-14.38	65	-12.74	79	-3.51	65	-2.62	79	-13.41	-11.9	-3.4	-2.66	5	18
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.54	7	-12.54	7	-5.93	7	-5.93	7	-10.35	-10.35	-5.2	-5.2	1	44
Q8BGT5_49_521_3ihj.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-11.49	67	-11.26	19	-2.33	67	-2.53	19	-10.26	-10.28	-2.4	-2.12	4	20
Q71RI9-1_42_451_3e2z_pdb_ORN_PLP_1.dlg	ORN	-13.31	8	-13.09	36	-5.16	8	-4.48	36	-12.58	-12.15	-5.0	-4.67	3	14
